edu,edu_yr,political,property_8,weight_jin,health,health_problem,depression,hukou,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_3,leisure_4,leisure_6,leisure_7,leisure_8,leisure_9,leisure_12,socialize,relax,learn,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,family_income,family_m,family_status,house,car,invest_1,invest_2,s_birth,marital_now,s_edu,s_political,s_hukou,status_peer,status_3_before,view,trust_1,trust_2,trust_5,trust_7,trust_8,trust_10,trust_12,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,income_cut,happiness
8,2007.0,1,0,160,3,4,3,2,3,3,3,5,5,4,1,4,2,4,4,2,2,1,2,3,4,4.0,2,3,5,6,7,5,100000.0,3,2,1,2,0,1,0.0,0.0,0.0,0.0,0.0,3,2,4,4,4,4,4,4,4,4,3,60,60,50,60,70.0,70,75,70,65,4,4
3,-2.0,4,0,120,3,3,3,1,3,1,1,3,1,1,2,5,3,4,4,5,5,5,3,2,1,6.0,2,4,2,2,3,1,30000.0,3,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,3,4,5,4,5,2,5,3,4,4,60,50,50,40,40.0,50,50,60,70,2,3
1,-2.0,1,0,97,4,5,5,2,1,1,1,4,1,1,1,1,5,1,1,5,1,5,5,5,1,1.0,3,5,5,5,5,3,20000.0,1,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,1,4,5,4,5,1,4,3,4,5,60,60,70,60,60.0,70,60,70,80,3,5
3,-2.0,1,0,120,4,3,3,1,2,1,1,3,1,1,2,4,4,3,3,4,4,5,3,4,2,3.0,1,4,2,2,1,1,5000.0,1,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,3,5,4,4,2,4,3,2,4,78,79,67,89,67.0,67,67,70,80,2,3
4,1999.0,1,0,156,4,5,4,1,1,2,1,4,4,1,2,1,5,1,3,4,5,1,4,4,2,5.0,4,3,3,3,5,5,50000.0,3,3,1,2,1,0,1984.0,2003.0,4.0,1.0,1.0,2,2,3,4,-8,4,2,4,1,1,4,60,60,50,50,40.0,40,40,20,20,3,3
7,2004.0,2,0,160,4,4,4,5,2,2,3,4,3,2,1,2,3,3,2,3,3,2,3,3,3,2.0,2,4,4,4,6,3,80000.0,3,2,-3,2,1,0,1983.0,2009.0,9.0,2.0,4.0,3,2,4,4,3,4,2,4,4,4,2,75,75,70,80,80.0,80,85,80,80,5,4
4,1987.0,1,0,98,3,3,3,1,2,2,2,4,1,1,2,2,2,4,3,4,4,4,3,3,3,4.0,2,3,4,3,4,4,50000.0,3,3,1,2,1,0,1972.0,1993.0,3.0,1.0,1.0,2,2,3,3,4,3,3,3,3,3,3,80,80,80,80,80.0,80,80,80,80,3,3
5,1982.0,1,1,100,3,3,4,5,2,1,1,4,2,1,2,3,5,4,3,5,1,3,3,4,1,3.0,1,3,4,5,8,4,30000.0,2,2,1,2,1,0,1958.0,0.0,4.0,1.0,1.0,3,3,4,2,1,5,2,4,2,2,2,89,90,50,80,40.0,60,70,65,80,1,5
3,-2.0,1,0,100,4,5,5,4,2,2,1,3,1,4,2,2,5,4,5,4,5,5,2,3,3,3.0,2,4,5,5,5,4,40000.0,3,2,2,2,1,0,1965.0,1987.0,4.0,1.0,5.0,3,1,3,4,4,4,2,3,2,2,4,70,50,70,70,60.0,70,70,80,80,6,4
10,1996.0,1,0,120,4,4,4,2,4,2,2,5,3,2,1,3,3,4,4,4,3,3,3,3,3,4.0,3,4,5,4,6,4,80000.0,3,3,1,2,1,0,1972.0,1998.0,12.0,1.0,2.0,2,2,5,4,4,5,4,5,-8,-8,4,80,70,75,70,65.0,70,70,66,-2,4,4
4,1989.0,1,0,100,4,4,4,1,1,1,1,5,4,1,2,3,4,3,3,2,4,2,3,3,2,2.0,4,3,3,1,5,1,-3.0,3,4,1,2,1,0,1974.0,1997.0,4.0,1.0,1.0,2,2,3,4,3,5,3,4,3,3,4,80,80,60,70,70.0,70,80,70,60,6,4
10,2014.0,4,0,115,4,4,4,1,2,1,2,3,5,2,4,3,4,3,3,4,3,1,3,4,3,3.0,3,4,5,4,8,5,40000.0,2,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,1,4,4,4,5,5,4,4,4,4,70,60,70,80,70.0,70,80,80,70,2,5
6,1980.0,1,0,160,4,4,4,2,1,2,1,4,1,1,1,4,4,5,5,5,4,5,3,2,1,2.0,2,3,5,4,7,2,50000.0,2,3,1,2,1,0,1964.0,1986.0,1.0,1.0,2.0,2,1,4,4,4,4,4,4,4,4,4,85,84,88,87,81.0,82,83,84,89,4,4
7,1959.0,2,0,130,5,4,4,2,1,1,1,5,1,1,1,5,5,5,2,5,5,5,4,3,1,1.0,1,2,6,5,5,3,40000.0,2,3,1,2,1,0,1941.0,1961.0,4.0,4.0,2.0,2,2,4,4,4,4,4,3,2,2,5,80,70,80,70,80.0,80,70,60,60,6,5
12,2013.0,4,0,110,5,5,3,2,1,2,2,3,5,5,2,3,2,4,3,2,2,1,1,4,2,8.0,1,2,4,7,6,7,100000.0,4,2,1,1,1,0,1989.0,2015.0,7.0,4.0,2.0,2,2,4,-8,-8,3,3,5,3,3,2,75,55,40,60,55.0,60,60,50,70,6,4
4,1979.0,1,0,95,3,3,3,1,2,2,2,4,1,2,1,3,5,4,4,5,5,5,4,3,1,2.0,1,3,5,4,6,3,20000.0,7,3,1,2,1,0,1964.0,1984.0,6.0,1.0,1.0,2,2,3,5,5,5,3,-8,3,-8,5,80,80,80,80,80.0,80,80,60,50,1,4
1,-2.0,1,0,105,4,4,4,2,1,1,2,3,1,1,2,4,5,4,4,5,4,5,2,4,1,6.0,1,4,5,4,6,2,40000.0,6,3,1,2,1,0,1927.0,1949.0,3.0,1.0,2.0,2,2,3,4,3,5,2,4,3,-8,5,90,90,80,80,80.0,80,80,70,70,1,5
4,-2.0,4,0,180,3,5,5,1,1,1,2,4,1,1,1,5,5,4,4,5,1,5,5,3,2,2.0,6,4,5,4,6,3,-1.0,2,3,1,2,1,0,1955.0,1976.0,6.0,3.0,1.0,2,1,4,-8,-8,2,2,2,2,2,5,70,50,70,70,70.0,80,50,70,70,0,4
4,-2.0,1,0,95,4,5,5,2,3,3,1,4,1,2,2,3,2,3,3,1,1,5,3,2,1,2.0,6,4,5,4,6,3,-2.0,4,3,1,2,1,0,1968.0,2013.0,6.0,1.0,2.0,2,1,4,4,-8,5,2,2,4,-8,2,95,95,80,100,80.0,80,90,95,90,0,4
6,1994.0,1,0,140,5,4,5,1,3,3,4,4,3,4,3,2,2,2,3,3,1,2,4,3,2,2.0,1,2,7,6,7,7,500000.0,2,4,1,1,1,0,1975.0,1995.0,5.0,1.0,1.0,1,1,4,4,3,5,4,5,5,4,2,77,72,79,74,71.0,80,84,72,77,5,4
4,1968.0,1,0,120,4,5,5,2,1,1,1,5,1,1,1,5,5,4,4,2,1,5,1,4,1,8.0,3,2,4,4,-8,1,40000.0,5,2,1,2,1,0,1949.0,1972.0,3.0,1.0,2.0,3,1,4,4,3,3,2,4,2,-8,3,-2,50,50,30,30.0,50,80,70,50,3,3
4,-2.0,1,0,130,2,4,4,5,5,5,1,5,1,1,1,3,1,4,4,5,1,5,2,3,2,6.0,1,4,5,4,4,1,70000.0,3,3,1,2,1,0,1948.0,1973.0,7.0,4.0,5.0,2,2,3,4,4,5,3,3,3,3,3,80,70,90,80,70.0,80,80,80,80,4,4
4,-2.0,1,0,118,2,3,3,1,2,1,1,3,1,1,2,5,5,4,4,5,5,5,1,2,1,8.0,1,-8,6,4,7,4,50000.0,3,3,1,2,1,0,1965.0,1998.0,4.0,1.0,1.0,2,2,4,4,4,4,3,3,-8,-8,4,80,65,85,90,80.0,70,90,80,90,1,3
10,1962.0,4,0,132,3,4,4,2,5,2,2,5,2,2,1,4,1,4,4,4,4,4,2,4,2,6.0,1,4,9,9,-8,6,120000.0,2,3,2,2,1,0,0.0,0.0,0.0,0.0,0.0,1,2,4,4,2,4,2,4,-8,-8,3,90,80,80,90,80.0,80,80,90,90,5,4
3,1963.0,1,0,164,4,3,5,1,2,2,2,5,1,2,1,2,4,3,3,3,2,5,3,4,2,3.0,1,2,5,4,5,2,2000.0,2,2,1,2,1,0,1969.0,1998.0,4.0,1.0,1.0,2,1,5,2,2,4,3,3,3,4,5,70,80,70,75,50.0,80,75,70,75,2,3
7,1976.0,4,0,116,5,5,5,2,1,1,1,5,1,1,1,3,5,5,4,2,5,5,1,4,1,8.0,1,4,5,5,5,4,50000.0,3,3,1,2,1,0,1952.0,1979.0,7.0,4.0,2.0,2,1,4,5,5,5,5,5,-8,5,5,80,50,-2,60,40.0,80,30,60,30,5,4
3,1981.0,1,0,130,5,5,5,1,1,1,1,5,2,3,1,2,5,5,5,5,5,3,2,2,1,5.0,1,1,4,3,5,2,24000.0,1,2,1,2,1,0,1968.0,1987.0,4.0,1.0,1.0,3,2,3,4,4,5,3,3,3,3,4,60,60,60,60,60.0,60,60,60,60,1,4
3,-2.0,1,0,110,3,3,5,4,2,2,2,5,1,2,1,3,4,5,5,1,1,5,2,5,1,6.0,1,4,5,5,5,4,4700.0,1,2,1,2,1,0,1945.0,1972.0,3.0,1.0,4.0,2,2,3,5,5,5,3,3,3,3,5,80,80,60,50,50.0,70,70,30,60,2,3
13,2006.0,4,1,170,5,5,3,4,2,2,1,2,4,1,4,4,3,4,4,3,4,1,4,4,5,4.0,1,3,5,3,5,2,300000.0,3,3,2,1,1,0,1980.0,2006.0,13.0,1.0,5.0,2,1,3,4,3,5,5,5,3,3,2,30,35,30,40,60.0,40,30,70,70,5,4
4,1983.0,1,0,120,4,5,5,1,1,1,1,4,1,1,1,2,4,2,3,3,3,5,4,4,2,3.0,1,2,5,6,6,5,45000.0,3,3,1,2,1,0,1968.0,1991.0,5.0,1.0,2.0,2,2,4,5,-8,5,3,5,4,-8,4,99,85,-2,90,-2.0,90,-2,93,90,5,4
9,2014.0,1,0,105,4,4,4,2,1,2,1,4,5,4,1,4,4,3,2,1,5,1,2,5,1,3.0,2,4,5,3,5,1,58200.0,1,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,4,4,3,5,4,4,3,3,4,65,80,80,70,70.0,80,80,70,75,5,4
4,2001.0,1,0,102,5,5,5,1,1,1,1,4,5,1,1,3,4,4,4,4,4,1,4,4,2,5.0,5,2,1,1,1,1,50000.0,6,3,1,1,1,0,1978.0,2006.0,4.0,1.0,1.0,3,1,3,4,4,4,2,4,4,4,5,80,80,80,80,50.0,50,50,50,0,4,4
6,1978.0,1,1,125,4,5,5,2,2,2,2,5,1,2,1,5,4,5,5,5,5,5,1,2,1,8.0,-8,2,4,4,4,4,55000.0,2,2,-1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,3,-8,-8,-8,-8,-8,-8,-8,3,-2,50,50,60,60.0,50,50,50,50,4,4
4,-2.0,1,0,132,2,2,2,1,1,1,1,4,3,3,1,4,5,5,5,1,1,2,3,4,1,6.0,1,-8,1,1,4,1,30000.0,4,2,1,2,1,0,1964.0,1986.0,4.0,1.0,1.0,1,2,-8,4,4,4,3,-8,1,3,5,30,60,20,-3,-3.0,-3,-3,-3,-3,0,4
3,-2.0,1,1,124,3,5,3,1,2,2,2,4,2,1,1,5,4,4,4,4,1,2,2,2,2,6.0,1,3,2,1,3,1,50000.0,4,2,1,2,1,0,1976.0,1992.0,4.0,1.0,1.0,3,1,4,5,3,4,4,4,-8,-8,3,80,80,90,85,70.0,95,90,90,85,4,5
4,2000.0,1,1,100,5,5,5,1,2,2,1,3,4,4,1,2,5,4,4,4,4,1,2,3,2,3.0,1,4,5,4,7,4,10000.0,3,3,0,1,1,0,1987.0,2010.0,5.0,1.0,1.0,2,1,4,4,4,5,4,5,4,4,3,60,60,60,80,70.0,70,70,70,80,5,3
6,1977.0,1,0,145,4,4,5,2,4,4,4,5,2,2,1,4,1,4,4,3,5,3,2,4,2,6.0,2,4,6,6,8,5,36000.0,1,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,3,4,4,4,4,4,2,2,4,60,60,60,60,60.0,60,60,60,60,4,5
5,1971.0,1,0,140,5,5,4,2,4,3,4,5,1,1,1,2,2,4,2,4,4,5,2,3,3,3.0,1,2,6,4,7,3,80000.0,2,2,1,2,1,0,1958.0,1983.0,6.0,1.0,1.0,2,1,3,5,5,4,3,3,4,4,5,50,70,60,70,80.0,80,80,70,70,5,4
12,2012.0,1,0,140,5,5,5,1,1,2,1,4,5,1,2,3,3,4,3,1,2,1,2,4,3,3.0,6,4,2,3,4,3,48000.0,-1,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,3,3,3,5,3,4,2,2,1,50,50,50,50,50.0,50,50,50,50,3,4
3,-2.0,1,0,95,3,5,5,1,1,1,1,5,1,1,1,4,5,4,5,5,5,5,1,5,1,8.0,1,4,1,1,1,1,12000.0,1,2,1,2,1,0,1955.0,1979.0,4.0,4.0,1.0,3,1,3,-8,5,5,4,-8,5,4,4,80,80,80,80,80.0,90,80,80,80,1,3
10,1991.0,1,1,125,3,4,4,2,3,3,1,5,3,4,1,2,4,3,2,2,5,2,4,4,4,2.0,6,2,4,5,5,5,-3.0,1,2,1,2,0,1,1960.0,1994.0,10.0,1.0,2.0,2,3,4,4,-8,4,2,3,-8,-8,4,50,50,50,50,50.0,50,50,50,50,4,1
3,1985.0,1,0,90,2,5,3,1,1,1,3,5,1,1,1,4,5,4,5,2,5,5,4,3,1,4.0,1,1,1,6,1,1,-2.0,4,1,1,2,1,0,1970.0,1990.0,4.0,1.0,1.0,2,1,2,2,1,4,2,1,-8,-8,5,60,60,50,40,30.0,30,30,30,80,4,3
4,1978.0,1,1,102,4,5,5,1,3,1,2,5,1,1,2,3,3,4,4,4,5,5,2,2,3,3.0,1,2,5,2,7,1,40000.0,3,3,1,2,1,0,1967.0,1999.0,3.0,1.0,1.0,3,1,4,4,4,4,2,3,2,-8,3,90,90,100,100,100.0,90,95,90,100,2,4
4,1980.0,1,0,180,4,4,5,1,1,1,1,4,1,1,1,5,5,4,3,5,5,5,4,3,1,3.0,1,4,4,2,5,2,50000.0,2,4,1,2,1,0,1963.0,-2.0,4.0,1.0,1.0,1,2,3,5,4,5,3,4,-8,-8,5,50,40,50,60,60.0,50,60,40,50,5,4
4,1964.0,1,0,135,3,3,3,2,4,2,1,3,2,1,2,4,2,3,4,5,4,4,3,3,2,3.0,6,4,6,4,5,3,360000.0,5,3,1,1,0,1,1957.0,1971.0,3.0,1.0,2.0,2,2,4,4,4,5,3,4,3,4,4,80,75,75,90,80.0,70,80,80,80,5,4
1,-2.0,1,0,100,4,4,4,1,1,1,1,4,1,1,1,5,5,5,3,5,5,5,2,1,1,3.0,1,4,1,1,1,1,2000.0,1,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,3,4,4,4,4,3,3,3,4,80,60,75,80,75.0,80,74,98,90,1,4
4,1972.0,1,0,108,5,5,4,2,3,3,1,4,1,4,1,1,3,2,1,4,4,5,3,3,3,5.0,1,2,6,5,7,4,5000.0,1,4,3,1,1,0,1954.0,1982.0,6.0,1.0,2.0,2,1,4,4,4,5,2,4,4,4,4,80,80,80,80,80.0,80,80,80,80,1,4
12,2013.0,2,0,130,5,5,5,2,1,1,1,2,5,2,4,4,4,4,3,2,2,1,2,4,3,5.0,3,4,5,3,-8,3,90000.0,1,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,3,4,4,5,4,4,4,4,2,80,80,50,60,50.0,60,70,70,50,1,4
10,2005.0,1,0,120,4,5,5,5,2,2,1,3,5,1,2,3,3,4,3,1,3,1,4,4,2,2.0,6,4,5,4,6,4,9150000.0,1,3,2,1,1,0,0.0,0.0,0.0,0.0,0.0,2,2,3,3,3,4,3,4,3,4,2,50,60,60,70,60.0,70,70,60,70,5,4
4,1982.0,1,0,100,4,4,4,1,1,1,2,4,1,1,2,3,5,2,2,5,5,5,4,3,1,2.0,1,3,5,4,6,2,30000.0,2,3,1,2,1,0,1963.0,1985.0,4.0,1.0,1.0,2,1,4,4,4,4,2,4,4,4,4,80,80,80,80,80.0,80,80,80,80,2,4
4,1979.0,1,0,115,1,5,5,1,1,1,2,5,1,1,1,1,5,4,4,5,1,5,5,5,1,5.0,1,2,5,6,8,1,17000.0,3,1,1,2,1,0,1966.0,1989.0,1.0,1.0,1.0,3,2,4,3,3,3,1,5,4,5,4,50,70,80,60,45.0,70,70,25,20,2,4
3,-1.0,1,0,150,2,2,2,1,1,1,1,4,1,1,1,5,5,2,2,5,1,5,5,4,1,1.0,6,4,5,3,7,1,50000.0,3,3,1,2,1,0,1962.0,1981.0,1.0,1.0,1.0,2,1,3,4,3,5,3,-8,1,2,5,100,100,100,100,100.0,100,100,100,100,1,4
4,1997.0,1,0,105,4,5,4,4,1,1,3,2,5,1,3,3,4,4,3,1,3,1,5,4,2,3.0,2,3,4,2,5,5,40000.0,3,2,1,1,1,0,1984.0,2006.0,6.0,1.0,4.0,3,1,-8,4,3,5,2,3,2,2,5,95,80,30,90,80.0,90,-2,30,90,3,4
3,-2.0,1,1,140,5,4,4,1,3,2,2,4,2,2,1,3,2,3,3,5,3,4,3,3,2,3.0,1,4,4,2,6,1,24000.0,4,3,1,2,1,0,1976.0,2000.0,3.0,1.0,1.0,2,2,4,5,5,5,5,5,5,5,4,60,70,50,50,60.0,69,60,70,80,6,4
4,1977.0,1,0,148,2,2,5,1,1,1,1,5,1,1,1,5,5,4,5,1,5,5,5,5,1,7.0,1,5,5,2,8,1,75000.0,6,3,2,1,1,0,1965.0,1985.0,4.0,1.0,1.0,2,1,4,2,2,2,2,-8,-8,-8,4,60,80,60,80,60.0,70,60,80,70,2,5
1,-2.0,1,0,88,2,4,2,1,1,1,1,5,1,1,1,2,5,4,3,5,5,5,4,5,1,2.0,1,4,3,2,3,2,-2.0,5,1,1,2,1,0,1937.0,1964.0,3.0,1.0,1.0,3,2,4,4,4,4,4,-8,-8,4,4,70,50,-2,-2,60.0,60,50,-2,-2,1,2
4,1974.0,1,0,115,3,5,4,2,1,1,1,5,1,2,1,1,5,4,1,3,5,5,3,4,1,6.0,1,3,6,5,6,4,30000.0,3,3,1,2,1,0,1958.0,-2.0,3.0,1.0,2.0,2,1,3,1,1,2,2,2,2,2,2,80,80,80,80,70.0,80,70,80,80,3,3
1,-2.0,1,0,120,2,2,3,1,1,1,2,4,1,1,2,2,5,4,4,4,5,5,3,2,1,5.0,1,4,5,4,6,3,40000.0,3,3,1,2,1,0,1953.0,1982.0,6.0,4.0,4.0,3,2,5,5,5,5,4,-8,4,4,5,90,90,80,80,80.0,80,90,70,80,3,4
3,-2.0,1,0,40,2,3,3,1,1,1,1,1,1,1,5,4,5,3,4,5,5,5,3,4,1,3.0,3,4,5,6,5,6,3000.0,3,1,1,2,1,0,1959.0,1984.0,3.0,1.0,1.0,3,2,1,5,4,5,5,5,5,5,3,80,90,70,60,70.0,60,50,60,60,2,2
3,-2.0,1,0,80,4,4,1,1,1,1,1,3,1,1,3,5,5,5,5,5,5,5,2,2,1,6.0,1,4,1,1,2,1,5000.0,2,1,1,2,1,0,1953.0,1970.0,1.0,1.0,1.0,3,3,3,5,5,5,3,3,-8,-8,4,60,60,10,50,40.0,20,0,30,20,1,1
3,1963.0,1,0,180,4,4,4,1,2,2,2,3,1,1,2,5,4,4,4,4,5,5,3,4,2,5.0,1,4,5,4,5,3,40000.0,2,3,1,2,1,0,1954.0,1972.0,4.0,1.0,1.0,2,2,4,4,4,4,3,4,3,3,5,70,70,70,70,70.0,70,70,70,70,3,4
4,-1.0,1,0,118,4,4,4,1,1,1,1,3,1,1,2,5,5,5,5,5,3,5,1,1,1,8.0,1,4,5,3,7,2,3000.0,5,4,1,2,1,0,1953.0,1976.0,4.0,4.0,1.0,2,1,3,5,5,5,1,4,-8,-8,5,90,80,50,70,70.0,80,90,60,50,5,5
4,1965.0,1,0,120,4,4,4,1,3,3,1,5,1,1,2,2,2,4,4,5,5,5,2,3,2,6.0,1,2,5,5,6,5,50000.0,5,2,1,2,1,0,1949.0,1970.0,4.0,1.0,1.0,3,2,3,5,5,5,1,5,4,3,3,85,80,70,80,85.0,80,70,90,70,1,5
6,1990.0,1,0,124,4,4,4,4,1,1,1,5,4,1,1,2,5,5,4,2,5,1,2,4,1,6.0,1,3,5,4,7,3,50000.0,3,3,1,2,0,1,1972.0,1987.0,6.0,1.0,4.0,2,2,3,3,3,4,2,3,2,2,2,60,50,60,60,40.0,60,50,70,70,3,3
6,2015.0,1,0,105,4,4,5,2,1,1,1,3,4,2,3,5,5,4,3,5,5,3,3,2,1,4.0,6,2,6,2,8,3,-2.0,4,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,1,5,3,3,3,2,3,2,3,2,80,90,80,80,70.0,80,90,90,80,1,3
1,-2.0,1,0,98,2,2,3,1,1,1,1,5,1,1,2,4,5,3,3,5,4,5,3,3,1,3.0,1,4,5,4,5,3,20000.0,4,3,1,1,1,0,0.0,0.0,0.0,0.0,0.0,2,2,4,4,4,4,3,3,3,3,4,80,80,80,70,80.0,80,80,80,80,2,4
4,1977.0,1,0,80,5,5,2,4,2,2,2,4,1,1,1,4,5,4,4,4,5,5,3,3,2,2.0,2,4,1,5,1,1,12000.0,2,2,1,2,1,0,1959.0,1979.0,4.0,1.0,4.0,3,1,4,3,4,5,3,3,-8,4,4,100,100,100,100,100.0,100,100,100,100,2,4
3,1976.0,1,0,130,5,5,3,1,2,3,1,3,1,2,1,2,2,4,4,5,1,5,3,2,1,7.0,2,4,4,3,4,2,70000.0,3,2,2,1,1,0,1967.0,1988.0,6.0,1.0,1.0,2,3,4,4,4,5,2,4,4,4,4,70,100,70,100,60.0,80,100,100,100,5,4
3,-2.0,1,0,167,4,3,4,2,4,1,5,5,1,1,1,2,2,4,4,3,1,5,1,1,1,8.0,2,2,4,2,4,2,120000.0,2,3,1,2,1,0,1952.0,1974.0,3.0,1.0,2.0,2,1,4,4,4,3,1,4,2,3,2,70,78,76,76,67.0,76,56,78,78,5,4
1,-2.0,1,0,130,3,3,2,1,1,1,1,4,1,1,2,3,5,4,4,4,5,5,3,3,1,6.0,1,3,3,4,3,3,10000.0,4,3,1,2,1,0,1962.0,1984.0,1.0,1.0,1.0,2,2,3,4,4,3,3,3,3,3,5,100,100,100,80,80.0,80,80,80,80,2,2
12,2005.0,1,0,90,3,4,4,5,2,1,3,4,5,2,1,3,4,4,4,3,4,2,3,2,3,5.0,2,3,6,6,-8,6,150000.0,5,2,1,1,1,0,1983.0,2011.0,12.0,4.0,6.0,3,2,4,3,3,4,3,5,3,3,3,60,60,60,80,70.0,70,70,80,80,5,4
1,-2.0,1,0,120,3,3,4,1,1,1,1,3,1,1,1,5,5,5,5,5,5,5,4,1,1,7.0,1,5,2,1,2,1,40000.0,3,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,1,5,4,4,3,3,-8,3,3,5,80,80,80,80,90.0,80,80,80,70,2,5
1,-2.0,1,0,87,4,4,3,1,1,1,1,5,2,1,1,4,5,4,3,3,2,4,3,3,1,3.0,1,2,4,3,5,5,0.0,4,2,1,2,1,0,1941.0,1969.0,1.0,1.0,1.0,3,2,4,5,4,5,3,5,4,4,3,80,80,80,80,70.0,80,70,80,80,1,4
12,2015.0,1,1,144,5,5,5,1,2,3,2,2,5,1,2,4,1,4,2,2,1,1,3,3,5,2.0,3,4,5,4,8,3,20000.0,2,2,2,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,4,4,4,4,3,4,-8,-8,1,69,70,59,70,60.0,80,80,70,80,2,4
6,1981.0,1,0,130,5,5,5,2,4,3,1,5,4,1,2,3,2,4,3,3,1,2,2,3,3,3.0,1,4,5,3,5,3,50000.0,3,3,1,2,1,0,1965.0,1988.0,7.0,1.0,2.0,2,2,3,3,3,4,3,4,3,3,3,60,60,60,60,60.0,60,60,60,60,5,4
7,2000.0,1,0,110,5,4,4,2,2,2,2,2,4,2,2,2,3,4,4,5,3,3,2,2,2,6.0,2,1,2,2,2,2,30000.0,3,2,1,1,1,0,1979.0,2007.0,7.0,1.0,2.0,3,2,3,4,2,4,2,4,2,4,2,70,80,80,60,60.0,60,60,80,70,1,4
11,1965.0,1,0,100,4,5,5,2,2,2,2,4,2,2,1,3,4,4,4,4,4,5,2,2,2,6.0,1,2,5,5,5,5,-3.0,3,2,1,2,1,0,1952.0,1972.0,7.0,1.0,2.0,3,2,3,3,3,3,3,3,3,3,3,60,60,60,60,60.0,60,60,60,60,3,3
6,1999.0,1,1,140,5,5,5,2,4,3,5,4,4,4,2,3,2,4,3,3,1,1,3,4,3,2.0,1,5,6,5,7,6,100000.0,3,3,1,2,1,0,1983.0,2006.0,3.0,1.0,1.0,2,1,4,5,5,5,4,5,4,4,4,70,70,70,80,60.0,70,70,70,70,5,5
12,2001.0,1,0,96,4,4,3,4,2,2,2,2,4,4,3,3,4,4,3,2,4,1,3,3,3,4.0,2,2,4,3,6,4,120000.0,5,4,2,1,1,0,1978.0,2002.0,10.0,1.0,1.0,1,1,4,4,3,4,2,3,3,4,4,70,50,50,60,60.0,60,50,60,60,5,2
3,-2.0,1,0,102,5,5,4,2,1,1,2,1,1,1,5,5,5,5,5,5,1,5,1,4,2,8.0,1,3,5,7,5,6,6000.0,1,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,3,3,3,5,2,2,2,-8,2,90,80,70,60,60.0,85,87,83,77,2,4
3,-2.0,1,0,110,4,2,3,1,1,1,3,3,1,1,1,3,5,4,4,5,5,5,3,3,1,5.0,1,4,2,1,2,1,20000.0,3,2,1,2,1,0,1957.0,1982.0,1.0,1.0,1.0,3,1,3,5,5,4,3,3,4,3,5,80,90,50,60,70.0,60,50,70,60,3,3
6,-2.0,1,0,160,3,4,5,2,1,2,4,5,1,1,1,4,4,4,4,5,5,5,2,5,1,4.0,1,4,5,5,5,2,42000.0,2,2,2,2,1,0,1959.0,-3.0,6.0,4.0,2.0,2,2,5,3,-8,4,4,4,-8,-8,2,70,70,-2,-2,-2.0,70,-2,-2,90,3,3
1,-2.0,1,0,108,1,2,2,1,1,1,1,3,1,1,1,3,5,4,5,5,5,5,1,2,1,8.0,1,4,2,1,2,1,20000.0,2,1,1,2,1,0,1954.0,1972.0,3.0,1.0,1.0,3,2,3,4,4,4,1,-8,5,4,2,100,100,80,60,80.0,90,90,100,90,2,5
3,1985.0,1,0,100,3,5,3,1,1,2,3,4,4,1,1,2,4,4,3,1,5,1,2,4,1,4.0,1,3,2,2,-8,2,60000.0,3,3,1,2,1,0,1972.0,2010.0,4.0,1.0,1.0,2,2,4,4,5,5,4,5,-8,-8,3,100,80,50,80,60.0,50,70,-2,60,3,3
3,-2.0,1,0,80,2,3,4,2,2,2,3,4,1,1,1,4,4,4,3,4,5,5,2,4,1,6.0,1,4,5,4,6,4,40000.0,1,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,4,4,3,5,5,3,3,3,4,60,60,60,60,60.0,60,60,60,60,5,4
10,2014.0,2,0,150,3,4,4,2,2,2,2,3,4,1,4,5,5,4,3,4,4,1,3,3,3,5.0,5,2,3,1,5,2,30000.0,4,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,3,4,3,4,3,3,3,3,5,95,60,30,50,20.0,60,50,70,60,1,4
3,-2.0,1,0,120,4,4,4,2,2,2,2,5,1,1,1,4,3,5,1,5,2,5,4,4,1,1.0,4,2,4,5,2,2,50000.0,2,3,1,2,1,0,1962.0,1986.0,4.0,1.0,1.0,2,2,4,3,3,3,3,3,3,3,5,100,50,50,50,50.0,50,80,80,80,4,3
