survey_type,province,city,county,gender,birth,nationality,religion,religion_freq,edu,edu_status,edu_yr,income,political,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,work_status,work_yr,work_type,work_manage,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest_0,invest_1,invest_2,invest_3,invest_4,invest_5,invest_6,invest_7,invest_8,son,daughter,minor_child,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_political,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,weekday,year,quarter,hour,month,hour_cut,birth_s,income_cut,happiness
1,15,39,70,2,1984,1,1,1,4,4.0,-2.0,-3,1,97.0,0,0,0,0,0,1,0,0,0,160,102,4,3,3,2,3.0,3,3,3,5,4,1,3,4,3,3,4,4,4,2,3,5,5,2,3,4,1,2.0,2.0,4,4,6,5,7,4,6,0.0,0.0,0.0,0.0,1,1,2,2,50000.0,3,3,0,2,0,1,0,0,0,0,0,0,0,1,0,1.0,3,2009.0,1985.0,2009.0,4.0,1.0,1.0,20000.0,1.0,3.0,1.0,-2,1,1,2,-2,1,1,2,3,2,3,2,10000.0,4,4,5,4,5,5,3,5,4,4,3,3,3,3,60,70,20,60,10.0,20,70,60,60,6,2015,3,9,7,2,6,0,4
1,10,27,50,2,1962,1,1,1,6,4.0,1979.0,0,2,134.0,0,0,1,0,0,0,0,0,0,160,126,2,3,3,4,1.0,3,2,1,1,1,1,4,5,3,2,5,4,5,5,5,5,5,5,3,4,2,2.0,6.0,1,4,5,5,7,4,4,0.0,0.0,0.0,0.0,1,1,2,2,20000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,1,1,0.0,3,1984.0,1961.0,1984.0,4.0,4.0,4.0,20000.0,1.0,3.0,1.0,-2,2,1,16,1927,1,1,2,3,1,4,2,60000.0,3,2,2,2,4,3,3,4,2,3,-8,3,2,4,80,60,70,80,60.0,70,70,70,70,0,2015,3,9,7,2,4,1,4
1,27,79,119,2,1966,3,1,1,6,4.0,1985.0,0,4,94.3,0,0,1,0,0,0,0,0,0,167,135,5,5,5,2,1.0,1,1,3,5,4,3,1,5,2,4,5,4,2,3,1,5,3,1,4,3,2,2.0,1.0,2,3,5,5,5,5,5,0.0,0.0,0.0,0.0,1,1,2,2,50000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,0,1,1.0,2,1989.0,1956.0,0.0,10.0,4.0,2.0,20000.0,5.0,0.0,0.0,1936,14,4,1,1939,1,1,15,2,2,4,3,100000.0,4,4,4,4,5,3,4,3,3,3,2,2,1,4,60,65,60,62,61.0,63,60,67,68,2,2015,3,11,7,2,4,1,4
2,28,81,123,2,1968,1,-8,1,3,4.0,1982.0,1000,1,120.0,0,1,1,0,0,0,0,0,0,134,75,2,3,3,1,1.0,1,1,1,2,1,3,3,5,3,5,5,4,4,5,3,5,5,5,3,3,1,4.0,4.0,2,3,5,3,5,2,4,0.0,0.0,0.0,0.0,1,1,2,2,10000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,2,0,0.0,3,1991.0,1966.0,1991.0,4.0,1.0,1.0,10000.0,1.0,5.0,1.0,1943,3,1,2,1945,1,1,2,2,3,3,3,40000.0,4,4,4,4,4,4,4,4,4,4,4,4,2,4,80,50,60,70,60.0,70,60,70,80,4,2015,3,9,7,2,4,1,2
1,12,34,64,2,1948,1,0,2,7,4.0,1968.0,40000,1,94.0,0,0,0,1,0,0,0,0,0,150,98,4,5,5,2,2.0,1,1,1,4,1,2,1,5,3,5,5,5,5,1,5,5,5,5,1,2,1,8.0,8.0,1,4,5,5,5,4,5,0.0,0.0,0.0,0.0,1,1,2,2,-3.0,5,4,1,2,0,1,0,0,0,0,0,0,0,0,2,0.0,3,1976.0,1948.0,1976.0,12.0,4.0,4.0,-3.0,5.0,0.0,0.0,1915,3,1,1,1926,1,1,1,2,1,3,2,50000.0,4,4,4,-8,4,4,3,3,3,-8,4,4,3,2,80,50,50,60,70.0,60,60,70,70,0,2015,3,15,8,4,2,5,4
2,18,52,86,2,1975,1,1,1,4,3.0,-2.0,-2,1,300.0,0,0,1,0,0,0,0,0,0,165,120,3,4,4,1,1.0,1,1,1,4,1,1,1,3,4,5,5,4,4,5,5,5,5,5,3,3,3,2.0,2.0,1,4,4,3,5,3,6,0.0,0.0,0.0,0.0,1,1,2,2,15000.0,4,3,1,2,0,1,0,0,0,0,0,0,0,1,1,1.0,3,1997.0,1975.0,1997.0,4.0,1.0,1.0,15000.0,6.0,0.0,0.0,-2,6,1,2,-2,3,1,2,2,2,3,2,30000.0,4,4,4,4,4,4,3,4,4,-8,-8,-8,1,4,10,60,80,70,50.0,-2,90,60,80,5,2015,3,14,7,4,5,0,4
1,1,1,1,1,1982,1,1,1,9,4.0,2007.0,52000,1,58.0,0,0,0,0,1,0,0,0,0,180,165,4,4,4,2,1.0,3,3,2,5,5,3,1,3,4,3,4,4,3,2,3,4,5,1,3,3,3,6.0,3.0,2,4,5,5,5,5,1,3.0,10.0,1.0,3.0,1,1,2,2,86000.0,2,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928,4,1,1,1951,4,1,1,2,2,4,2,100000.0,4,3,3,3,4,4,3,4,2,3,3,3,1,3,60,60,20,30,30.0,60,60,60,60,3,2015,3,15,9,4,6,5,4
1,4,7,15,2,1989,1,1,1,10,4.0,2011.0,40000,1,8.0,0,0,0,0,0,0,0,0,1,164,112,4,5,4,1,3.0,2,3,2,3,5,5,2,4,3,3,4,4,3,2,4,4,5,1,2,3,3,7.0,4.0,1,2,4,3,5,3,1,3.0,-1.0,1.0,3.0,1,1,2,2,50000.0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963,4,1,5,1965,4,1,1,3,2,5,3,100000.0,4,4,4,4,5,4,3,5,3,3,-8,3,2,2,60,70,20,70,70.0,60,60,70,80,1,2015,4,14,10,4,6,5,4
1,19,57,91,1,1972,1,1,1,9,4.0,1993.0,60000,1,39.0,0,0,0,0,1,0,0,0,0,160,98,4,5,5,5,1.0,4,2,4,4,4,4,1,4,3,2,3,4,2,2,1,4,5,1,2,4,4,6.0,3.0,5,2,7,4,8,7,1,3.0,20.0,1.0,2.0,1,1,1,2,100000.0,3,3,2,2,0,0,1,0,0,0,0,0,0,1,0,1.0,3,2000.0,1977.0,2000.0,7.0,1.0,5.0,40000.0,1.0,3.0,1.0,1942,8,1,1,1948,4,1,1,2,1,4,2,100000.0,4,4,-8,-8,5,5,3,4,3,4,-8,4,2,3,90,50,-2,-2,70.0,50,-2,70,70,5,2015,3,10,7,2,5,5,4
1,16,45,76,1,1984,1,1,1,3,4.0,1996.0,-2,1,70.0,0,0,0,0,1,0,0,0,0,170,110,4,4,3,1,1.0,1,1,1,4,1,1,1,5,5,5,5,4,4,5,5,5,5,5,3,3,1,2.0,2.0,1,2,4,3,5,4,3,0.0,0.0,0.0,0.0,2,2,2,2,-2.0,7,2,1,2,0,1,0,0,0,0,0,0,0,0,1,1.0,3,2012.0,1993.0,2012.0,4.0,1.0,1.0,0.0,5.0,0.0,0.0,1948,1,1,2,1960,3,1,13,3,2,3,3,20000.0,2,2,2,2,4,4,2,4,2,2,2,2,2,4,80,80,80,80,50.0,50,60,50,50,6,2015,3,10,7,2,6,0,2
1,16,46,77,2,1986,1,1,1,4,2.0,2001.0,20000,1,70.0,0,0,0,0,0,0,0,0,1,156,115,3,4,4,1,1.0,1,1,1,2,4,4,5,5,4,5,5,4,4,4,3,5,5,1,2,4,2,4.0,4.0,1,4,4,3,5,3,1,2.0,14.0,1.0,4.0,2,2,2,2,40000.0,2,2,0,2,0,1,0,0,0,0,0,0,0,2,0,2.0,3,2005.0,1983.0,2005.0,4.0,1.0,1.0,20000.0,1.0,2.0,1.0,1958,3,1,2,1968,3,1,2,3,3,3,3,100000.0,4,4,4,4,5,3,3,4,3,3,3,3,3,2,90,80,60,60,60.0,60,70,60,60,5,2015,3,9,7,2,6,3,3
2,18,51,84,2,1973,1,1,1,3,4.0,-2.0,0,1,100.0,0,0,1,0,0,0,0,0,0,164,120,3,3,3,1,1.0,1,1,1,5,1,1,1,4,3,5,5,4,5,5,5,5,4,5,4,3,1,1.0,7.0,1,2,4,4,5,2,3,0.0,0.0,0.0,0.0,1,2,2,2,40000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,1,0,0.0,3,1993.0,1971.0,1993.0,3.0,1.0,1.0,40000.0,3.0,0.0,0.0,-2,1,1,2,-2,1,1,2,2,2,5,2,60000.0,4,4,4,4,5,4,1,4,4,3,3,3,1,5,80,80,80,80,80.0,80,70,80,80,1,2015,3,11,7,2,5,1,4
1,12,34,63,2,1990,1,1,1,10,4.0,2012.0,-3,1,88.0,0,0,1,0,0,0,0,0,0,160,100,4,5,4,2,1.0,3,2,2,3,5,1,3,4,3,3,3,4,3,2,3,5,5,1,3,3,3,6.0,3.0,3,4,7,6,9,6,1,6.0,3.0,1.0,2.0,1,1,2,2,200000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0.0,3,2014.0,1990.0,2014.0,12.0,1.0,2.0,130000.0,1.0,6.0,1.0,1965,3,1,9,1968,3,1,15,2,1,4,2,-3.0,3,3,3,3,3,3,3,3,3,3,3,3,3,2,70,65,30,50,60.0,60,50,60,65,5,2015,3,15,8,4,6,0,5
1,15,39,70,1,1946,1,1,1,4,4.0,1962.0,3000,1,180.0,0,0,0,1,0,0,0,0,0,170,120,3,3,4,1,1.0,1,1,1,3,1,1,2,5,5,5,5,4,5,5,5,5,5,5,4,4,1,1.0,2.0,2,4,4,3,4,1,3,0.0,0.0,0.0,0.0,1,1,2,2,80000.0,4,3,1,2,0,1,0,0,0,0,0,0,0,0,5,0.0,3,1968.0,1947.0,1968.0,1.0,1.0,1.0,2000.0,3.0,0.0,0.0,-2,1,1,2,-2,1,1,2,3,3,3,2,-2.0,5,4,4,3,5,-8,2,-8,3,3,-8,-8,1,5,50,40,-2,-2,60.0,70,70,-2,-2,1,2015,3,8,7,2,2,2,4
1,15,43,74,2,1952,1,1,1,3,4.0,1966.0,24000,1,240.0,0,1,1,0,0,0,0,0,0,166,124,5,5,5,2,1.0,2,2,2,5,2,2,1,5,2,4,5,2,3,4,1,5,5,5,4,5,1,1.0,-8.0,1,4,5,3,6,2,5,0.0,0.0,0.0,0.0,1,1,2,2,48000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,0,2,0.0,3,1973.0,1952.0,1973.0,3.0,4.0,2.0,24000.0,5.0,0.0,0.0,-2,1,1,2,1926,1,1,2,2,2,5,2,36000.0,5,4,5,4,5,5,4,-8,4,4,-8,4,2,5,80,80,80,70,60.0,80,85,-2,-2,5,2015,3,13,7,3,3,6,5
1,4,7,17,2,1964,1,1,1,4,4.0,1978.0,24000,1,50.0,0,0,1,0,0,0,0,0,0,158,130,3,5,3,2,2.0,1,1,1,5,1,3,1,5,2,5,5,4,3,5,1,5,5,5,3,4,3,7.0,7.0,2,4,5,4,6,2,1,4.0,13.0,1.0,3.0,1,1,2,2,92400.0,4,2,1,2,0,1,0,0,0,0,0,0,0,1,0,1.0,3,1987.0,1962.0,1987.0,6.0,1.0,2.0,20000.0,1.0,4.0,1.0,1940,1,1,1,1945,1,1,2,2,1,3,3,35000.0,4,4,4,4,5,4,2,4,4,-8,-8,-8,1,3,100,50,50,100,50.0,100,100,100,100,6,2015,4,10,10,2,4,6,5
2,29,82,124,2,1974,1,1,1,3,4.0,1987.0,5000,1,60.0,0,1,1,0,0,0,0,0,0,163,130,4,4,4,1,1.0,1,1,1,5,1,1,1,5,4,5,5,4,4,5,5,5,4,5,2,2,1,7.0,7.0,1,2,5,3,7,2,3,0.0,0.0,0.0,0.0,1,1,2,2,10000.0,2,1,1,2,0,1,0,0,0,0,0,0,0,2,0,1.0,3,1994.0,1972.0,1994.0,3.0,1.0,1.0,5000.0,3.0,0.0,0.0,1944,3,1,2,1943,1,1,2,3,1,4,2,60000.0,4,4,4,4,5,-8,3,-8,2,-8,-8,-8,2,4,90,90,90,80,80.0,80,90,90,90,2,2015,3,15,7,4,5,2,2
1,5,11,27,2,1945,4,1,1,6,4.0,1955.0,15000,4,64.4,0,1,0,0,0,0,0,0,0,157,102,2,3,4,4,1.0,1,1,5,5,1,1,1,3,2,5,5,2,1,1,4,3,5,5,2,4,4,1.0,2.0,3,4,5,5,5,5,5,0.0,0.0,0.0,0.0,1,1,1,2,30000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,1,1,0.0,7,1970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920,2,1,2,1920,1,1,2,2,1,4,2,25000.0,4,3,3,3,3,3,2,4,4,4,1,2,2,5,50,50,60,60,50.0,50,50,60,60,0,2015,3,14,7,4,2,3,5
2,22,67,107,1,1979,1,1,5,4,2.0,1993.0,120000,1,200.0,0,1,0,0,0,0,0,0,0,170,156,5,5,4,1,1.0,2,2,3,5,5,1,1,5,2,4,4,4,4,3,4,5,5,1,4,3,2,2.0,4.0,1,4,6,4,7,3,1,2.0,17.0,1.0,1.0,1,1,2,2,120000.0,4,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,3,2002.0,1981.0,2002.0,4.0,1.0,1.0,-1.0,1.0,2.0,1.0,1947,4,1,2,1950,1,1,2,2,1,4,2,-2.0,5,4,4,4,4,4,3,4,3,3,3,4,4,4,60,80,60,60,80.0,80,80,70,80,6,2015,3,13,7,3,5,5,4
1,11,29,52,1,1947,1,1,1,4,2.0,-1.0,20000,1,55.0,0,0,1,0,0,0,0,0,0,165,130,2,4,3,5,4.0,3,2,2,4,1,2,1,5,5,3,5,4,4,5,4,4,5,5,1,4,2,8.0,8.0,2,4,5,5,5,5,5,0.0,0.0,0.0,0.0,1,1,2,2,60000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,2,0,0.0,3,1960.0,1950.0,1960.0,4.0,1.0,5.0,20000.0,5.0,0.0,0.0,1927,2,1,2,1930,1,1,2,2,2,4,2,15000.0,3,3,3,2,3,3,3,3,2,3,3,3,3,5,80,80,75,76,80.0,65,70,65,70,3,2015,3,17,7,4,2,3,4
1,27,77,117,1,1966,1,1,1,10,4.0,1990.0,50000,1,176.0,0,1,1,0,0,0,0,0,0,158,132,5,5,5,5,2.0,5,2,1,5,4,1,1,5,4,1,5,3,2,5,1,-8,5,5,2,5,5,6.0,1.0,3,3,5,5,6,7,1,3.0,25.0,1.0,2.0,1,1,2,2,200000.0,4,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0.0,3,1993.0,1968.0,2007.0,13.0,1.0,5.0,150000.0,1.0,3.0,1.0,1931,4,1,1,1927,3,1,1,2,2,4,3,150000.0,4,3,4,4,4,4,2,3,3,3,3,3,2,4,60,50,50,50,30.0,30,30,50,50,1,2015,3,19,7,5,4,5,5
1,11,29,52,1,1980,1,1,1,1,5.0,-2.0,70000,1,89.0,0,1,0,0,0,0,0,0,0,180,120,1,1,1,2,1.0,2,2,2,3,4,2,2,5,4,4,5,4,3,4,4,5,5,1,2,3,2,5.0,7.0,2,2,4,4,5,4,5,0.0,0.0,0.0,0.0,2,2,2,2,70000.0,4,3,1,2,0,1,0,0,0,0,0,0,0,2,0,2.0,3,2001.0,1982.0,2001.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,-3,1,1,16,-3,1,1,2,2,2,4,2,100000.0,2,2,2,2,4,4,3,4,2,2,-8,2,1,4,90,80,80,80,70.0,79,80,90,90,3,2015,3,10,7,2,5,5,3
2,10,27,50,2,1965,1,1,1,1,5.0,-2.0,2000,1,90.0,0,1,0,0,0,0,0,0,0,162,110,4,4,4,1,1.0,1,1,2,4,1,1,1,5,5,5,5,4,4,4,4,5,5,5,3,2,1,4.0,6.0,1,4,5,5,5,3,3,0.0,0.0,0.0,0.0,1,2,2,2,30000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,1,0,0.0,3,1985.0,1965.0,1985.0,3.0,1.0,1.0,2000.0,3.0,0.0,0.0,1937,1,1,2,1938,1,1,2,2,2,4,2,20000.0,5,5,5,-8,5,5,4,5,4,5,-8,5,3,4,80,80,80,70,70.0,80,70,60,70,3,2015,3,9,7,2,4,2,4
1,21,61,97,1,1960,1,1,1,3,4.0,1973.0,3500,1,180.0,0,1,0,0,0,0,0,0,0,165,104,1,1,1,4,1.0,1,1,1,3,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,1,1,8.0,8.0,1,2,3,4,2,2,3,0.0,0.0,0.0,0.0,1,1,2,2,7000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,1,3,0.0,3,1986.0,1963.0,1986.0,3.0,1.0,4.0,3500.0,3.0,0.0,0.0,-2,1,1,2,-2,1,1,2,3,3,3,2,200000.0,5,4,4,4,3,-8,4,4,4,-8,-8,-8,2,5,80,80,70,80,60.0,60,30,80,80,5,2015,3,8,7,2,3,2,2
1,12,32,55,1,1968,1,1,1,7,4.0,1987.0,50000,1,100.0,0,0,0,0,0,0,0,0,1,175,160,4,5,4,1,3.0,3,1,1,4,3,1,2,4,4,4,5,4,4,3,3,5,5,3,2,2,2,6.0,5.0,2,2,2,2,8,1,1,8.0,20.0,1.0,3.0,1,1,1,2,100000.0,3,3,0,2,0,0,1,0,0,0,0,0,0,0,1,0.0,3,-3.0,1972.0,-3.0,7.0,1.0,5.0,50000.0,1.0,8.0,1.0,1945,3,1,2,1945,3,1,2,3,2,3,2,1000000.0,4,3,4,3,4,4,3,3,3,3,3,3,2,2,60,70,60,50,60.0,60,60,50,60,2,2015,3,21,9,6,4,5,4
1,26,76,116,1,1956,1,1,1,9,4.0,2005.0,40000,4,120.0,0,1,0,0,0,0,0,0,0,175,170,3,4,4,2,3.0,2,1,1,4,1,1,1,3,4,3,4,3,3,3,3,5,5,5,2,2,2,3.0,4.0,1,4,4,3,6,2,1,3.0,37.0,1.0,3.0,1,1,2,2,50000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,0,1,0.0,3,1983.0,1963.0,1983.0,6.0,4.0,1.0,10000.0,4.0,0.0,0.0,-2,1,1,2,-2,1,1,2,2,2,3,2,50000.0,5,5,5,5,5,5,5,5,5,5,5,5,5,4,70,70,70,70,70.0,70,70,70,70,5,2015,4,9,10,2,3,5,4
1,17,48,80,1,1973,1,1,1,12,4.0,1996.0,100000,1,100.0,0,1,0,0,0,0,0,0,0,145,130,5,5,5,4,1.0,2,3,3,3,5,1,4,5,3,4,4,4,3,5,4,4,4,1,2,3,3,7.0,5.0,1,4,4,3,5,2,1,3.0,20.0,1.0,2.0,1,2,2,2,100000.0,4,2,2,1,0,0,1,0,0,0,0,0,0,1,1,2.0,3,2000.0,1976.0,2000.0,10.0,1.0,4.0,0.0,5.0,0.0,0.0,1948,3,1,2,1948,3,1,2,3,3,4,3,250000.0,4,4,5,4,5,5,4,4,3,3,-8,4,3,3,50,50,60,70,70.0,60,60,60,60,6,2015,3,11,7,2,5,5,5
1,21,64,101,2,1960,1,1,1,3,4.0,1978.0,20000,1,120.0,0,1,0,0,0,0,0,0,0,172,144,4,4,4,2,2.0,2,2,4,5,2,4,1,5,4,4,5,4,4,3,4,5,5,2,3,4,1,5.0,4.0,2,2,3,3,2,1,1,2.0,35.0,2.0,4.0,1,1,2,2,35000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,1,1,0.0,3,1983.0,1960.0,1983.0,3.0,1.0,4.0,15000.0,1.0,3.0,1.0,-2,1,1,1,-2,1,1,2,2,3,4,3,5.0,4,4,-8,-8,5,5,4,-8,4,-8,-8,-8,1,2,70,70,60,70,70.0,80,70,70,70,4,2015,3,19,7,5,3,3,4
1,12,33,62,1,1986,1,1,1,4,2.0,-2.0,36000,1,110.0,0,0,0,0,1,0,0,0,0,165,140,4,4,4,1,1.0,1,1,1,3,4,4,2,4,4,5,5,3,3,5,4,5,5,2,3,3,2,4.0,4.0,1,2,5,3,8,3,1,3.0,13.0,1.0,3.0,1,2,2,2,-2.0,7,3,1,2,0,1,0,0,0,0,0,0,0,3,0,3.0,3,2008.0,1988.0,2008.0,3.0,1.0,1.0,-3.0,1.0,3.0,1.0,-2,3,1,2,1959,3,1,2,2,1,-8,3,60000.0,4,4,4,4,4,4,-8,4,-8,-8,-8,-8,2,4,100,70,-2,60,90.0,-2,-2,-2,-2,3,2015,3,18,8,5,6,4,3
1,4,7,16,1,1955,1,1,1,9,3.0,1969.0,40000,1,106.0,0,0,0,1,0,0,0,0,0,171,122,5,5,5,5,2.0,5,1,1,3,5,1,2,3,5,1,5,4,4,5,1,5,5,1,1,5,5,8.0,8.0,4,4,4,2,4,8,5,0.0,0.0,0.0,0.0,1,1,2,2,120000.0,2,3,2,1,0,0,0,1,0,0,0,0,0,1,0,0.0,3,1981.0,1956.0,1981.0,9.0,4.0,4.0,40000.0,5.0,0.0,0.0,1925,3,4,1,1931,4,4,1,2,1,2,3,-3.0,4,4,3,-8,4,3,3,-8,2,-8,-8,4,3,4,100,100,100,80,80.0,100,80,100,100,3,2015,4,19,10,5,3,5,4
2,18,51,84,2,1945,1,1,1,1,5.0,-2.0,2000,1,100.0,0,1,0,0,0,0,0,0,0,160,120,4,4,4,1,1.0,1,1,1,3,1,1,3,5,4,5,5,4,4,5,5,5,4,5,4,4,1,1.0,4.0,1,4,1,1,1,1,3,0.0,0.0,0.0,0.0,1,1,2,2,20000.0,1,3,1,2,0,1,0,0,0,0,0,0,0,1,1,0.0,7,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,1,2,-2,1,1,2,3,2,4,2,10000.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,60,60,60,60,60.0,60,60,60,60,1,2015,3,13,7,3,2,2,4
2,2,5,12,1,1969,1,1,1,3,2.0,-2.0,20000,1,200.0,0,1,0,0,0,0,0,0,0,172,150,4,4,4,1,1.0,1,1,1,4,1,1,1,5,3,5,5,3,3,4,5,4,4,4,4,3,3,3.0,3.0,2,4,4,3,4,2,1,8.0,-1.0,2.0,-8.0,1,1,2,2,20000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,1,1,1.0,3,1994.0,1969.0,1994.0,4.0,1.0,1.0,9600.0,1.0,3.0,2.0,-2,1,1,2,-2,1,1,2,2,2,4,2,-2.0,4,4,3,3,4,4,2,3,4,3,-8,3,1,4,100,100,100,90,90.0,90,100,100,100,5,2015,3,9,8,2,4,3,4
1,19,59,95,1,1968,1,1,1,11,4.0,1990.0,100000,4,120.0,0,1,0,0,0,0,0,0,0,167,120,4,4,4,2,1.0,4,4,2,4,5,1,2,4,4,1,4,3,3,4,4,5,5,1,3,2,5,6.0,6.0,5,4,4,3,5,1,1,3.0,25.0,1.0,2.0,1,1,2,2,200000.0,3,4,2,1,0,0,0,1,0,0,0,0,0,1,0,1.0,3,2002.0,1977.0,2002.0,12.0,4.0,2.0,100000.0,1.0,3.0,1.0,1944,6,4,1,1952,3,1,2,1,1,4,3,180000.0,3,4,4,4,5,5,2,3,2,4,-8,4,2,2,70,70,80,85,80.0,75,75,80,75,4,2015,3,14,7,4,4,5,4
2,28,81,121,1,1989,1,1,1,4,4.0,2004.0,10000,1,180.0,0,1,0,0,0,0,0,0,0,170,115,4,4,4,1,1.0,3,3,2,4,3,3,2,4,3,3,5,4,3,4,5,5,5,3,3,4,4,5.0,5.0,2,5,5,3,10,2,3,0.0,0.0,0.0,0.0,1,1,2,2,25000.0,6,2,2,2,0,1,0,0,0,0,0,0,0,2,0,2.0,3,2007.0,1991.0,1991.0,4.0,1.0,1.0,0.0,6.0,0.0,0.0,1958,3,4,2,1962,3,1,2,2,1,4,2,50000.0,4,4,4,2,5,4,2,4,4,3,3,2,1,5,100,100,80,100,80.0,100,100,100,90,3,2015,3,14,7,4,6,2,5
1,27,77,117,2,1938,1,1,1,3,4.0,1958.0,24000,1,57.0,0,1,1,0,0,0,0,0,0,158,132,4,4,4,5,2.0,3,1,1,5,1,1,1,5,3,4,5,5,5,5,5,5,5,5,1,1,1,8.0,8.0,1,3,4,1,5,1,5,0.0,0.0,0.0,0.0,1,1,2,2,48000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,1,0,0.0,3,1961.0,1938.0,1961.0,4.0,4.0,4.0,24000.0,5.0,0.0,0.0,-2,1,1,1,-2,1,1,16,3,1,4,2,200000.0,5,3,3,3,5,5,2,3,2,2,-8,2,1,3,80,82,85,80,75.0,80,85,70,82,0,2015,3,9,7,2,1,6,4
1,15,43,74,1,1951,1,1,1,6,3.0,1967.0,36000,4,70.0,0,1,0,0,0,0,0,0,0,172,160,5,4,4,2,1.0,4,2,2,5,1,1,1,5,4,2,-8,4,4,4,5,5,5,5,2,4,2,4.0,3.0,2,4,5,4,5,3,1,3.0,34.0,2.0,3.0,1,1,2,2,0.0,2,3,1,2,0,1,0,0,0,0,0,0,0,0,1,0.0,3,1980.0,1951.0,1980.0,1.0,1.0,2.0,20000.0,5.0,0.0,0.0,-2,1,1,1,-2,1,1,15,2,2,5,3,40000.0,4,4,3,3,5,4,3,-8,3,-8,-8,-8,-8,3,80,70,75,70,70.0,75,80,-2,-2,1,2015,3,9,7,2,3,4,4
2,2,5,12,1,1945,8,1,1,1,5.0,-2.0,0,1,120.0,0,0,0,1,0,0,0,0,0,170,130,3,5,4,1,1.0,2,1,1,4,1,3,1,5,4,5,5,4,5,5,5,5,5,5,4,4,1,1.0,7.0,2,4,3,4,-8,2,4,0.0,0.0,0.0,0.0,1,1,2,2,20000.0,5,3,1,1,0,1,0,0,0,0,0,0,0,4,0,0.0,7,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,1,2,-2,1,1,2,3,2,4,2,1.0,4,3,4,3,4,-8,-8,-8,2,3,-8,-8,1,5,80,50,60,60,60.0,60,60,50,50,4,2015,3,12,8,3,2,1,4
1,4,7,20,2,1973,1,0,1,9,4.0,1993.0,40000,1,73.0,0,1,0,0,0,0,0,0,0,164,130,3,3,3,5,1.0,3,4,4,2,5,4,3,3,4,1,4,2,3,1,4,4,3,1,1,4,4,8.0,8.0,3,2,5,10,1,5,1,3.0,20.0,1.0,3.0,1,1,1,1,100000.0,3,3,1,1,0,0,0,1,0,0,0,0,0,0,1,1.0,3,2000.0,1973.0,2000.0,9.0,4.0,5.0,60000.0,1.0,3.0,1.0,1949,7,4,1,1949,4,1,1,3,3,4,2,100000.0,4,2,1,1,3,3,1,3,3,3,2,4,1,3,30,50,30,40,50.0,60,50,40,50,6,2015,4,19,10,5,5,5,4
