edu,edu_yr,political,property_8,weight_jin,health,health_problem,depression,hukou,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_3,leisure_4,leisure_6,leisure_7,leisure_8,leisure_9,leisure_12,socialize,relax,learn,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,family_income,family_m,family_status,house,car,invest_1,invest_2,s_birth,marital_now,s_edu,s_political,s_hukou,status_peer,status_3_before,view,trust_1,trust_2,trust_5,trust_7,trust_8,trust_10,trust_12,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,income_cut,happiness
4,1966.0,1,0,98,2,2,2,1,3,3,1,5,1,1,1,2,4,4,4,4,4,4,3,4,1,5.0,1,4,3,2,4,3,-2.0,2,2,1,2,1,0,1953.0,1979.0,3.0,1.0,1.0,2,2,3,4,3,4,3,3,3,3,4,80,50,70,80,80.0,60,60,60,60,1,3
3,-2.0,1,0,130,2,1,1,1,1,1,1,4,1,1,1,4,5,5,5,5,5,5,2,4,1,7.0,1,4,5,1,5,1,1200.0,2,3,1,2,1,0,1937.0,1957.0,1.0,1.0,1.0,2,2,4,5,2,5,2,4,4,4,5,100,100,80,50,90.0,100,80,100,100,1,4
3,-2.0,1,0,140,4,-8,5,1,1,1,3,5,1,1,2,5,5,5,3,5,5,5,4,3,1,1.0,3,4,7,4,8,2,0.0,4,3,1,1,1,0,0.0,0.0,0.0,0.0,0.0,3,1,3,4,4,4,4,4,4,3,5,90,90,90,80,80.0,90,70,50,40,1,5
1,-2.0,1,0,133,3,3,4,1,1,1,1,3,1,1,1,5,5,4,5,5,1,5,2,4,1,3.0,1,4,5,3,6,2,7200.0,1,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,3,3,3,4,2,-8,3,3,3,95,100,90,80,80.0,80,90,90,90,2,4
3,-2.0,1,0,85,4,4,4,1,1,1,1,4,1,1,1,4,5,4,4,4,5,5,4,2,1,6.0,1,4,5,5,6,2,42600.0,2,3,3,1,1,0,1937.0,1954.0,3.0,4.0,1.0,2,2,4,4,4,4,4,3,3,3,5,80,90,60,60,70.0,50,70,60,50,1,4
3,-2.0,1,1,160,4,4,4,1,1,1,1,3,1,1,2,4,5,5,4,5,5,5,2,2,2,5.0,1,4,4,4,5,4,20000.0,3,2,1,2,1,0,1972.0,-2.0,3.0,1.0,1.0,2,2,4,3,3,4,2,-8,4,4,2,90,60,60,70,60.0,60,70,60,70,3,4
3,-2.0,1,0,100,4,4,4,1,1,1,1,4,2,1,2,4,5,4,4,5,5,4,3,3,1,5.0,1,4,3,3,5,3,25000.0,2,3,1,2,1,0,1967.0,-2.0,3.0,1.0,1.0,2,2,3,5,5,5,4,-8,-8,-8,4,70,60,60,60,60.0,60,70,-2,70,2,4
10,1995.0,1,0,146,3,4,4,2,5,4,3,5,5,3,1,2,2,4,4,3,3,1,3,4,3,3.0,3,3,6,6,6,6,60000.0,1,3,2,1,0,1,1973.0,2005.0,10.0,1.0,2.0,2,2,3,3,3,4,2,3,3,3,3,80,70,65,70,70.0,75,70,70,70,5,4
5,-2.0,4,0,110,4,5,4,2,4,1,1,5,1,1,1,4,4,4,3,4,2,5,2,5,3,2.0,2,4,7,6,-8,1,120000.0,4,4,1,2,1,0,1951.0,1970.0,7.0,4.0,2.0,2,3,5,4,4,5,2,3,3,4,4,90,80,70,70,70.0,70,70,70,70,4,4
4,1978.0,1,0,150,3,5,4,4,3,2,2,2,2,1,3,3,3,3,3,4,5,3,2,3,2,3.0,5,1,1,1,1,6,100000.0,3,2,3,1,1,0,1968.0,1993.0,4.0,1.0,4.0,2,2,4,2,2,3,2,3,3,3,4,100,100,30,30,20.0,50,0,60,60,5,3
3,-2.0,1,0,120,5,5,4,1,1,1,1,4,1,1,1,4,5,4,4,4,5,5,4,4,1,3.0,1,4,4,3,4,3,8000.0,4,2,1,2,1,0,1952.0,1977.0,3.0,1.0,1.0,2,1,4,4,3,5,3,3,4,3,4,80,80,80,80,80.0,80,70,80,80,2,3
4,1978.0,1,1,120,3,5,4,5,1,1,1,5,1,1,1,1,5,5,5,5,5,5,2,4,1,4.0,1,4,5,5,5,5,11000.0,3,2,1,2,1,0,1963.0,1989.0,3.0,1.0,5.0,2,2,3,4,4,3,4,4,5,3,5,60,60,50,50,50.0,60,50,30,70,3,4
12,1996.0,1,0,100,5,5,5,4,2,2,1,5,5,1,1,4,4,4,4,3,4,1,1,2,2,8.0,1,4,6,3,9,1,70000.0,3,2,1,1,1,0,1971.0,2000.0,12.0,4.0,4.0,3,1,4,4,2,3,2,3,3,2,5,50,60,80,60,60.0,60,70,60,60,4,4
4,1971.0,1,0,118,4,4,4,2,3,3,4,5,1,1,1,2,2,3,4,3,1,5,4,4,2,3.0,2,4,3,5,3,1,24000.0,1,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,1,4,4,3,5,2,4,3,3,4,85,80,90,90,90.0,85,85,90,90,6,4
-8,-3.0,-8,0,160,-8,-8,-8,2,3,-8,-8,4,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,3,-8,-8,-8,-8,-3.0,-3,-8,-3,-8,0,0,1972.0,-3.0,-8.0,-8.0,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,60,60,60,60,60.0,60,60,60,60,0,3
4,1962.0,1,0,120,2,2,3,2,2,2,1,5,1,1,1,5,4,4,4,5,4,5,4,4,2,3.0,1,3,5,4,6,4,40000.0,2,3,1,2,1,0,1951.0,-2.0,3.0,1.0,2.0,3,2,4,3,3,4,3,4,3,3,4,50,40,60,50,50.0,50,45,50,50,5,4
3,-2.0,1,0,148,2,3,3,1,3,2,1,5,3,4,1,2,5,4,4,1,3,1,3,2,4,5.0,2,2,5,3,8,2,23000.0,2,1,1,2,1,0,1976.0,1997.0,4.0,1.0,1.0,2,1,3,1,3,3,3,3,3,3,1,60,80,50,50,0.0,0,0,50,50,2,5
10,2005.0,1,0,140,4,5,4,2,4,4,4,5,5,5,3,3,3,3,3,3,3,1,5,4,2,2.0,4,4,5,4,7,4,100000.0,1,3,2,1,0,1,0.0,0.0,0.0,0.0,0.0,1,1,4,3,3,3,3,3,3,3,3,80,70,60,90,70.0,75,97,83,73,5,4
3,-2.0,1,0,90,3,4,5,1,1,1,3,5,1,1,1,2,5,4,5,2,1,5,3,4,1,7.0,1,3,-8,-8,-8,-8,10000.0,2,3,1,2,1,0,1952.0,-2.0,4.0,1.0,1.0,2,1,5,5,1,5,1,-8,5,-8,5,-2,100,-2,100,80.0,-2,-2,-2,-2,0,5
11,1995.0,1,0,130,4,4,3,5,2,2,2,4,5,1,1,4,3,3,2,1,1,1,3,4,3,4.0,2,4,5,5,6,3,50000.0,2,3,1,2,0,1,1969.0,1998.0,6.0,1.0,4.0,2,2,4,5,4,5,3,5,4,4,4,85,85,85,80,60.0,70,70,60,70,4,4
5,-2.0,1,0,180,3,4,4,1,1,1,1,3,1,1,1,5,5,4,3,5,5,5,3,3,2,1.0,1,2,4,4,5,4,20000.0,5,3,1,2,1,0,1959.0,1984.0,4.0,1.0,1.0,2,2,4,4,4,4,2,2,-8,-8,4,80,80,80,80,60.0,70,60,70,80,3,3
3,-2.0,1,0,90,3,3,4,1,1,1,1,5,1,1,1,4,5,4,4,5,5,5,4,4,1,3.0,2,4,6,5,-8,4,6000.0,3,2,1,2,1,0,1962.0,1988.0,4.0,1.0,1.0,2,1,4,5,5,5,2,4,-8,-8,5,90,90,90,90,60.0,90,80,-2,90,2,4
6,2015.0,2,0,114,4,4,4,1,2,2,1,4,4,2,1,4,3,4,4,1,4,1,4,3,3,5.0,4,4,3,1,6,3,41300.0,6,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,3,5,4,4,3,4,4,4,3,60,70,50,30,30.0,30,60,40,50,2,5
5,1996.0,1,0,120,2,2,5,1,4,1,2,5,5,5,1,3,2,4,3,3,3,1,3,3,3,5.0,2,2,5,3,7,3,100000.0,2,2,1,2,1,0,1978.0,2009.0,4.0,1.0,1.0,2,1,3,4,3,3,3,3,3,5,3,75,65,60,80,80.0,75,75,85,85,5,4
7,2011.0,1,0,104,4,4,4,1,2,2,2,2,4,3,5,4,4,4,4,1,3,1,2,2,1,5.0,3,3,5,4,7,3,26000.0,4,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,3,4,4,5,3,4,3,3,4,0,50,0,70,70.0,50,50,0,50,3,3
4,1995.0,1,0,110,2,2,2,2,1,1,1,4,1,1,2,5,5,5,5,5,5,5,2,2,1,5.0,1,3,2,2,2,1,-2.0,2,2,1,2,1,0,1985.0,2002.0,1.0,1.0,1.0,3,3,3,4,4,4,3,4,4,3,5,60,60,60,60,60.0,60,60,60,60,3,3
3,-2.0,1,0,102,2,3,3,4,1,1,1,3,1,1,1,3,5,4,5,5,5,5,3,2,1,7.0,2,4,3,2,5,2,18000.0,4,1,1,2,1,0,1966.0,1998.0,4.0,1.0,5.0,3,1,4,4,3,4,3,-8,-8,3,4,90,90,80,80,80.0,90,90,90,90,2,4
12,1967.0,1,0,130,2,4,4,5,4,3,2,2,4,3,1,1,1,2,3,4,5,1,2,4,2,3.0,1,2,7,7,8,5,60000.0,2,4,1,2,1,0,1944.0,1969.0,10.0,4.0,4.0,2,2,3,4,4,5,4,4,3,3,3,60,60,60,60,60.0,60,60,60,60,5,4
8,-2.0,1,1,120,3,3,3,1,3,1,1,4,5,4,2,3,2,3,4,1,3,1,4,4,3,3.0,2,3,4,5,7,1,24000.0,3,1,0,2,1,0,1988.0,2012.0,10.0,1.0,5.0,3,2,4,4,3,4,3,3,2,3,2,0,1,0,2,3.0,5,8,10,1,3,3
1,-2.0,1,0,120,1,2,3,1,1,1,1,1,1,1,5,-8,-8,-8,-8,-8,-8,-8,4,4,-8,3.0,3,3,4,6,5,6,1000.0,4,3,1,2,1,0,1949.0,1974.0,1.0,1.0,1.0,1,1,3,5,4,3,3,4,3,4,4,70,80,90,85,75.0,80,90,87,90,1,4
1,-2.0,1,0,140,4,5,5,2,1,1,1,5,1,1,1,2,5,5,5,5,5,5,1,4,1,8.0,1,3,5,5,5,3,-3.0,3,3,1,2,1,0,1955.0,1985.0,6.0,4.0,2.0,2,2,4,2,2,4,2,-8,-8,-8,2,80,80,70,50,60.0,60,70,70,80,1,4
12,2009.0,2,0,120,4,4,3,1,1,1,1,4,5,2,2,3,3,3,3,2,3,2,3,2,3,3.0,1,4,5,3,9,3,334000.0,4,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,1,3,4,3,4,3,4,4,4,3,90,98,80,90,70.0,90,80,90,90,1,4
6,1960.0,1,0,120,4,4,4,2,5,4,5,4,1,1,1,4,3,4,3,3,5,5,2,3,1,2.0,2,4,6,5,6,4,52800.0,2,2,1,2,1,0,1950.0,1976.0,4.0,4.0,2.0,3,3,3,5,5,5,4,5,3,3,3,50,60,40,50,50.0,50,60,60,40,4,4
4,-2.0,1,0,146,5,5,5,1,1,1,1,5,1,1,1,3,5,3,5,5,1,5,5,1,1,1.0,1,5,5,5,5,5,30000.0,5,4,1,2,1,0,1967.0,1990.0,1.0,1.0,1.0,1,2,4,5,4,4,3,-8,3,3,5,80,80,80,80,70.0,80,70,70,70,3,5
3,1966.0,1,0,100,2,2,5,1,5,1,1,5,1,1,1,4,1,4,3,5,1,5,1,1,1,8.0,1,4,5,4,5,4,36000.0,3,1,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,1,4,3,3,5,3,3,3,2,2,80,80,80,80,80.0,80,80,80,80,3,4
4,-2.0,1,1,130,5,5,5,1,1,1,1,5,5,1,1,4,5,4,4,1,5,1,2,2,2,6.0,6,3,3,2,3,2,-2.0,1,3,-2,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,4,3,3,4,3,3,3,3,2,80,90,80,85,75.0,80,85,90,90,3,4
3,1977.0,1,0,150,4,3,4,1,2,2,2,5,1,1,1,2,4,4,3,5,4,5,2,2,2,5.0,2,4,5,6,5,2,40000.0,4,3,2,2,0,0,1968.0,1990.0,3.0,1.0,1.0,2,3,4,3,3,4,5,4,4,2,4,70,70,80,75,80.0,-2,75,-2,60,2,4
10,2015.0,2,0,100,3,3,3,1,1,2,1,3,4,2,3,2,1,3,3,1,2,1,3,4,5,4.0,1,4,5,1,8,3,150000.0,5,3,1,1,1,0,0.0,0.0,0.0,0.0,0.0,2,1,3,5,5,5,2,5,2,2,5,100,100,100,100,100.0,100,100,100,100,0,5
12,1976.0,4,0,134,3,4,4,2,3,3,2,5,5,1,1,1,2,4,1,2,1,1,2,5,5,1.0,2,4,3,6,2,3,60000.0,1,3,1,2,0,1,0.0,0.0,0.0,0.0,0.0,2,2,4,4,2,4,3,3,3,4,3,70,70,70,70,70.0,70,80,70,70,5,4
4,1972.0,1,0,120,4,4,5,5,1,1,1,5,1,1,1,2,5,4,4,5,1,5,1,5,1,8.0,2,4,7,5,7,2,72000.0,2,2,1,2,0,1,1954.0,1984.0,4.0,1.0,2.0,3,2,4,5,2,5,3,3,2,-8,4,80,80,70,70,70.0,70,-2,90,80,4,5
1,-2.0,1,0,112,5,5,5,1,1,1,1,5,1,1,1,3,5,4,4,5,5,5,3,4,1,3.0,3,4,5,5,5,3,-2.0,6,4,1,1,1,0,1944.0,1968.0,1.0,1.0,1.0,2,2,4,4,3,4,-8,-8,-8,-8,5,80,60,80,80,80.0,60,70,-2,80,1,5
4,1963.0,1,0,125,2,2,3,1,1,1,1,4,1,1,1,4,-8,4,4,5,5,-8,3,4,1,6.0,1,3,5,6,4,3,3000.0,2,3,1,2,1,0,1950.0,1971.0,3.0,1.0,1.0,3,3,4,5,5,5,4,4,-8,-8,4,80,75,70,70,70.0,80,80,70,70,2,4
1,-2.0,1,0,120,2,3,4,1,2,1,2,4,1,1,1,3,3,5,2,3,5,5,3,3,2,3.0,2,4,2,2,-8,2,10000.0,4,2,1,2,1,0,1940.0,-2.0,1.0,1.0,1.0,2,2,4,4,3,4,3,-8,4,3,5,70,80,60,60,70.0,70,80,60,60,0,2
4,-1.0,1,0,160,3,5,5,1,1,1,1,3,3,1,2,3,5,2,2,2,5,1,4,5,2,2.0,2,3,5,5,5,5,100000.0,3,2,1,2,1,0,1990.0,2014.0,4.0,1.0,1.0,2,1,3,3,3,4,3,3,3,3,4,40,40,60,40,0.0,0,0,0,0,5,4
12,-2.0,4,0,110,4,5,5,4,1,1,1,3,3,3,2,4,5,4,4,2,2,1,2,2,2,5.0,1,1,5,7,-8,2,50000.0,4,2,4,1,0,1,1969.0,1992.0,4.0,1.0,4.0,3,2,-8,5,4,4,3,5,4,4,5,90,60,60,-2,50.0,60,-2,60,60,5,3
1,-2.0,1,0,130,3,4,4,1,2,2,2,4,1,1,2,4,5,4,4,5,5,5,2,2,1,5.0,1,4,4,3,5,2,50000.0,5,3,1,2,1,0,1967.0,1986.0,3.0,1.0,1.0,2,1,4,4,4,4,4,3,4,4,4,70,80,80,70,80.0,80,70,80,70,4,3
4,1982.0,1,1,150,2,3,4,1,1,1,1,4,1,1,1,5,5,4,4,5,5,5,5,3,1,7.0,1,2,4,1,6,3,40000.0,3,2,1,2,1,0,1964.0,1986.0,3.0,1.0,1.0,2,1,4,4,3,5,3,3,-8,-8,4,85,80,90,95,80.0,85,70,85,60,5,4
6,-2.0,1,0,120,4,4,4,1,1,1,1,3,1,1,5,4,5,5,2,5,5,5,4,4,1,2.0,2,4,3,4,3,2,30000.0,2,3,1,2,1,0,1963.0,1981.0,3.0,1.0,1.0,2,2,4,5,4,5,5,4,-8,-8,5,60,70,70,60,60.0,60,70,60,60,2,4
6,1997.0,1,0,140,4,4,4,1,3,2,3,4,3,2,1,3,3,2,3,4,3,2,3,3,2,3.0,2,4,4,3,5,3,30000.0,7,3,1,2,1,0,1981.0,2003.0,6.0,1.0,1.0,2,2,4,4,4,4,3,3,3,3,3,80,85,85,85,80.0,80,90,80,85,4,4
7,-2.0,1,0,140,4,4,4,4,1,1,3,2,1,1,3,4,2,4,4,5,1,5,2,4,1,3.0,2,2,3,2,3,5,40000.0,2,2,1,2,1,0,1970.0,1966.0,4.0,1.0,4.0,3,2,4,2,2,4,2,3,2,2,3,30,50,50,30,50.0,50,40,50,60,3,4
4,1968.0,1,0,140,2,3,3,2,3,1,2,4,1,1,1,5,2,3,3,5,2,5,3,3,1,2.0,1,3,4,5,3,2,100000.0,3,3,1,2,1,0,1955.0,1985.0,4.0,1.0,2.0,2,2,3,4,3,4,2,4,4,3,4,90,80,80,70,70.0,70,70,80,80,6,4
6,1967.0,1,0,124,1,2,4,2,5,1,5,5,1,1,1,2,1,4,4,2,2,5,2,4,2,5.0,1,4,1,1,1,1,50000.0,2,3,1,2,1,0,1947.0,1973.0,7.0,1.0,2.0,3,2,4,3,2,4,1,5,3,-8,2,70,10,80,90,70.0,80,90,50,80,4,5
9,2000.0,4,0,155,3,3,3,4,1,1,3,3,4,1,3,3,4,3,4,5,1,1,3,5,3,5.0,1,1,1,1,1,1,60000.0,3,3,1,2,0,1,1980.0,2002.0,7.0,1.0,4.0,2,3,4,5,-8,5,-8,5,-8,-8,5,70,50,0,50,20.0,50,50,70,90,4,3
4,-2.0,4,0,150,5,4,4,1,3,1,1,4,4,4,1,3,2,4,2,5,5,1,4,5,2,2.0,3,4,6,5,7,6,1000000.0,3,4,3,1,0,1,1971.0,1990.0,4.0,1.0,1.0,2,1,4,3,3,3,2,3,3,5,3,80,50,70,70,70.0,80,80,80,80,5,4
1,-2.0,1,0,90,2,2,3,1,1,1,3,4,1,1,1,5,5,5,5,5,5,5,4,2,2,2.0,1,4,4,3,5,2,30000.0,3,2,1,2,1,0,1922.0,-1.0,1.0,1.0,1.0,2,1,4,4,4,4,4,4,-8,-8,5,80,80,80,80,80.0,80,80,80,80,0,4
3,-2.0,1,1,80,5,5,5,1,1,1,3,3,4,1,2,3,5,3,4,2,4,2,4,2,2,4.0,1,1,2,4,4,1,15000.0,3,2,0,2,1,0,1978.0,2012.0,6.0,1.0,1.0,3,3,-8,3,3,4,3,3,-8,-8,5,70,70,70,60,60.0,60,60,60,60,1,3
3,-2.0,1,0,133,4,4,3,2,3,3,1,5,1,1,1,3,3,4,4,3,5,5,4,5,2,7.0,1,2,4,1,2,2,5000.0,2,3,1,2,1,0,1970.0,1994.0,3.0,1.0,2.0,2,3,3,4,4,3,2,2,2,2,3,100,100,75,50,50.0,80,80,50,80,1,4
4,-2.0,1,0,90,4,4,5,1,1,1,1,4,1,1,1,4,5,4,4,5,5,5,4,3,2,2.0,1,2,3,2,-8,1,20000.0,4,3,2,2,1,0,1961.0,1984.0,6.0,1.0,1.0,3,3,4,5,5,5,4,5,5,5,5,80,80,80,70,75.0,80,80,80,60,2,5
12,1997.0,1,0,130,3,3,3,2,2,4,4,4,4,1,2,4,3,5,5,1,1,1,1,4,3,8.0,1,2,6,3,7,5,35000.0,2,3,1,2,1,0,1974.0,2002.0,12.0,4.0,5.0,3,2,5,3,3,4,3,4,3,4,3,60,60,50,80,60.0,70,60,50,50,4,4
4,-2.0,1,0,106,4,5,4,1,1,1,1,5,1,1,1,4,5,4,4,4,5,5,5,5,2,2.0,1,2,5,-8,5,-8,-3.0,4,2,1,2,1,0,1964.0,-2.0,3.0,1.0,1.0,2,2,4,4,4,4,4,4,3,3,5,60,60,60,60,60.0,60,60,60,60,0,4
4,1994.0,1,0,110,4,4,3,1,2,2,1,4,4,3,1,3,2,3,3,2,2,1,3,4,2,3.0,4,2,5,4,7,4,30000.0,3,3,1,2,1,0,1977.0,2003.0,4.0,1.0,1.0,2,2,4,3,2,3,2,3,2,3,4,85,75,80,50,20.0,60,85,90,85,1,3
7,1964.0,1,0,135,3,3,4,2,3,3,2,4,1,2,1,3,3,4,4,3,2,5,4,4,2,5.0,1,2,4,3,7,2,160000.0,2,3,1,2,1,0,1952.0,1968.0,4.0,1.0,5.0,2,2,3,4,3,4,3,3,2,3,4,60,60,60,50,50.0,50,50,60,60,4,4
4,1988.0,1,1,110,2,3,4,2,1,1,2,4,1,1,1,4,5,5,4,5,5,4,2,3,1,7.0,1,1,4,5,7,5,45000.0,3,2,0,2,1,0,1971.0,1995.0,3.0,1.0,2.0,2,2,4,3,3,3,3,-8,-8,-8,1,60,60,50,60,50.0,50,60,70,70,3,3
10,2010.0,1,0,150,3,5,4,4,3,1,4,4,3,1,2,3,2,3,2,5,2,2,2,4,2,4.0,3,2,4,5,3,4,70000.0,3,2,2,1,0,1,1968.0,1994.0,5.0,1.0,4.0,3,2,3,4,4,4,3,4,3,3,5,60,60,40,40,30.0,40,40,40,40,5,4
1,-2.0,1,0,110,4,5,4,2,1,1,3,5,1,1,1,1,5,4,1,1,1,5,5,4,2,1.0,3,4,5,5,5,3,50000.0,1,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,4,5,5,4,3,-8,-8,-8,4,80,80,70,70,65.0,60,50,60,50,6,4
4,1972.0,1,0,90,2,3,4,1,1,1,2,5,1,1,1,4,5,3,4,4,5,5,2,2,1,3.0,1,2,5,4,6,2,30000.0,2,2,1,2,1,0,1958.0,1958.0,3.0,1.0,1.0,2,2,4,3,1,3,1,3,-8,-8,2,80,60,60,70,60.0,50,60,-2,70,2,4
4,1974.0,1,0,113,3,4,4,1,1,1,1,2,1,1,2,4,5,4,4,5,5,5,5,4,2,2.0,1,2,5,4,6,3,20000.0,2,2,1,2,1,0,1960.0,1986.0,3.0,1.0,1.0,2,1,4,5,4,5,2,4,4,-8,5,100,100,90,100,90.0,90,100,90,100,3,4
3,-2.0,1,1,175,5,5,4,1,1,1,1,5,1,1,1,4,5,4,4,5,5,5,2,5,1,6.0,1,2,3,1,3,1,4000.0,3,2,1,2,1,0,1980.0,2000.0,3.0,1.0,1.0,3,1,3,2,3,4,2,-8,-8,-8,3,-2,50,60,70,60.0,80,70,70,70,2,3
4,1978.0,1,0,112,3,3,3,1,1,1,1,5,1,1,1,4,5,4,5,5,5,5,2,3,1,7.0,1,4,3,4,6,2,10000.0,3,2,1,2,1,0,1962.0,1985.0,3.0,1.0,1.0,3,2,4,4,3,5,3,4,3,3,4,90,70,75,80,68.0,72,60,60,68,2,3
7,1987.0,1,0,108,3,5,3,2,4,1,1,4,4,1,1,5,1,5,5,1,1,1,1,4,3,8.0,1,2,4,7,3,9,48000.0,3,2,1,2,1,0,1946.0,1983.0,4.0,1.0,2.0,3,3,4,5,4,5,4,5,-8,-8,2,100,70,80,60,30.0,80,80,90,90,4,3
4,-2.0,1,0,120,2,2,3,4,2,1,1,4,1,1,3,4,5,5,4,5,5,5,3,2,1,4.0,1,3,4,2,5,1,-3.0,3,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,5,4,3,3,2,4,-8,2,4,60,70,60,70,60.0,80,70,70,70,2,2
3,-2.0,1,0,92,2,3,3,1,1,1,1,5,1,1,1,3,5,4,5,3,1,5,3,3,1,6.0,1,3,4,3,4,1,30000.0,2,3,1,2,1,0,1944.0,1968.0,3.0,1.0,1.0,2,2,2,5,4,5,3,-8,-8,-8,5,80,60,80,80,80.0,70,70,80,80,4,4
6,1976.0,1,0,140,3,4,4,2,4,3,4,5,1,3,1,3,1,4,5,1,1,5,4,4,3,2.0,4,4,6,5,5,4,50000.0,5,3,1,1,1,0,1964.0,1984.0,4.0,1.0,2.0,2,1,4,4,2,5,4,4,4,-8,4,50,50,50,50,50.0,50,50,50,50,3,4
3,-2.0,1,0,135,3,4,5,1,3,2,2,4,1,1,2,1,3,4,5,1,2,5,1,4,1,8.0,2,2,5,5,6,5,65000.0,4,1,1,1,1,0,1974.0,2000.0,11.0,1.0,1.0,3,2,3,1,3,2,1,4,1,4,2,100,50,50,60,50.0,50,100,60,100,4,5
3,-2.0,1,0,100,3,4,4,2,2,2,2,4,1,1,2,4,3,4,3,2,3,4,3,2,4,4.0,4,4,4,3,5,5,30000.0,2,2,4,2,1,0,1925.0,1962.0,3.0,1.0,1.0,3,1,3,4,4,4,3,4,3,3,4,70,70,75,60,65.0,60,70,75,70,4,5
1,-2.0,1,0,80,2,2,3,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,4,1,8.0,1,2,2,2,2,1,2000.0,2,2,1,2,1,0,1931.0,1951.0,1.0,1.0,1.0,3,2,4,5,4,5,3,4,3,3,4,70,50,60,60,60.0,50,50,60,60,1,3
7,2012.0,2,1,120,5,5,4,1,3,2,1,3,5,1,1,3,3,3,2,1,4,1,2,4,2,3.0,6,3,3,3,4,3,75000.0,2,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,4,3,4,5,2,5,3,3,2,50,50,30,20,10.0,30,20,40,30,4,4
1,-2.0,1,0,115,3,3,3,1,1,1,1,3,1,1,2,3,5,3,5,5,5,5,3,4,1,7.0,1,5,3,2,4,1,20000.0,3,3,1,2,1,0,1973.0,1994.0,1.0,1.0,1.0,2,1,3,4,4,5,4,4,4,4,5,70,60,40,40,40.0,50,50,50,60,2,5
3,-2.0,1,0,140,4,5,5,1,1,1,1,3,1,1,3,5,5,5,4,5,5,5,2,2,1,6.0,3,4,5,5,5,5,30000.0,3,3,1,2,1,0,1993.0,1993.0,3.0,1.0,1.0,2,2,3,4,4,4,4,4,4,4,5,80,80,80,80,80.0,80,80,80,80,3,4
4,1992.0,1,0,97,3,2,3,4,5,2,2,5,3,3,1,3,1,3,4,1,1,3,4,4,4,5.0,1,3,6,1,6,6,50000.0,4,2,1,2,1,0,1971.0,1996.0,4.0,1.0,4.0,3,2,3,5,4,4,4,4,4,4,5,80,90,60,80,70.0,90,100,80,70,1,5
3,-2.0,1,0,140,5,5,4,1,1,1,1,5,2,1,1,1,5,4,4,5,4,5,1,2,1,8.0,1,1,4,3,5,3,120000.0,3,1,2,2,1,0,1964.0,1993.0,1.0,1.0,1.0,3,1,5,5,5,5,3,3,3,-8,5,-2,-2,-2,-2,-2.0,-2,-2,-2,-2,5,4
4,1988.0,1,0,112,3,4,3,1,1,2,1,4,2,1,1,4,4,4,4,5,3,4,3,2,1,5.0,2,4,3,2,3,2,40000.0,3,3,1,2,1,0,1974.0,1993.0,3.0,1.0,1.0,2,1,4,4,3,4,2,4,-8,-8,4,80,70,80,85,80.0,65,80,80,80,2,4
11,1977.0,1,0,156,3,5,5,5,5,1,1,5,1,1,1,4,1,3,3,1,1,5,2,3,1,5.0,2,4,6,5,5,3,100000.0,2,4,3,1,0,0,1948.0,1975.0,7.0,1.0,5.0,1,2,4,4,3,5,2,4,2,2,3,50,70,60,60,50.0,50,60,60,70,5,4
1,-2.0,1,0,90,4,5,5,1,1,1,1,5,1,1,1,2,5,5,5,5,5,5,2,5,1,4.0,1,2,5,3,6,2,30000.0,4,3,1,1,1,0,1934.0,1961.0,1.0,1.0,1.0,2,1,5,5,5,5,3,3,4,4,5,60,60,60,60,60.0,60,60,60,60,2,4
10,2011.0,1,0,132,5,5,3,1,1,2,4,3,4,3,5,3,4,4,4,5,5,3,4,4,1,3.0,2,2,3,2,3,5,80000.0,3,3,1,1,1,0,1989.0,2011.0,10.0,1.0,1.0,2,2,4,5,4,4,3,3,2,2,2,50,50,60,30,50.0,50,60,60,50,5,4
4,-2.0,1,0,118,5,4,4,1,1,1,1,5,1,1,1,3,4,3,3,5,2,5,2,4,1,3.0,1,2,4,3,4,1,50000.0,4,2,1,2,1,0,1964.0,1986.0,4.0,4.0,4.0,3,2,5,4,3,4,4,4,4,-8,4,80,70,70,70,70.0,70,80,60,60,1,4
