id,happiness,survey_type,province,city,county,survey_time,gender,birth,nationality,religion,religion_freq,edu,edu_other,edu_status,edu_yr,income,political,join_party,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,property_other,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,work_status,work_yr,work_type,work_manage,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest_0,invest_1,invest_2,invest_3,invest_4,invest_5,invest_6,invest_7,invest_8,invest_other,son,daughter,minor_child,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_political,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9
2438,5,2,21,64,101,2015/7/19 7:51,1,1957,1,1,1,6,,4.0,1976.0,-2,1,,135.0,0,1,0,0,0,0,0,0,0,,160,110,4,5,5,1,1.0,2,2,1,4,1,1,1,4,4,4,4,4,4,5,5,5,5,5,4,4,4,2.0,2.0,1,4,3,2,-8,1,2,,,,,1,2,2,2,50000.0,9,3,1,1,0,1,0,0,0,0,0,0,0,,2,0,0.0,3,1980.0,1960.0,1980.0,6.0,1.0,1.0,-2.0,3.0,,,1930,3,4,1,1935,1,1,15,2,1,4,2,-2.0,5,5,5,5,5,5,4,5,4,4,-8,4,3,5,-2,-2,-2,-2,-2.0,-2,-2,-2,-2
2439,4,2,21,64,100,2015/7/20 18:45,2,1939,1,1,1,1,,,,1200,1,,180.0,0,1,1,0,0,0,0,0,0,,165,115,3,2,2,1,1.0,1,1,3,5,1,1,2,5,5,5,5,5,5,5,5,5,4,5,1,4,1,,,1,4,2,2,2,3,4,,,,,1,1,2,2,3000.0,2,1,1,2,0,1,0,0,0,0,0,0,0,,1,4,0.0,3,1957.0,1938.0,1957.0,1.0,1.0,1.0,1500.0,4.0,,,-2,1,1,2,-2,1,1,16,3,2,3,3,10000.0,3,3,3,3,-8,-8,-8,-8,-8,-8,-8,-8,3,5,-2,-2,-2,-2,-2.0,-2,-2,-2,-2
2441,4,2,11,31,54,2015/7/15 16:22,2,1969,1,1,2,4,,4.0,-2.0,-2,1,,250.0,0,0,1,0,0,0,0,0,0,,163,140,3,3,3,5,1.0,2,2,3,4,4,4,1,4,2,3,2,3,2,2,3,5,4,1,3,3,2,2.0,2.0,3,4,6,3,7,3,1,3.0,28.0,1.0,3.0,1,1,1,1,-2.0,3,3,1,1,0,1,0,0,0,0,0,0,0,,0,1,1.0,3,1988.0,1968.0,1988.0,4.0,1.0,2.0,-3.0,1.0,3.0,1.0,1968,4,1,1,1949,3,1,2,3,2,4,2,3000.0,3,3,3,3,5,4,3,3,3,3,3,3,3,3,60,60,80,50,70.0,80,80,70,80
2442,5,2,18,52,86,2015/7/18 15:51,1,1945,1,1,1,1,,,,3000,1,,50.0,0,1,0,0,0,0,0,0,0,,155,120,3,4,4,1,1.0,1,1,2,4,1,1,1,4,3,5,5,4,4,5,3,5,5,5,3,4,1,2.0,3.0,1,4,5,3,7,1,3,,,,,1,1,2,2,5000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,3,2,0.0,3,1968.0,1947.0,1968.0,1.0,1.0,1.0,2000.0,3.0,,,-2,1,1,16,-2,1,1,15,2,1,3,2,10000.0,4,5,5,5,5,4,4,-8,4,4,4,5,3,5,90,90,80,90,80.0,90,85,85,90
2443,4,2,23,69,109,2015/9/24 13:03,2,1965,1,1,1,1,,,,-1,1,,60.0,0,0,1,0,0,0,0,0,0,,160,120,2,2,2,1,1.0,1,1,1,2,1,1,3,5,3,5,5,4,5,4,4,5,5,5,2,2,1,5.0,7.0,2,4,3,2,4,1,2,,,,,1,1,2,2,20000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1983.0,1953.0,1983.0,4.0,1.0,1.0,20000.0,1.0,5.0,1.0,1935,1,1,2,1935,1,1,15,3,1,4,3,20000.0,4,5,4,3,5,2,1,4,3,2,4,3,1,4,80,70,70,90,30.0,30,40,80,90
2444,1,2,21,64,101,2015/7/18 18:05,2,1950,1,1,1,1,,,,2000,1,,120.0,0,1,0,0,0,0,0,0,0,,164,114,1,2,2,1,1.0,1,1,1,4,1,1,1,5,5,5,5,4,5,5,5,5,5,5,4,4,1,1.0,7.0,1,4,1,2,1,2,4,,,,,1,1,2,2,5000.0,1,1,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,7,1972.0,,,,,,,,,,-2,1,1,2,-2,1,1,2,3,3,3,-8,5000.0,4,4,4,4,4,-8,3,-8,4,-8,-8,-8,2,4,70,70,60,70,60.0,40,40,60,60
2445,4,1,27,77,117,2015/7/20 18:58,2,1969,1,1,1,4,,4.0,1986.0,30000,1,,100.0,0,1,1,0,0,0,0,0,0,,160,110,4,5,5,1,2.0,2,2,1,4,5,1,2,5,3,2,3,3,4,3,2,4,4,1,3,4,2,3.0,2.0,1,4,5,5,5,5,1,3.0,17.0,1.0,3.0,1,1,2,2,80000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1992.0,1971.0,1992.0,6.0,1.0,2.0,50000.0,1.0,3.0,1.0,1945,3,1,2,1942,3,4,2,2,2,3,2,30000.0,2,2,2,2,4,4,3,4,2,2,2,2,1,4,70,70,70,70,80.0,80,70,70,80
2446,4,2,18,51,84,2015/7/28 9:39,1,1972,1,1,1,3,,4.0,-2.0,10000,1,,100.0,0,1,0,0,0,0,0,0,0,,165,120,4,4,4,1,1.0,2,1,1,4,1,1,2,5,4,4,5,4,3,4,5,5,5,5,3,2,2,2.0,2.0,1,2,4,4,4,3,3,,,,,1,1,2,2,10000.0,5,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,2.0,3,1999.0,1975.0,1999.0,3.0,1.0,1.0,0.0,6.0,,,1958,1,1,2,-2,1,1,2,2,2,3,3,60000.0,4,4,2,2,4,4,2,3,4,4,1,-8,1,5,10,60,70,60,60.0,60,10,40,0
2447,4,2,13,35,65,2015/9/22 19:52,1,1967,6,1,1,3,,2.0,,24000,1,,200.0,0,1,0,0,0,0,0,0,0,,150,120,4,4,4,1,1.0,2,2,3,4,1,1,1,5,5,3,5,4,3,5,5,5,4,5,3,3,1,3.0,3.0,1,4,4,3,4,2,1,2.0,25.0,1.0,4.0,1,1,2,2,30000.0,4,3,1,2,0,1,0,0,0,0,0,0,0,,0,2,1.0,3,1990.0,1967.0,1990.0,3.0,1.0,1.0,8000.0,3.0,,,-2,6,4,1,-2,1,1,2,2,1,3,2,24000.0,4,4,4,4,4,4,4,4,4,-8,-8,-8,2,5,50,80,60,50,50.0,70,70,70,60
2448,4,1,11,29,52,2015/7/18 11:02,1,1968,1,1,3,3,,2.0,,-3,1,,141.0,0,1,0,0,0,0,0,0,0,,165,150,4,4,4,1,1.0,1,1,1,3,1,1,2,5,4,5,4,3,3,3,1,5,5,5,2,2,2,1.0,1.0,2,2,4,3,-8,2,4,,,,,1,1,2,2,-3.0,3,1,1,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,3,1990.0,1968.0,1990.0,4.0,1.0,1.0,0.0,5.0,,,-2,1,1,2,-2,1,1,-8,3,2,5,-8,-2.0,4,4,4,4,3,-8,4,4,2,2,-8,-8,1,5,-2,-2,-2,-2,-2.0,-2,-2,-2,-2
2449,4,1,4,7,20,2015/10/6 14:16,1,1990,1,1,1,12,,4.0,2013.0,100000,2,,44.0,0,1,0,0,0,0,0,0,0,,175,120,5,5,4,5,1.0,2,2,3,4,5,2,1,3,3,1,4,4,3,1,2,4,5,1,3,4,4,7.0,2.0,4,4,6,-8,8,8,1,3.0,3.0,1.0,3.0,1,1,2,2,100000.0,1,3,1,2,0,0,1,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1962,10,4,1,1961,12,1,1,2,1,5,2,200000.0,4,3,4,3,4,3,3,5,3,3,3,4,3,1,70,70,80,80,90.0,70,70,80,80
2450,4,2,18,55,89,2015/7/24 11:49,2,1976,1,1,1,4,,4.0,1994.0,20000,1,,130.0,0,0,1,0,0,0,0,0,0,,160,120,5,5,5,1,1.0,4,4,1,5,5,1,1,5,4,5,5,4,4,5,5,5,3,1,4,3,3,1.0,1.0,1,4,5,4,6,3,2,,,,,1,1,2,2,60000.0,6,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,2.0,3,2000.0,1975.0,2000.0,4.0,1.0,1.0,10000.0,1.0,3.0,1.0,1946,3,1,2,-2,1,1,2,2,1,3,2,100000.0,4,4,4,4,5,2,2,2,2,4,4,4,2,4,80,80,80,80,80.0,80,70,80,70
2451,2,2,21,64,102,2015/7/21 14:24,1,1977,1,1,1,4,,2.0,-1.0,60000,1,,180.0,0,0,0,0,1,0,0,0,0,,170,130,5,5,4,1,1.0,2,2,1,3,4,3,3,5,4,4,5,5,5,5,5,5,5,1,2,2,2,4.0,4.0,2,2,5,4,5,3,1,4.0,20.0,1.0,3.0,1,1,1,1,100000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,0,2,2.0,3,2003.0,1984.0,2003.0,4.0,1.0,1.0,40000.0,1.0,4.0,1.0,1950,3,1,16,1952,3,1,2,2,2,3,3,100000.0,4,4,4,4,5,4,3,3,3,-8,-8,-8,1,2,75,65,65,70,65.0,70,60,80,60
2452,2,1,6,15,31,2015/8/11 14:57,1,1967,1,1,1,4,,4.0,1983.0,30000,1,,40.0,0,0,0,0,0,0,0,0,1,,165,105,4,4,4,1,1.0,5,1,1,4,3,1,2,4,4,1,5,4,3,4,2,5,5,3,3,2,1,2.0,3.0,1,2,4,3,4,2,3,,,,,1,2,2,2,50000.0,5,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1990.0,1970.0,1990.0,3.0,1.0,1.0,20000.0,1.0,2.0,1.0,1942,1,1,2,1943,1,1,2,2,2,4,3,50000.0,3,3,3,3,3,3,3,3,3,3,-8,3,3,5,79,78,74,75,76.0,71,78,81,82
2453,5,1,4,7,21,2015/9/26 10:33,2,1978,1,1,2,9,,4.0,1999.0,0,1,,128.0,0,0,0,0,0,0,0,0,1,,165,114,5,4,4,2,3.0,2,2,2,4,5,4,1,2,3,4,4,4,3,2,1,4,5,1,3,4,2,7.0,3.0,6,4,5,3,8,4,5,,,,,1,1,2,2,200000.0,6,3,5,1,0,0,1,0,0,0,0,0,0,,1,1,2.0,3,2002.0,1969.0,2002.0,6.0,1.0,2.0,200000.0,1.0,1.0,1.0,1948,3,1,1,1948,6,4,1,1,1,4,1,1000000.0,5,5,-8,-8,5,5,4,5,4,4,4,4,3,2,70,60,50,75,70.0,75,70,70,60
2454,5,2,16,45,76,2015/7/24 16:10,1,1958,1,1,3,3,,4.0,-1.0,20000,1,,120.0,0,1,0,0,0,0,0,0,0,,167,110,3,4,4,1,1.0,1,1,2,3,1,1,2,5,3,5,5,4,4,5,5,5,5,5,3,2,1,2.0,2.0,1,2,5,4,5,2,3,,,,,1,1,-8,-8,20000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,,2,2,0.0,2,-2.0,1959.0,,1.0,1.0,1.0,-2.0,3.0,,,-2,-8,1,2,-2,-8,1,2,2,2,3,2,40000.0,3,3,4,3,5,3,2,-8,4,-8,-8,3,2,3,60,70,50,80,70.0,80,80,-2,70
2455,4,2,11,30,53,2015/7/19 11:06,1,1961,1,1,1,6,,4.0,1980.0,40000,1,,120.0,0,1,0,0,0,0,0,0,0,,175,120,4,4,4,1,1.0,3,3,3,4,2,1,1,5,4,4,4,3,3,1,2,5,4,2,3,3,2,2.0,3.0,1,4,4,5,6,5,1,3.0,30.0,1.0,3.0,1,1,2,2,40000.0,3,3,1,1,0,1,0,0,0,0,0,0,0,,2,1,0.0,3,1983.0,1962.0,1983.0,4.0,1.0,1.0,0.0,6.0,,,1940,1,1,16,1943,3,1,2,2,1,4,2,50000.0,5,4,4,4,5,5,4,5,4,4,4,4,2,3,80,80,90,70,80.0,80,70,80,90
2456,5,2,5,8,23,2015/8/2 11:04,2,1973,1,1,1,6,,4.0,1990.0,50000,1,,60.0,0,1,1,0,0,0,0,0,0,,160,125,5,5,5,5,1.0,3,1,2,5,5,3,1,4,3,3,5,3,3,2,1,5,4,2,4,3,2,7.0,3.0,3,4,6,6,6,5,1,2.0,15.0,1.0,1.0,1,1,2,2,100000.0,2,4,1,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,3,1994.0,1970.0,1994.0,6.0,1.0,5.0,50000.0,1.0,3.0,1.0,1950,4,1,4,1952,4,1,15,2,2,5,2,100000.0,2,2,3,3,4,3,2,4,2,2,3,3,1,1,90,90,90,80,70.0,90,90,90,90
2458,4,1,27,79,119,2015/7/23 14:56,1,1948,1,1,1,9,,4.0,1988.0,30000,1,,65.0,0,1,0,0,0,0,0,0,0,,170,140,3,5,5,2,1.0,4,4,4,4,4,1,1,5,4,1,5,3,3,1,1,5,5,1,1,3,3,,,1,4,4,4,5,1,5,,,,,1,1,2,2,50000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1975.0,1951.0,1975.0,7.0,1.0,2.0,20000.0,5.0,,,1933,3,1,1,1930,3,1,1,2,2,3,3,100000.0,4,4,4,4,5,4,3,4,3,4,3,4,2,2,60,50,60,50,50.0,60,60,60,50
2459,3,2,6,16,32,2015/8/9 12:05,1,1967,1,1,1,3,,4.0,-2.0,40000,1,,300.0,0,0,0,0,0,0,0,1,0,,165,120,2,3,4,2,1.0,1,1,1,4,1,1,1,5,3,5,5,4,4,5,5,5,5,5,3,2,1,3.0,3.0,1,2,6,5,6,5,1,2.0,8.0,1.0,4.0,1,1,2,2,50000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,3,1990.0,1968.0,1990.0,3.0,1.0,2.0,10000.0,1.0,7.0,1.0,1931,2,1,2,1932,1,1,2,2,3,3,2,50000.0,4,3,3,3,4,4,3,4,3,2,2,-8,2,5,80,80,80,80,80.0,80,80,80,80
2460,5,1,27,80,120,2015/7/27 20:01,1,1940,1,1,1,3,,4.0,1954.0,20000,1,,75.0,0,0,0,1,0,0,0,0,0,,167,154,3,4,2,5,1.0,2,2,1,5,4,2,1,5,3,4,1,4,2,1,1,5,5,2,3,5,1,4.0,1.0,1,4,2,2,2,1,5,,,,,1,1,2,2,30000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,3,2,0.0,3,1962.0,1944.0,1962.0,1.0,1.0,5.0,10000.0,5.0,,,-2,2,1,2,-2,1,1,2,2,1,5,2,20000.0,5,5,-8,-8,5,5,4,5,4,5,-8,-8,1,4,60,70,90,100,80.0,100,90,100,100
2461,5,1,12,32,56,2015/7/26 14:58,2,1972,1,1,1,9,,4.0,2006.0,-1,1,,98.0,0,1,1,0,0,0,0,0,0,,162,140,3,4,3,4,1.0,2,4,2,5,5,3,1,4,4,3,5,4,3,1,4,5,5,1,2,5,2,1.0,5.0,2,2,4,3,4,4,6,,,,,1,1,1,2,100000.0,4,4,2,2,0,1,0,0,0,0,0,0,0,,1,1,2.0,3,1997.0,1967.0,1997.0,7.0,1.0,4.0,100000.0,1.0,3.0,1.0,-2,6,1,1,-2,4,1,1,2,3,2,3,60000.0,5,3,-8,-8,5,4,3,3,3,3,-8,-8,1,4,40,30,20,20,30.0,30,10,30,40
2462,4,1,10,26,48,2015/7/27 10:18,1,1982,1,1,1,4,,4.0,1998.0,40000,1,,59.0,0,0,0,0,0,0,0,0,1,,175,178,4,4,4,1,1.0,2,2,2,4,3,2,2,4,4,4,4,3,2,4,4,5,4,2,3,3,2,3.0,2.0,2,2,6,5,6,5,1,3.0,8.0,1.0,3.0,1,1,2,2,60000.0,3,3,1,1,0,1,0,0,0,0,0,0,0,,1,0,1.0,3,2004.0,1981.0,2004.0,4.0,1.0,1.0,20000.0,1.0,3.0,1.0,1957,3,1,2,1959,3,1,2,3,1,4,2,150000.0,4,4,4,4,4,3,2,3,2,3,3,3,2,2,80,70,70,70,70.0,70,70,80,80
2463,3,1,12,33,62,2015/7/31 18:01,1,1943,1,1,1,3,,-8.0,-2.0,-2,1,,70.0,0,1,0,0,0,0,0,0,0,,165,130,2,4,4,1,1.0,1,1,1,4,1,1,1,5,5,5,5,5,5,5,5,5,5,5,2,4,1,7.0,-8.0,1,1,4,3,-8,-8,4,,,,,1,2,2,2,4800.0,6,2,1,2,1,0,0,0,0,0,0,0,0,,1,-8,0.0,3,-2.0,1945.0,-2.0,1.0,1.0,1.0,2400.0,4.0,,,-2,-8,-8,16,-2,-8,-8,16,3,1,4,-8,-2.0,3,3,3,3,3,3,3,3,3,3,3,3,3,5,-2,-2,-2,-2,-2.0,-2,-2,-2,-2
2464,5,2,22,65,103,2015/7/8 11:20,1,1946,1,0,2,4,,4.0,-2.0,10000,1,,100.0,0,1,1,0,0,0,0,0,0,,170,140,4,4,4,1,1.0,1,1,1,4,1,1,1,5,4,5,4,4,4,5,5,5,5,5,3,5,1,3.0,2.0,2,4,3,3,3,3,4,,,,,1,2,2,2,10000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,3,2,0.0,3,-2.0,1950.0,-2.0,3.0,1.0,1.0,0.0,4.0,,,-2,1,1,2,-2,1,1,15,2,2,3,-8,5000.0,4,4,4,4,5,-8,4,4,4,-8,-8,-8,3,5,50,60,60,60,-2.0,70,80,50,50
2465,4,2,31,89,134,2015/8/19 10:50,1,1992,1,1,1,11,,4.0,2014.0,10000,2,,42.0,0,0,0,0,1,0,0,0,0,,178,100,4,5,4,1,1.0,3,2,4,4,5,4,1,4,3,3,4,2,2,1,2,5,3,1,4,5,4,2.0,1.0,2,2,3,2,5,2,1,3.0,1.0,1.0,3.0,2,2,2,2,30000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1962,4,1,2,1960,3,1,2,2,1,5,3,40000.0,4,3,3,3,4,3,3,4,3,3,3,3,3,4,70,60,60,50,60.0,60,80,80,70
2467,2,2,24,71,111,2015/8/7 19:08,1,1970,1,1,1,6,,4.0,1992.0,48000,1,,150.0,0,1,0,0,0,0,0,0,0,,163,110,3,5,4,4,1.0,4,1,1,5,2,1,1,5,5,2,5,4,4,5,5,5,5,4,3,2,1,1.0,3.0,1,4,5,4,7,2,1,3.0,20.0,1.0,3.0,1,1,2,2,60000.0,3,3,2,2,0,1,0,0,0,0,0,0,0,,0,1,1.0,3,1997.0,1972.0,1997.0,3.0,1.0,1.0,12000.0,1.0,5.0,2.0,-2,1,1,2,-2,1,1,2,2,2,4,2,100000.0,4,4,4,4,5,4,3,-8,4,-8,-8,-8,3,4,-2,-2,-2,-2,-2.0,-2,-2,-2,-2
2468,2,1,22,65,104,2015/7/6 11:45,2,1955,1,1,4,4,,4.0,1971.0,0,1,,35.0,0,0,0,0,0,0,0,0,1,,150,106,4,4,4,2,1.0,2,2,2,4,1,1,2,5,3,3,5,5,5,5,1,5,5,5,5,5,2,1.0,1.0,1,3,6,5,6,4,6,,,,,1,2,2,2,-3.0,3,4,0,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,3,1978.0,1949.0,1978.0,3.0,1.0,2.0,30000.0,5.0,,,1900,1,1,2,1911,1,1,2,2,2,4,-8,40000.0,4,4,-8,-8,4,-8,3,3,3,3,3,3,3,3,70,70,70,70,70.0,70,70,70,70
2469,4,2,21,61,97,2015/7/15 13:51,2,1935,1,1,1,1,,,,0,1,,40.0,0,1,0,0,0,0,0,0,0,,150,70,2,1,4,1,1.0,1,1,1,1,1,1,5,5,5,5,5,5,4,5,5,5,5,5,2,4,1,4.0,4.0,3,4,5,6,6,5,4,,,,,1,2,2,2,0.0,1,2,1,2,0,1,0,0,0,0,0,0,0,,3,1,0.0,7,1942.0,,,,,,,,,,1911,1,1,2,1913,1,1,2,3,3,4,-8,1000.0,5,4,4,4,4,-8,3,-8,-8,4,-8,4,3,4,95,70,80,80,80.0,65,65,90,80
2470,4,1,12,34,64,2015/8/14 19:51,1,1963,1,1,2,9,,4.0,1988.0,150000,4,1984.0,120.0,0,1,0,0,0,0,0,0,0,,174,140,5,4,4,5,2.0,5,2,2,5,5,1,1,3,2,1,3,2,3,3,2,4,3,1,4,3,4,3.0,2.0,1,2,6,5,7,3,1,6.0,20.0,1.0,2.0,1,1,1,1,400000.0,4,3,1,2,0,0,1,0,0,0,0,0,0,,1,1,0.0,3,1990.0,1967.0,1990.0,9.0,4.0,5.0,100000.0,1.0,3.0,1.0,-3,3,4,1,-3,3,4,15,2,2,4,2,150000.0,4,4,4,4,4,4,3,4,3,3,3,3,3,3,70,70,70,70,70.0,70,60,70,70
2471,4,1,31,89,134,2015/9/13 15:49,2,1948,1,1,1,3,,4.0,-2.0,660,1,,75.0,0,0,0,1,0,0,1,0,0,,150,150,2,1,2,1,2.0,1,1,2,5,1,1,1,5,4,5,5,4,4,5,5,5,5,5,2,4,1,5.0,6.0,1,3,4,4,3,1,4,,,,,1,1,2,2,-2.0,4,2,0,2,0,1,0,0,0,0,0,0,0,,2,1,0.0,3,1964.0,1947.0,1964.0,2.0,1.0,1.0,660.0,4.0,,,-2,1,1,2,-2,1,1,15,3,3,-8,4,15000.0,4,4,4,4,5,-8,-8,-8,4,-8,-8,-8,3,2,-2,70,-2,-2,-2.0,-2,-2,-2,-2
2472,4,1,26,76,116,2015/10/1 15:54,1,1947,1,1,1,2,,,,30000,1,,80.0,0,1,0,0,0,0,0,0,0,,160,100,4,4,4,2,1.0,4,4,1,3,1,1,2,5,3,1,5,5,3,5,5,5,5,5,3,3,2,3.0,3.0,1,4,3,3,3,2,5,,,,,1,1,2,2,30000.0,1,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,7,1969.0,,,,,,,,,,1926,1,1,2,1927,1,1,2,2,2,3,2,-2.0,4,4,4,4,4,4,4,4,4,4,4,4,4,5,90,90,90,90,90.0,90,90,90,90
2473,4,1,11,30,53,2015/7/16 17:50,2,1975,1,1,1,3,,4.0,1987.0,50000,1,,150.0,0,0,1,0,0,0,0,0,0,,163,130,4,4,5,1,1.0,1,2,1,5,3,1,1,5,3,4,5,4,5,5,1,5,5,2,4,4,2,1.0,1.0,1,2,5,3,5,3,1,3.0,25.0,1.0,3.0,1,1,1,2,70000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1991.0,1972.0,1991.0,4.0,2.0,1.0,20000.0,1.0,3.0,1.0,1932,2,1,1,1935,1,1,15,2,1,4,2,100000.0,5,3,4,4,5,3,2,5,3,2,1,1,1,4,90,80,70,60,50.0,60,50,70,80
2475,4,1,29,82,125,2015/7/23 20:15,2,1955,1,1,1,1,,,,0,1,,90.0,0,1,1,0,0,0,0,0,0,,165,100,3,4,4,1,2.0,1,1,2,4,1,1,1,5,5,4,5,4,4,5,5,5,3,5,3,2,2,3.0,3.0,1,2,3,3,3,-8,3,,,,,1,1,2,2,10000.0,2,1,1,2,0,1,0,0,0,0,0,0,0,,2,1,0.0,3,1973.0,1955.0,1973.0,1.0,1.0,1.0,10000.0,3.0,,,-2,1,1,2,-2,1,1,2,2,2,4,3,30000.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,80,80,80,70,80.0,80,70,80,70
2476,3,1,10,27,50,2015/7/28 17:41,1,1982,1,1,1,3,,4.0,1995.0,10000,1,,80.0,0,0,0,0,0,0,0,0,1,,170,150,4,4,4,1,1.0,1,1,1,3,1,1,5,5,5,5,5,4,5,5,5,5,5,5,2,2,1,7.0,7.0,1,3,4,3,5,3,3,,,,,1,2,2,2,30000.0,4,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,2.0,3,2005.0,1983.0,2005.0,1.0,1.0,1.0,20000.0,3.0,,,1960,1,1,2,1960,1,1,2,2,2,3,2,30000.0,3,2,2,2,4,3,3,3,2,-8,-8,-8,1,2,60,60,60,70,60.0,70,60,80,60
2477,5,1,30,85,128,2015/10/3 9:37,2,1944,4,0,1,3,,3.0,,12000,1,,57.0,0,0,0,1,0,0,0,0,0,,152,110,4,5,4,2,1.0,1,1,1,5,1,1,1,5,1,5,5,4,1,4,1,5,5,5,5,5,1,1.0,6.0,3,4,5,2,7,3,5,,,,,1,1,2,2,-2.0,4,2,1,2,0,0,0,0,0,0,0,0,0,ÒøÐÐ´æ¿î,2,2,0.0,3,1961.0,1929.0,1969.0,4.0,1.0,1.0,-1.0,1.0,9.0,-8.0,-2,-8,1,-8,1918,2,1,2,-8,2,-8,3,14000.0,5,2,4,2,5,2,1,2,1,2,-8,5,1,5,80,60,45,10,20.0,20,20,40,60
2478,4,2,26,76,116,2015/9/30 10:48,1,1968,1,1,3,3,,4.0,-2.0,8000,1,,260.0,0,1,0,0,0,0,0,0,0,,160,100,5,5,5,1,1.0,1,1,1,4,1,1,1,5,3,5,5,3,3,3,3,5,4,5,5,5,1,2.0,2.0,3,3,3,2,3,3,3,,,,,1,1,2,2,10000.0,5,2,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1989.0,1968.0,1990.0,3.0,1.0,1.0,0.0,3.0,,,-2,1,1,2,-2,1,1,2,2,2,4,3,-2.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,70,60,70,60,60.0,60,70,60,60
2480,4,2,5,10,26,2015/8/2 10:14,2,1982,3,1,1,4,,4.0,-2.0,60000,1,,80.0,0,0,1,0,0,0,0,0,0,,160,110,4,4,4,1,1.0,4,3,2,4,4,2,4,2,3,3,3,3,3,4,4,4,3,2,4,3,3,2.0,2.0,5,3,6,6,4,5,3,,,,,2,2,2,2,70000.0,4,3,2,2,0,1,0,0,0,0,0,0,0,,1,1,2.0,3,2007.0,1981.0,2007.0,3.0,1.0,1.0,50000.0,3.0,,,-2,1,1,2,-2,1,1,15,2,2,4,3,100000.0,3,4,4,4,3,4,4,4,4,3,4,4,3,5,70,70,70,70,70.0,70,70,70,70
2481,4,2,31,87,132,2015/8/13 17:59,1,1981,1,1,1,12,,4.0,2000.0,180000,1,,82.5,0,1,0,0,0,0,0,0,0,,173,178,3,5,5,2,3.0,1,2,3,4,5,5,1,4,4,4,5,4,4,4,1,3,5,1,4,4,3,3.0,4.0,2,4,1,1,5,6,1,3.0,15.0,1.0,3.0,1,1,1,1,180000.0,3,3,1,1,0,0,1,1,0,0,0,0,0,,1,0,1.0,3,2009.0,1984.0,2009.0,6.0,1.0,2.0,0.0,5.0,,,1955,4,4,1,1957,6,4,1,2,1,3,2,100000.0,4,5,4,4,4,4,3,4,3,4,3,4,2,4,80,60,70,60,60.0,60,50,60,60
2482,5,1,17,49,82,2015/7/29 19:49,1,1990,1,1,1,7,,4.0,2008.0,20000,1,,120.0,0,0,0,0,1,0,0,0,0,,173,150,4,4,3,1,1.0,1,1,1,2,4,1,2,5,3,5,5,4,3,3,3,3,5,1,4,3,2,2.0,2.0,1,4,4,4,4,4,1,3.0,4.0,1.0,-8.0,1,2,2,2,20000.0,3,3,1,1,0,1,0,0,0,0,0,0,0,,1,1,1.0,3,-3.0,1990.0,-3.0,4.0,1.0,1.0,10000.0,1.0,3.0,1.0,-3,4,1,-8,-3,4,1,-8,2,1,4,2,40000.0,4,4,4,4,4,4,3,3,3,3,-8,-8,2,4,80,80,80,80,80.0,80,80,80,80
