edu,edu_yr,political,property_8,weight_jin,health,health_problem,depression,hukou,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_3,leisure_4,leisure_6,leisure_7,leisure_8,leisure_9,leisure_12,socialize,relax,learn,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,family_income,family_m,family_status,house,car,invest_1,invest_2,s_birth,marital_now,s_edu,s_political,s_hukou,status_peer,status_3_before,view,trust_1,trust_2,trust_5,trust_7,trust_8,trust_10,trust_12,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,income_cut,happiness
4,1988.0,1,0,130,5,5,4,1,1,1,1,5,4,1,1,4,5,4,4,5,5,2,2,3,1,5.0,1,4,7,5,10,4,60000.0,5,3,1,2,1,0,1970.0,2000.0,4.0,1.0,1.0,2,2,4,5,4,5,4,5,3,3,5,88,73,90,88,80.0,82,80,78,85,5,3
6,1985.0,4,0,130,5,5,5,5,3,1,1,4,3,2,1,2,3,3,3,2,1,2,3,2,2,3.0,2,4,5,2,6,3,30000.0,2,3,1,1,1,0,1968.0,1992.0,6.0,1.0,5.0,2,1,4,4,3,5,3,4,4,4,5,90,90,90,90,90.0,90,90,90,90,3,5
6,1990.0,1,0,155,1,3,2,2,1,1,1,1,5,1,1,5,5,4,3,1,5,1,3,5,1,4.0,3,2,5,7,8,5,200000.0,2,3,1,2,1,0,1972.0,2007.0,12.0,1.0,2.0,3,2,2,2,1,5,4,5,4,-8,2,50,20,2,10,10.0,10,10,10,20,5,4
1,-2.0,1,0,90,4,3,4,1,1,1,1,4,1,1,1,5,5,4,4,5,5,5,4,1,1,4.0,3,3,5,4,6,2,10000.0,2,3,1,2,1,0,1953.0,-2.0,3.0,1.0,1.0,2,1,3,2,3,2,4,2,3,2,5,-2,-2,80,50,60.0,60,50,60,70,2,4
4,1975.0,4,0,115,5,4,5,1,2,2,1,4,4,3,1,3,3,4,4,2,4,1,4,2,3,3.0,2,2,5,4,6,3,30000.0,3,3,1,2,1,0,1964.0,1990.0,3.0,1.0,1.0,2,1,4,2,2,4,2,3,3,3,3,80,75,80,75,80.0,85,85,70,75,0,5
4,1992.0,1,0,128,4,5,5,2,4,4,1,5,3,1,1,3,2,4,3,3,2,2,1,4,2,8.0,2,4,5,3,5,1,60000.0,2,3,2,2,1,0,1974.0,1996.0,10.0,4.0,2.0,3,3,4,1,1,5,1,1,1,1,3,70,70,70,30,70.0,70,30,70,70,3,5
4,-2.0,1,0,110,5,4,3,1,1,1,1,3,1,1,1,5,5,4,5,5,5,5,2,2,1,7.0,1,2,5,4,7,5,-3.0,3,3,1,2,1,0,1962.0,1987.0,6.0,1.0,1.0,2,2,4,2,1,5,2,3,-8,-8,3,50,0,-2,50,50.0,70,0,0,0,0,2
4,1977.0,1,0,122,3,2,3,5,4,1,1,5,1,1,1,3,1,3,4,4,2,5,3,4,1,6.0,2,4,2,2,2,1,120000.0,6,3,2,1,1,0,1956.0,1982.0,4.0,1.0,5.0,3,2,3,4,4,5,3,3,2,4,3,60,70,80,70,80.0,90,70,60,70,4,4
3,-2.0,1,1,140,3,3,5,1,1,1,1,4,1,1,1,3,5,5,5,5,5,5,1,3,1,8.0,1,4,5,5,5,4,24000.0,2,1,1,2,1,0,1955.0,1979.0,3.0,1.0,1.0,3,2,3,5,4,3,3,-8,-8,-8,1,60,80,80,70,70.0,80,80,70,70,6,4
1,-2.0,1,0,90,3,3,3,1,1,1,1,5,1,1,1,5,5,4,5,5,5,5,4,4,1,1.0,1,3,4,3,6,2,200000.0,4,3,1,2,1,0,1933.0,-2.0,4.0,4.0,1.0,2,2,3,4,4,4,-8,3,-8,-8,5,80,80,-2,-2,-2.0,-2,-2,-2,70,1,4
6,2013.0,2,0,80,4,5,5,2,2,3,1,4,5,3,2,4,1,4,4,2,5,2,2,4,4,5.0,1,4,3,1,4,3,9000.0,3,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,3,2,2,5,2,4,2,3,3,80,80,60,60,70.0,60,60,30,80,1,4
3,-2.0,1,0,120,3,3,4,1,3,2,4,5,1,1,1,2,3,4,2,1,1,5,5,4,2,4.0,2,4,5,5,5,3,10000.0,2,3,3,2,1,0,1950.0,1973.0,3.0,1.0,1.0,2,2,4,5,5,5,3,4,5,3,5,80,60,50,80,60.0,70,70,60,80,2,4
4,-2.0,1,0,130,5,5,4,1,3,2,4,4,2,1,1,3,3,4,4,1,3,4,2,5,4,3.0,5,5,4,2,6,2,60000.0,5,2,2,2,1,0,1985.0,2007.0,4.0,1.0,1.0,2,1,5,5,3,4,4,1,4,-8,5,60,60,50,50,60.0,50,70,60,60,3,4
4,1994.0,1,0,138,5,5,5,1,1,1,1,4,1,1,1,3,5,4,4,5,5,5,4,4,1,1.0,1,4,1,1,1,1,60000.0,3,3,1,2,1,0,1979.0,2000.0,3.0,1.0,1.0,2,2,4,4,4,4,2,4,-8,-8,5,70,70,80,60,80.0,80,60,80,70,5,4
4,2007.0,1,0,150,4,5,5,1,1,1,1,4,4,2,2,3,3,3,3,5,3,1,3,3,3,3.0,1,1,3,3,5,3,50000.0,3,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,1,4,3,3,4,2,4,3,3,3,60,70,80,80,80.0,70,70,80,80,3,4
4,1999.0,1,0,160,5,5,5,1,3,1,1,4,5,5,1,5,4,2,1,2,3,1,4,4,2,1.0,6,2,5,5,7,7,60000.0,2,3,1,1,1,0,1986.0,2008.0,7.0,1.0,1.0,2,3,5,4,3,4,2,3,4,4,4,40,30,10,50,50.0,50,30,50,50,5,5
9,2004.0,1,0,110,4,5,5,1,3,3,2,3,5,4,2,3,3,3,4,2,4,1,3,4,3,4.0,3,2,3,1,5,2,90000.0,4,2,1,2,1,0,1985.0,0.0,5.0,1.0,1.0,3,1,4,3,3,4,3,3,4,3,4,70,60,65,60,75.0,70,65,75,75,6,4
12,1963.0,4,0,136,3,4,4,2,4,3,4,5,5,4,1,2,1,3,3,2,4,1,3,3,4,3.0,1,3,6,6,6,2,150000.0,2,4,1,2,0,1,1937.0,1962.0,12.0,1.0,2.0,1,2,3,3,3,4,3,3,3,3,3,70,70,70,60,70.0,60,70,70,70,5,4
7,1943.0,4,0,140,3,4,4,2,2,1,3,5,1,1,1,4,5,4,4,4,5,5,2,5,2,6.0,2,4,6,6,6,4,190000.0,2,4,1,2,1,0,1934.0,1959.0,4.0,1.0,2.0,1,2,4,4,3,4,3,4,3,3,3,70,70,50,50,60.0,60,70,70,70,3,4
3,2000.0,1,0,130,5,5,5,1,2,2,2,4,3,2,1,2,4,4,3,2,4,3,3,4,2,2.0,2,2,5,8,8,4,10000.0,3,3,1,1,1,0,1985.0,2005.0,3.0,1.0,1.0,2,2,4,2,2,3,2,3,-8,-8,3,60,60,70,60,60.0,60,60,60,60,1,5
4,1983.0,1,0,140,4,4,4,1,1,2,1,5,1,2,1,3,5,4,4,3,2,5,4,4,1,2.0,6,2,3,2,4,1,50000.0,1,3,1,2,1,0,1965.0,1988.0,4.0,1.0,1.0,2,1,4,4,3,4,2,3,2,2,4,60,50,60,60,40.0,30,50,60,70,1,3
3,-2.0,1,0,107,3,-8,4,4,2,1,3,5,1,1,1,1,3,3,1,1,1,5,5,5,1,1.0,6,4,5,3,6,2,30000.0,2,3,0,2,1,0,1938.0,1967.0,10.0,1.0,5.0,2,1,4,5,4,5,3,-8,5,-8,5,99,100,80,70,90.0,100,100,-2,-2,2,5
5,2007.0,2,0,102,1,5,5,2,2,3,1,4,5,1,3,3,4,4,3,2,5,1,1,4,2,8.0,3,1,5,1,8,4,63000.0,4,3,1,2,1,0,1987.0,0.0,4.0,2.0,1.0,2,2,4,4,4,5,2,4,4,4,2,60,60,60,50,50.0,50,50,50,40,3,5
1,-2.0,1,0,40,2,2,3,1,1,1,1,4,1,1,1,4,5,4,4,5,-8,5,3,3,1,6.0,1,4,3,3,3,3,5000.0,2,1,2,2,1,0,0.0,0.0,0.0,0.0,0.0,2,3,4,5,4,5,3,-8,-8,-8,5,80,70,80,70,60.0,80,70,70,80,1,4
4,1979.0,1,0,150,3,4,4,1,1,1,1,3,1,1,1,3,5,4,3,5,5,5,3,2,1,3.0,1,2,6,5,7,5,20000.0,3,3,1,2,1,0,1963.0,1985.0,4.0,1.0,1.0,2,1,3,4,3,4,3,4,-8,-8,4,90,90,90,90,90.0,90,90,90,90,1,4
12,2014.0,2,0,110,4,4,4,5,1,2,1,3,5,1,3,3,4,4,3,2,3,1,2,4,5,3.0,2,2,4,4,6,4,60000.0,3,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,4,3,3,4,4,4,-8,4,2,65,60,60,60,55.0,55,60,60,55,1,4
10,2012.0,2,0,123,4,5,5,1,4,2,2,5,4,1,1,4,2,2,2,1,2,1,2,4,4,1.0,1,3,3,1,7,1,-3.0,4,3,2,2,1,0,0.0,0.0,0.0,0.0,0.0,2,1,3,3,3,4,3,5,4,3,2,60,50,80,50,50.0,50,50,70,70,0,4
3,-2.0,1,0,110,2,4,4,1,1,1,1,4,1,1,1,2,5,4,2,5,5,5,3,3,1,2.0,2,3,5,4,5,2,50000.0,2,2,1,2,1,0,1942.0,1962.0,1.0,1.0,1.0,2,2,3,5,4,4,3,4,4,-8,5,80,80,80,70,70.0,70,80,80,70,2,3
4,2003.0,1,0,145,5,5,5,1,1,1,1,5,1,1,1,5,5,5,5,1,5,5,4,4,1,1.0,1,2,5,5,5,5,30000.0,3,3,1,2,1,0,1989.0,2013.0,4.0,1.0,1.0,2,2,5,3,3,5,3,3,3,-8,5,80,80,100,100,100.0,100,100,100,100,1,4
12,2007.0,1,1,96,2,4,3,2,2,1,4,2,4,4,3,4,4,4,3,4,3,1,2,2,4,4.0,1,2,4,6,6,5,86000.0,1,3,-1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,5,4,4,4,3,5,5,4,4,50,40,10,40,60.0,50,30,60,50,5,2
4,2004.0,1,0,90,5,4,4,1,1,1,4,2,5,1,1,4,4,4,4,3,5,1,2,2,1,2.0,1,4,2,1,4,1,60000.0,3,2,1,2,1,0,1988.0,2010.0,4.0,1.0,1.0,2,1,5,4,2,4,3,5,4,-8,2,100,-2,-2,100,-2.0,70,100,-2,100,5,5
4,2004.0,1,0,87,4,4,4,2,1,1,1,5,5,4,1,4,5,4,3,3,3,2,2,3,2,5.0,1,4,5,4,6,4,40000.0,2,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,3,3,2,4,3,4,2,2,3,60,70,60,60,60.0,60,69,60,60,3,4
1,-2.0,1,0,140,4,4,2,2,1,1,3,3,1,1,2,3,5,4,5,5,5,5,1,3,1,8.0,1,5,5,1,5,1,20000.0,2,4,1,2,1,0,1950.0,1972.0,3.0,1.0,2.0,1,1,3,3,3,4,2,-8,3,3,5,70,80,0,50,100.0,60,100,0,100,2,5
6,1983.0,1,1,100,4,4,3,1,2,2,3,2,5,5,3,3,1,4,3,3,4,1,3,2,5,4.0,1,3,7,2,8,1,100000.0,3,4,2,1,1,0,1968.0,1994.0,6.0,4.0,1.0,1,1,3,5,3,2,2,3,2,3,3,60,50,0,0,60.0,60,60,60,60,5,4
1,-2.0,1,0,120,5,4,3,1,1,1,1,3,1,1,4,4,5,5,5,5,4,5,4,3,1,7.0,1,5,2,4,6,2,70000.0,5,2,1,2,1,0,1983.0,2011.0,3.0,1.0,1.0,2,1,5,4,3,4,1,1,3,3,4,70,70,50,60,40.0,30,20,60,80,2,4
8,1965.0,4,0,146,3,5,5,5,3,1,5,5,1,1,1,5,5,4,4,1,1,5,2,5,2,6.0,1,4,3,3,3,1,-2.0,2,-8,1,2,1,0,1938.0,2000.0,8.0,1.0,5.0,2,2,4,-8,-8,5,-8,3,-8,5,1,90,80,80,70,-2.0,70,-2,90,80,5,5
3,1955.0,1,0,120,2,2,2,5,3,3,4,4,2,2,1,2,3,4,4,3,3,5,4,3,2,3.0,1,4,7,5,7,4,30000.0,2,4,1,2,1,0,1941.0,1959.0,7.0,4.0,4.0,2,2,4,4,4,5,4,4,3,3,4,60,60,60,70,70.0,70,75,70,70,3,4
3,-2.0,1,0,120,4,4,4,2,1,1,5,5,1,1,1,4,5,2,3,4,4,5,2,3,3,5.0,1,4,6,5,6,1,30000.0,2,3,1,2,1,0,1928.0,1964.0,3.0,1.0,2.0,2,1,3,4,3,4,4,4,4,4,3,80,80,90,70,70.0,70,70,70,70,3,5
7,1975.0,1,0,70,5,5,5,2,5,4,4,5,5,1,1,3,1,3,3,5,2,1,1,4,4,8.0,4,2,6,6,5,6,150000.0,2,3,1,1,1,0,1958.0,1980.0,7.0,1.0,2.0,2,2,4,5,3,5,1,4,4,4,4,80,70,50,80,80.0,70,80,70,70,5,5
3,1980.0,1,0,130,4,4,4,1,1,1,1,4,1,1,1,4,5,4,3,5,5,-8,2,3,1,5.0,1,4,6,5,6,3,30000.0,2,4,2,2,1,0,1967.0,1989.0,3.0,1.0,1.0,2,1,3,4,4,5,4,4,-8,-8,5,80,80,80,75,70.0,80,70,75,80,2,4
9,1978.0,4,0,126,2,2,2,2,5,4,1,5,1,1,1,2,1,4,4,2,1,5,2,4,5,5.0,5,2,3,6,1,1,80000.0,2,3,1,2,1,0,1952.0,1977.0,4.0,2.0,2.0,3,3,3,5,2,4,1,1,1,1,3,20,10,60,10,40.0,60,60,75,80,4,3
4,1994.0,1,0,160,4,4,4,1,1,1,2,3,4,4,2,4,4,3,3,2,5,1,2,2,3,4.0,2,2,3,2,-8,1,20000.0,3,2,1,2,1,0,1978.0,2000.0,4.0,4.0,1.0,2,2,3,1,1,2,2,3,3,3,3,60,60,40,60,60.0,60,20,50,50,3,4
1,-2.0,1,0,150,4,4,4,2,2,2,2,4,3,2,1,4,4,4,3,5,4,3,3,4,2,5.0,2,4,4,5,6,3,300000.0,3,4,1,1,1,0,1965.0,1992.0,6.0,1.0,2.0,2,2,3,3,3,4,2,3,2,2,2,60,50,60,70,60.0,70,60,70,60,5,4
3,-2.0,1,1,150,4,4,3,2,1,1,1,5,1,2,1,4,5,5,4,5,3,5,2,4,1,5.0,2,3,4,3,6,2,10000.0,2,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,1,4,3,3,5,2,4,4,4,2,90,80,80,75,75.0,85,90,80,60,2,4
4,1994.0,1,0,180,4,5,5,1,3,1,4,4,4,4,1,3,2,4,3,5,5,1,2,2,2,3.0,1,2,6,4,6,4,30000.0,5,3,1,1,1,0,1976.0,1998.0,4.0,1.0,1.0,2,2,3,4,3,2,1,4,2,5,4,80,70,80,80,60.0,60,70,50,80,4,5
3,-2.0,1,0,110,1,1,3,1,1,1,1,3,1,1,2,5,5,5,1,5,5,5,5,3,1,7.0,1,4,3,2,3,3,0.0,1,1,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,3,3,3,3,3,3,3,3,5,100,100,100,100,100.0,100,100,100,100,1,2
4,1995.0,1,0,160,5,4,5,1,1,1,1,5,5,1,1,2,5,4,2,5,5,1,2,4,1,2.0,2,4,7,5,7,5,70000.0,4,4,2,1,1,0,1975.0,1997.0,4.0,1.0,1.0,2,2,5,5,5,5,3,4,-8,-8,5,80,80,80,90,80.0,80,80,80,60,4,4
1,-2.0,1,0,110,1,2,4,1,1,1,1,4,1,1,5,3,5,4,1,5,2,5,4,4,1,1.0,2,5,6,5,6,5,0.0,2,3,1,2,1,0,1944.0,1964.0,1.0,1.0,1.0,2,2,4,4,4,4,2,-8,-8,-8,5,100,100,100,100,100.0,100,100,100,80,1,5
4,-2.0,1,0,100,5,5,5,1,2,2,2,2,2,1,3,4,4,4,4,3,5,3,2,4,1,5.0,6,3,5,3,6,5,-3.0,2,3,1,2,1,0,1988.0,0.0,4.0,1.0,1.0,2,1,3,4,3,5,4,4,3,3,3,80,70,80,70,66.0,70,70,70,70,1,5
4,-2.0,1,0,126,3,5,5,1,1,1,1,5,1,1,1,4,5,4,5,3,1,5,4,4,1,6.0,1,4,5,2,-8,5,60000.0,2,3,1,2,1,0,1961.0,1983.0,3.0,1.0,1.0,2,2,4,4,3,5,2,4,4,-8,5,80,80,50,70,-2.0,50,70,60,50,4,4
4,1987.0,1,0,120,4,4,4,1,1,1,2,5,1,1,1,2,5,4,4,5,5,5,3,3,1,2.0,1,3,4,3,8,3,20000.0,2,3,1,2,1,0,1970.0,1993.0,3.0,1.0,1.0,3,2,4,4,3,5,4,3,-8,-8,5,80,80,90,80,80.0,90,90,70,80,2,5
4,-2.0,1,0,126,4,4,4,1,2,2,1,3,1,1,2,4,3,4,4,5,4,5,2,3,2,3.0,1,4,6,6,3,2,60000.0,3,3,1,2,1,0,1960.0,1980.0,1.0,1.0,1.0,2,2,4,5,4,4,3,4,-8,-8,3,70,60,70,80,80.0,80,80,80,80,5,4
4,1989.0,1,0,75,3,4,4,1,2,2,2,2,2,2,3,5,4,4,3,5,4,5,2,3,1,3.0,1,2,5,6,7,6,150000.0,3,4,1,1,1,0,1974.0,1990.0,4.0,1.0,1.0,1,1,3,4,3,4,3,4,4,4,4,80,80,80,80,80.0,80,80,80,80,5,4
4,1985.0,1,0,180,5,5,4,1,1,1,1,4,1,1,1,5,5,4,4,5,5,5,4,3,1,1.0,1,4,4,3,5,3,50000.0,3,3,1,2,1,0,1972.0,1993.0,3.0,1.0,1.0,2,2,4,4,4,4,3,3,-8,-8,4,60,60,60,60,60.0,60,60,60,60,5,4
4,1990.0,1,0,130,5,5,4,1,1,1,1,2,5,5,3,2,4,4,2,5,3,4,5,4,1,2.0,3,4,10,10,10,9,300000.0,3,4,-2,1,0,1,1972.0,1995.0,3.0,1.0,1.0,2,2,2,5,3,5,5,3,3,3,2,70,70,70,70,70.0,70,70,70,70,5,5
4,1974.0,1,0,110,5,5,4,2,4,2,4,5,4,1,1,2,2,4,1,3,3,2,3,4,2,1.0,1,4,5,3,5,4,700000.0,2,2,1,2,1,0,1960.0,1985.0,4.0,1.0,2.0,3,1,4,2,2,4,3,2,3,3,5,80,60,80,70,70.0,70,60,80,80,5,4
3,-2.0,1,0,135,2,3,3,1,1,1,1,3,1,1,2,3,5,3,5,5,5,5,2,3,1,6.0,1,3,1,1,2,1,5000.0,1,2,1,2,1,0,1967.0,1992.0,6.0,1.0,1.0,3,3,3,4,3,4,3,-8,-8,4,5,70,70,70,80,60.0,70,80,70,70,2,2
3,1990.0,1,0,100,4,4,5,2,1,1,1,4,2,2,1,3,2,4,4,2,2,2,1,3,2,8.0,1,4,4,3,7,2,70000.0,5,2,1,2,1,0,1977.0,1999.0,4.0,1.0,2.0,3,1,3,3,3,5,3,4,4,3,2,60,70,50,70,40.0,60,60,60,50,4,4
6,1956.0,1,0,110,3,3,4,2,4,3,3,4,3,2,1,2,2,2,2,2,2,2,4,4,3,1.0,3,4,4,4,4,2,40000.0,1,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,3,4,4,4,4,4,4,4,3,70,75,65,70,70.0,70,70,70,70,5,4
4,1988.0,4,0,170,4,5,5,4,5,1,1,4,4,1,1,5,2,3,3,2,2,1,2,3,4,1.0,6,1,4,1,7,5,50000.0,3,2,1,2,1,0,1974.0,2006.0,9.0,1.0,4.0,2,1,4,5,4,5,4,5,3,4,5,0,80,80,70,70.0,80,80,80,70,4,5
1,-2.0,1,0,90,3,3,2,1,1,1,1,2,1,1,4,4,5,5,5,5,5,5,3,2,1,7.0,1,2,1,1,1,1,30000.0,2,2,1,2,1,0,1965.0,1995.0,1.0,1.0,1.0,3,3,4,5,3,5,1,4,2,3,3,70,70,70,60,60.0,60,60,60,70,2,3
6,2011.0,1,0,100,3,5,4,1,1,1,1,3,3,1,3,4,4,4,4,4,4,3,2,2,2,5.0,1,3,3,1,4,2,30000.0,2,3,1,1,1,0,0.0,0.0,0.0,0.0,0.0,2,2,2,3,3,3,2,2,2,2,4,70,50,50,30,50.0,50,30,0,20,0,3
7,-2.0,1,0,140,4,5,5,4,2,2,2,4,3,2,1,5,5,3,2,4,2,3,3,3,3,5.0,2,4,6,5,7,4,150000.0,3,3,1,1,1,0,1979.0,2002.0,7.0,1.0,1.0,2,1,4,3,3,4,2,4,3,3,3,80,70,80,70,80.0,75,85,65,70,5,4
6,1972.0,1,0,108,3,3,3,5,3,2,2,4,1,1,1,1,1,4,3,1,1,5,2,4,3,4.0,3,4,4,3,7,2,80000.0,2,3,1,2,1,0,1953.0,1978.0,6.0,1.0,5.0,2,2,4,4,4,4,3,4,4,4,3,100,70,60,80,60.0,80,80,60,80,5,4
4,-2.0,1,0,150,4,5,4,2,1,1,1,4,4,1,1,5,5,4,4,5,5,2,2,3,1,5.0,1,2,5,2,7,1,50000.0,3,3,1,2,1,0,1970.0,1994.0,4.0,1.0,2.0,2,2,4,3,2,4,2,4,3,-8,2,100,60,70,70,60.0,50,70,80,80,5,4
7,1975.0,4,0,120,3,4,4,5,4,3,2,5,1,2,2,4,3,3,4,2,4,4,2,2,2,6.0,2,4,6,6,5,5,50000.0,2,3,1,1,1,0,1954.0,1981.0,12.0,4.0,5.0,2,2,4,4,4,5,4,4,3,3,3,80,80,80,80,75.0,80,80,80,85,5,4
3,-2.0,1,0,140,4,4,4,1,1,1,1,5,1,1,1,5,5,3,2,4,5,5,4,4,1,2.0,1,4,5,5,5,5,30000.0,6,3,1,2,1,0,1963.0,1982.0,1.0,1.0,1.0,2,2,4,5,5,5,3,3,4,4,4,60,50,60,60,60.0,50,60,60,60,2,4
3,-2.0,1,0,90,1,2,2,1,1,1,1,5,1,1,1,3,5,4,3,5,5,5,4,5,1,3.0,1,5,3,1,3,1,85000.0,2,-8,1,2,1,0,1968.0,-2.0,4.0,1.0,1.0,-8,-8,4,5,4,5,1,-8,-8,-8,5,70,50,-2,-2,50.0,60,70,70,90,1,4
4,1976.0,1,0,135,5,5,5,2,4,4,4,5,1,3,1,2,1,3,2,1,4,5,4,4,2,2.0,1,2,4,3,4,3,40000.0,2,2,1,2,1,0,1960.0,1982.0,7.0,1.0,2.0,2,2,3,4,4,4,4,4,3,4,4,80,50,50,60,60.0,70,30,60,50,3,4
4,1978.0,1,0,140,5,5,5,2,1,1,1,5,4,3,1,5,4,4,3,5,5,5,2,2,1,2.0,1,5,5,2,6,3,100000.0,3,3,1,1,1,0,1965.0,1977.0,3.0,1.0,2.0,2,1,4,4,5,5,2,5,2,2,5,100,100,100,100,100.0,100,100,100,100,5,5
6,1975.0,1,0,94,2,3,3,2,3,3,5,5,1,1,1,2,2,4,5,5,3,5,2,4,3,6.0,1,4,5,2,6,8,52800.0,2,3,1,2,1,0,1954.0,1981.0,5.0,1.0,2.0,3,2,4,3,2,4,4,4,-8,-8,4,70,50,60,60,60.0,70,70,60,70,3,3
3,-2.0,1,0,116,4,4,4,1,1,1,1,4,1,1,1,4,5,4,4,1,5,5,4,4,2,1.0,1,4,4,2,5,2,40000.0,2,3,2,1,1,0,1969.0,1989.0,3.0,1.0,1.0,2,2,3,3,3,3,3,3,-8,-8,5,60,60,60,60,60.0,60,60,60,60,0,4
6,1998.0,1,1,135,3,4,3,1,1,1,1,5,5,2,1,4,4,4,4,1,4,1,4,4,2,6.0,1,2,5,5,7,3,20000.0,4,3,1,2,1,0,1983.0,2005.0,4.0,1.0,1.0,3,2,3,4,3,3,3,-8,-8,-8,4,80,70,80,60,50.0,60,70,80,80,1,4
6,1991.0,1,1,150,3,4,4,2,3,3,2,4,4,2,1,4,3,4,4,3,3,1,3,3,2,5.0,4,2,3,5,6,5,90000.0,3,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,4,4,4,4,3,4,3,4,3,60,70,50,50,70.0,80,80,70,60,4,4
1,-2.0,1,0,133,4,4,4,2,1,1,1,3,2,2,1,3,4,5,2,4,4,4,3,2,1,2.0,1,3,5,5,7,5,30000.0,4,3,1,2,1,0,1981.0,2005.0,4.0,1.0,2.0,3,2,4,5,5,5,4,5,4,3,5,70,60,90,90,90.0,90,100,80,80,1,4
3,-2.0,1,0,90,3,5,5,5,5,2,1,5,1,1,1,4,1,3,4,5,1,5,3,4,1,4.0,1,3,5,4,6,3,120000.0,2,4,1,2,1,0,1935.0,1960.0,7.0,4.0,5.0,2,2,4,5,5,5,4,-8,-8,-8,3,80,80,80,80,70.0,90,80,90,70,5,4
4,1972.0,4,0,100,5,4,4,5,4,4,2,5,1,2,1,2,2,3,3,3,3,5,2,4,3,4.0,1,4,7,5,8,5,100000.0,2,3,1,2,1,0,1953.0,1988.0,6.0,1.0,5.0,1,2,4,3,4,5,4,4,-8,4,3,80,80,80,80,80.0,80,80,80,80,5,5
4,1974.0,1,0,85,3,-8,4,5,1,1,1,4,5,1,1,1,4,3,2,1,2,1,2,4,2,6.0,1,2,3,2,4,2,62400.0,3,2,1,2,1,0,1960.0,1991.0,5.0,1.0,5.0,2,2,3,4,3,4,4,4,-8,-8,4,60,60,60,60,60.0,60,60,60,60,4,2
3,-2.0,1,0,76,2,3,3,1,1,1,1,3,1,1,2,5,5,4,4,5,5,5,4,3,1,6.0,1,4,5,6,6,4,-2.0,3,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,-8,4,3,4,4,4,4,4,2,100,80,80,80,80.0,80,80,80,80,1,4
4,1998.0,2,1,95,3,4,2,1,1,2,1,2,5,1,4,1,4,4,4,2,5,1,2,3,2,4.0,4,2,-8,-8,-8,-8,-2.0,3,-8,1,1,1,0,1984.0,2007.0,4.0,1.0,1.0,3,2,4,4,4,4,4,4,4,4,2,85,20,20,50,0.0,0,10,20,20,4,3
12,2003.0,4,1,136,5,5,5,2,5,5,5,5,5,5,1,4,1,3,3,2,2,2,2,5,5,3.0,4,4,4,4,5,4,100000.0,3,2,2,1,1,0,1980.0,2009.0,12.0,1.0,2.0,3,3,3,1,1,1,1,1,1,1,3,80,60,60,40,40.0,80,80,60,60,5,5
4,1981.0,4,0,140,2,2,4,2,4,2,1,5,5,1,2,4,1,4,4,5,4,1,3,3,4,3.0,1,2,2,1,2,1,54000.0,3,2,1,2,1,0,1963.0,1987.0,4.0,1.0,2.0,3,1,2,3,3,5,3,4,2,3,3,80,50,50,40,20.0,20,40,60,60,3,2
3,-2.0,1,0,90,5,4,4,1,1,1,1,3,1,1,2,5,5,5,5,5,5,5,3,1,1,1.0,1,4,2,1,2,1,20000.0,4,3,1,2,1,0,1952.0,-1.0,1.0,1.0,1.0,3,1,3,5,5,5,5,-8,-8,-8,5,60,60,60,60,60.0,60,60,60,60,2,2
3,-2.0,1,0,90,2,3,3,1,1,1,1,4,1,3,1,3,5,3,2,3,5,5,2,3,1,5.0,1,2,1,1,1,1,10000.0,4,2,2,2,1,0,1965.0,1988.0,1.0,1.0,1.0,2,2,3,4,4,4,3,3,3,3,4,80,70,60,80,80.0,80,70,70,70,2,4
3,1966.0,4,0,180,5,5,5,2,3,3,4,4,3,1,1,4,4,4,4,-8,1,2,3,4,3,-8.0,1,3,4,1,4,2,44400.0,2,2,1,2,1,0,1953.0,2013.0,4.0,2.0,2.0,-8,1,5,5,3,3,2,3,2,-8,4,-3,-3,-3,-3,-3.0,-3,-3,-3,-3,5,4
10,1982.0,1,0,120,4,5,5,5,2,2,2,4,2,1,1,3,2,4,4,5,1,5,2,4,3,2.0,3,4,6,5,5,5,50000.0,2,4,1,2,1,0,1956.0,1981.0,12.0,1.0,5.0,2,3,5,4,4,4,2,4,4,4,2,80,70,70,70,60.0,70,70,80,70,5,5
12,-2.0,1,0,120,4,3,4,2,2,1,2,4,3,2,1,5,5,3,3,5,5,4,3,4,2,5.0,1,2,7,7,5,4,100000.0,2,4,1,2,1,0,1948.0,1972.0,7.0,1.0,2.0,2,3,4,4,3,4,2,4,2,1,3,70,80,78,86,67.0,85,74,73,85,5,4
