survey_type,province,city,county,gender,nationality,religion,edu,edu_status,edu_yr,income,political,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_yr,work_type,insur_1,insur_2,family_income,family_m,family_status,house,car,invest_1,invest_2,invest_3,invest_4,invest_5,invest_8,daughter,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,quarter,hour,month,hour_cut,birth_s,income_cut,happiness
1,26,75,115,1,1,1,12,4.0,2014.0,36000,4,100.0,0,0,0,0,1,0,0,0,0,170,135,4,5,5,5,1.0,2,2,1,4,5,3,2,3,3,2,4,3,3,1,2,4,1,2,4,3,5.0,3.0,6,4,4,3,6,4,1.0,1.0,1,2,-3.0,3,3,2,1,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968,9,1,1970,7,1,15,2,2,3,-8,3,-8,-8,-8,4,3,3,5,5,5,5,4,2,70,70,60,70,65.0,70,70,70,70,4,20,10,5,7,4,3
1,12,32,61,2,1,1,5,4.0,2002.0,35000,1,40.0,0,0,0,0,0,0,0,0,1,161,102,5,5,5,1,3.0,1,2,2,2,3,1,3,4,3,4,5,4,2,2,3,4,1,4,4,2,1.0,2.0,1,3,5,4,6,2,9.0,1.0,1,1,100000.0,6,3,1,1,1,0,0,0,0,0,1,3,2004.0,1981.0,2004.0,6.0,1.0,4.0,50000.0,1.0,3.0,1.0,1957,3,2,1957,3,1,2,2,1,3,2,2,2,5,-8,5,3,3,4,2,-8,3,1,4,40,60,40,50,60.0,50,50,60,60,3,16,8,4,6,4,5
1,17,48,80,2,1,1,1,5.0,-2.0,0,1,105.0,0,1,1,0,0,0,0,0,0,162,158,4,5,5,1,1.0,1,1,1,4,1,1,2,5,5,5,5,4,4,5,5,5,5,3,3,1,4.0,5.0,1,3,5,4,5,4,0.0,0.0,1,2,10000.0,2,3,1,2,1,0,0,0,0,0,0,3,1977.0,1950.0,1977.0,1.0,1.0,1.0,10000.0,4.0,0.0,0.0,-2,1,2,-2,1,1,2,2,2,4,2,3,3,4,2,5,-8,3,-8,-8,-8,-8,1,3,60,60,60,60,60.0,60,60,80,80,3,16,7,4,3,1,5
1,7,18,38,2,1,0,10,4.0,2013.0,120000,2,100.0,0,0,1,0,0,0,0,0,0,166,105,4,4,3,2,3.0,1,1,3,4,5,4,1,3,3,4,4,3,3,3,3,3,3,3,3,3,7.0,4.0,4,4,4,1,10,6,3.0,1.0,1,-1,300000.0,3,4,-3,1,0,1,1,0,0,0,1,3,2014.0,1990.0,2014.0,12.0,2.0,2.0,200000.0,1.0,-8.0,1.0,1969,4,9,1969,4,1,-8,2,1,3,2,4,4,4,4,4,4,4,4,4,4,4,4,2,90,80,80,80,80.0,80,70,80,70,3,16,8,4,6,5,4
2,5,10,26,1,1,1,3,4.0,1993.0,20000,1,70.0,0,1,0,0,0,0,0,0,0,175,130,5,5,5,1,1.0,1,1,1,5,5,1,1,5,5,5,5,4,3,3,5,5,1,4,3,1,3.0,5.0,1,2,2,2,2,2,0.0,0.0,1,2,30000.0,4,2,1,2,1,0,0,0,0,0,1,3,2001.0,1982.0,2001.0,3.0,1.0,1.0,10000.0,3.0,0.0,0.0,1959,1,2,1959,1,1,2,3,2,4,3,5,5,5,5,5,4,3,3,3,3,3,2,5,80,70,90,80,80.0,90,90,90,60,3,9,8,2,5,3,2
2,5,10,26,2,1,0,3,4.0,1977.0,12000,1,70.0,0,0,1,0,0,0,0,0,0,155,110,4,4,3,1,1.0,1,1,1,4,1,1,1,5,5,5,5,4,4,5,5,5,5,2,1,1,2.0,2.0,2,4,2,1,3,1,0.0,0.0,1,2,25000.0,2,2,1,2,1,0,0,0,0,0,0,3,1988.0,1963.0,1988.0,4.0,1.0,1.0,13000.0,3.0,0.0,0.0,-2,1,2,-2,1,1,15,3,2,3,2,4,4,4,4,4,4,4,3,3,3,4,1,5,80,80,80,80,80.0,80,80,80,80,3,10,8,2,4,3,5
2,17,50,83,1,1,1,6,4.0,2014.0,0,1,240.0,0,0,0,0,0,0,0,1,0,175,120,4,4,4,1,1.0,1,2,1,4,5,2,2,4,5,5,5,-8,3,1,5,5,1,1,2,1,8.0,8.0,1,4,5,2,6,1,0.0,1.0,1,2,50000.0,5,3,2,1,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974,3,2,1975,4,1,2,2,2,4,-8,5,5,5,5,5,4,3,4,3,-8,-8,1,2,80,70,70,60,40.0,50,60,80,40,3,13,7,3,7,1,4
1,31,87,131,1,1,1,9,4.0,1989.0,30000,1,91.0,0,1,0,0,0,0,0,0,0,170,150,2,4,5,2,1.0,3,1,2,4,1,3,1,5,4,4,5,5,4,5,3,5,5,1,4,3,8.0,8.0,2,3,4,2,5,1,29.0,1.0,1,1,60000.0,2,2,1,2,1,0,0,0,0,0,1,3,1986.0,1961.0,1986.0,10.0,1.0,2.0,30000.0,1.0,3.0,1.0,1940,3,1,1946,1,1,15,3,2,3,3,5,5,5,3,4,4,3,4,3,3,4,1,3,70,70,70,70,70.0,80,70,60,60,3,10,8,2,4,4,4
2,29,82,124,2,1,1,3,4.0,1984.0,10000,1,120.0,0,1,1,0,0,0,0,0,0,160,100,3,3,4,1,1.0,1,1,1,5,1,1,1,5,4,5,4,4,3,5,5,3,5,4,2,1,1.0,3.0,1,4,4,3,6,2,0.0,0.0,1,1,20000.0,2,2,1,2,1,0,0,0,0,0,1,3,1990.0,1971.0,1990.0,3.0,1.0,1.0,10000.0,3.0,0.0,0.0,1951,1,2,1952,1,1,2,2,1,4,2,4,4,4,4,5,-8,3,-8,2,-8,-8,2,5,90,80,90,80,90.0,90,100,90,90,3,15,7,4,5,2,4
1,10,27,50,2,1,1,4,2.0,1964.0,500,1,100.0,0,1,0,0,0,0,0,0,0,162,122,3,5,5,1,1.0,2,1,1,4,1,1,5,5,5,4,5,4,4,5,1,5,5,3,4,1,7.0,7.0,6,4,5,8,3,8,0.0,0.0,1,1,500.0,1,3,1,2,1,0,0,0,0,0,1,7,1967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,3,10,-2,1,1,10,2,1,3,2,3,3,3,3,4,3,2,3,3,-8,-8,2,3,80,70,70,80,80.0,80,90,80,80,3,9,7,2,2,1,4
1,31,86,129,2,1,1,3,2.0,-2.0,1000,1,35.0,0,1,0,0,0,0,0,0,0,160,92,1,4,5,2,1.0,1,1,1,5,1,1,1,5,5,5,5,5,5,5,5,5,5,1,4,1,8.0,8.0,1,5,-8,-8,-8,-8,0.0,0.0,1,2,1000.0,1,1,1,2,1,0,0,0,0,0,2,7,1960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,2,-2,1,1,15,3,1,3,2,4,2,-8,-8,3,3,2,-8,-8,2,-8,1,5,-2,-2,-2,-2,-2.0,-2,-2,-2,-2,3,17,8,4,2,1,5
2,26,76,116,1,1,1,4,4.0,-2.0,40000,1,300.0,0,1,0,0,0,0,0,0,0,170,135,5,3,4,1,1.0,1,-8,3,5,3,2,1,5,4,5,4,4,4,5,2,5,2,4,4,1,6.0,5.0,4,4,5,3,6,2,0.0,0.0,1,1,50000.0,2,3,2,1,1,0,0,0,0,0,0,3,-2.0,1976.0,-2.0,4.0,1.0,1.0,10000.0,3.0,0.0,0.0,-2,-8,-8,-2,1,1,2,2,1,3,2,2,2,2,1,3,3,2,2,2,3,2,2,2,80,80,70,85,80.0,90,90,90,80,3,10,9,2,5,5,4
1,16,45,76,2,1,1,1,5.0,-2.0,2500,1,80.0,0,0,0,1,0,0,0,0,0,158,110,3,3,3,1,1.0,1,1,4,5,1,1,1,5,3,5,5,4,1,5,1,5,5,4,4,1,1.0,1.0,1,4,5,4,6,5,0.0,0.0,1,2,5000.0,3,3,2,2,1,0,0,0,0,0,1,3,1964.0,1944.0,1964.0,4.0,4.0,1.0,2500.0,5.0,0.0,0.0,-2,1,2,-2,1,1,2,2,2,4,-8,4,4,4,4,4,4,3,4,3,-8,-8,3,5,80,70,80,75,80.0,80,80,80,80,3,9,7,2,2,2,4
2,5,11,27,2,1,1,3,4.0,1961.0,0,1,75.0,0,1,0,0,0,0,0,0,0,160,120,4,5,5,1,2.0,1,1,2,4,1,1,1,5,2,5,5,3,3,3,4,5,5,2,4,1,5.0,5.0,1,4,5,2,5,1,0.0,0.0,1,2,15000.0,2,2,1,2,1,0,0,0,0,0,1,7,1966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,2,-2,1,1,2,3,2,4,-8,3,1,2,2,4,2,2,2,2,-8,-8,1,5,100,100,80,80,80.0,90,100,70,50,3,13,7,3,2,1,5
2,18,52,86,2,1,1,1,5.0,-2.0,1000,1,160.0,0,0,0,1,0,0,0,0,0,162,120,3,3,4,1,1.0,1,1,1,3,1,1,2,5,4,5,5,4,4,5,1,5,5,3,4,1,1.0,3.0,1,3,5,3,-8,2,0.0,0.0,2,1,2000.0,2,3,2,2,1,0,0,0,0,0,2,3,1963.0,1943.0,1963.0,3.0,1.0,1.0,1000.0,3.0,0.0,0.0,-2,1,16,-2,1,1,2,2,1,4,2,4,3,4,3,5,3,3,4,3,3,3,2,4,80,70,80,70,70.0,70,90,60,60,3,15,7,4,2,1,5
1,10,27,50,2,1,1,4,4.0,1983.0,15000,1,120.0,0,0,1,0,0,0,0,0,0,163,130,4,4,4,1,1.0,2,2,1,4,1,1,1,5,3,4,4,4,4,4,5,4,5,4,4,1,1.0,3.0,1,2,6,4,5,1,0.0,0.0,1,1,30000.0,6,3,1,2,1,0,0,0,0,0,0,3,1987.0,1968.0,1987.0,4.0,1.0,1.0,15000.0,2.0,0.0,0.0,1925,1,2,1926,1,1,2,3,2,4,3,4,3,4,4,1,3,1,4,3,3,3,1,4,70,60,50,60,40.0,40,0,60,60,3,18,7,5,4,3,5
2,9,23,45,1,1,1,6,4.0,1982.0,20000,1,100.0,0,1,0,0,0,0,0,0,0,162,126,4,5,4,1,1.0,1,1,1,5,1,1,1,5,4,5,5,4,4,5,5,4,5,2,5,1,5.0,5.0,1,4,5,5,5,3,30.0,2.0,1,1,30000.0,1,3,3,2,1,0,0,0,0,0,0,3,1986.0,1965.0,1986.0,4.0,1.0,1.0,0.0,5.0,0.0,0.0,1927,3,2,1927,1,1,2,2,1,4,2,4,4,4,4,4,4,2,3,2,2,2,1,4,70,70,80,70,60.0,70,50,60,50,3,11,7,2,4,3,4
1,12,32,59,1,1,1,4,4.0,1935.0,30000,1,35.0,0,0,0,0,0,0,0,0,1,170,120,2,3,3,2,2.0,4,3,2,4,2,2,1,4,2,1,4,3,3,2,2,4,4,2,4,2,3.0,4.0,2,3,5,4,7,3,0.0,0.0,2,2,35000.0,3,2,1,2,1,0,0,0,0,0,5,3,1957.0,1923.0,1957.0,1.0,1.0,2.0,6000.0,5.0,0.0,0.0,-2,3,5,-2,1,1,15,3,2,2,3,3,3,-8,-8,-8,-8,-8,-8,2,3,3,2,3,60,40,50,60,70.0,50,50,60,60,3,10,8,2,0,4,3
2,21,64,100,1,1,1,3,4.0,1964.0,50000,1,200.0,0,0,0,1,0,0,0,0,0,165,130,3,2,4,1,1.0,1,1,2,4,1,1,1,5,2,5,5,4,2,4,5,5,5,4,4,1,2.0,2.0,2,3,4,3,6,2,0.0,0.0,1,1,60000.0,1,3,1,2,1,0,0,0,0,0,0,3,1976.0,1950.0,1976.0,3.0,1.0,1.0,0.0,4.0,0.0,0.0,1925,1,2,1925,1,1,2,3,2,4,2,5,4,4,4,4,-8,4,4,3,-8,-8,3,5,80,70,70,70,70.0,70,75,70,70,3,19,7,5,2,5,4
1,30,85,128,1,1,1,4,4.0,1990.0,20000,1,65.0,0,0,0,0,0,0,0,0,1,178,167,3,1,3,1,1.0,4,2,4,4,4,1,2,5,3,4,5,4,4,3,1,1,1,4,4,4,3.0,3.0,2,4,3,1,6,3,14.0,1.0,1,1,50000.0,3,3,1,1,0,1,0,0,0,0,1,3,1995.0,1972.0,1995.0,4.0,1.0,1.0,0.0,4.0,0.0,0.0,1928,1,2,1929,1,1,2,2,1,4,3,4,4,4,4,4,4,4,4,4,2,4,1,4,40,40,30,30,30.0,40,50,30,40,4,19,10,5,5,3,4
1,10,27,49,1,1,1,7,4.0,1977.0,24000,1,30.0,0,0,0,0,0,0,0,0,1,173,150,3,4,4,2,2.0,3,2,3,3,1,1,1,5,3,2,5,4,4,4,5,5,5,1,2,2,8.0,8.0,1,4,4,3,5,3,0.0,0.0,2,2,-3.0,2,1,1,2,1,0,0,0,0,0,2,7,1981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1953,1,2,1954,1,1,2,3,2,3,3,4,4,3,4,4,4,3,4,4,3,3,3,3,80,80,70,80,60.0,70,60,70,70,3,9,7,2,3,6,4
1,21,63,99,2,1,1,1,5.0,-2.0,0,1,60.0,0,1,1,0,0,0,0,0,0,155,100,2,3,3,2,1.0,1,1,1,2,1,1,3,5,5,5,5,4,5,5,5,5,5,3,3,1,4.0,4.0,1,4,3,3,3,2,0.0,0.0,1,1,12000.0,1,2,1,2,1,0,0,0,0,0,-8,7,1970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,2,-2,1,1,2,2,2,4,2,5,5,4,4,5,5,4,4,2,2,-8,2,4,75,75,75,80,80.0,80,70,75,80,3,11,7,2,2,1,4
1,19,57,91,1,1,1,10,4.0,1956.0,70000,4,73.0,0,1,0,0,0,0,0,0,0,164,130,3,5,5,5,1.0,5,4,1,5,2,1,1,5,2,1,5,4,4,3,1,5,4,3,5,4,2.0,4.0,2,4,8,8,8,5,0.0,0.0,1,1,200000.0,3,4,2,1,0,0,0,0,0,0,1,3,1959.0,1935.0,1959.0,14.0,-8.0,5.0,0.0,5.0,0.0,0.0,1908,2,5,1910,14,1,1,2,2,5,2,5,5,-8,-8,5,5,2,4,-8,5,5,3,5,75,80,80,70,70.0,80,85,80,80,3,16,7,4,1,5,4
2,10,28,51,1,1,1,4,2.0,1988.0,30000,1,97.0,0,1,0,0,0,0,0,0,0,175,125,5,4,4,1,1.0,1,1,1,4,3,1,2,3,3,3,5,4,4,4,4,5,5,3,4,4,5.0,5.0,1,2,2,2,3,1,0.0,0.0,1,1,30000.0,3,3,1,2,1,0,0,0,0,0,0,3,2002.0,1972.0,2002.0,4.0,1.0,1.0,15000.0,3.0,0.0,0.0,-2,3,2,-2,3,1,1,2,1,3,2,4,4,4,3,4,3,3,3,3,3,3,1,3,80,80,70,60,60.0,60,60,60,70,3,15,7,4,5,4,4
2,17,50,83,2,1,1,4,4.0,1994.0,0,1,178.0,0,0,0,0,1,0,0,0,0,158,120,2,3,3,1,1.0,1,1,1,5,1,1,1,4,2,5,5,4,4,4,5,2,5,3,3,2,2.0,5.0,1,2,5,4,6,2,0.0,0.0,1,1,45000.0,2,3,2,2,1,0,0,0,0,0,1,3,1998.0,1976.0,1998.0,4.0,1.0,1.0,45000.0,1.0,3.0,1.0,1953,3,1,1955,3,1,2,2,3,4,-8,5,3,3,3,5,5,3,5,3,-8,-8,2,5,100,100,100,100,100.0,100,100,100,100,3,13,7,3,5,1,4
2,18,52,85,2,1,1,4,2.0,1981.0,7000,1,170.0,0,1,1,0,0,0,0,0,0,160,90,4,4,4,1,1.0,1,1,1,4,1,1,1,5,2,5,5,5,4,5,5,5,5,4,3,2,1.0,1.0,1,4,4,3,4,3,0.0,0.0,1,2,30000.0,2,3,1,2,1,0,0,0,0,0,2,3,1986.0,1964.0,1986.0,4.0,1.0,1.0,10000.0,2.0,0.0,0.0,-2,1,2,-2,1,1,2,2,1,3,3,5,5,5,5,5,-8,-8,-8,4,-8,-8,-8,5,60,70,60,70,70.0,70,70,70,70,3,9,7,2,4,2,4
1,21,64,102,1,1,1,3,4.0,1960.0,6000,1,160.0,0,1,0,0,0,0,0,0,0,170,145,2,3,4,2,1.0,2,2,3,4,1,1,1,5,2,4,5,4,3,2,1,5,5,2,4,3,2.0,2.0,1,4,5,5,6,3,0.0,0.0,1,1,8000.0,3,3,2,2,1,0,0,0,0,0,1,3,1966.0,1943.0,1966.0,1.0,1.0,2.0,2000.0,4.0,0.0,0.0,1906,1,2,1911,1,1,2,2,2,4,2,5,4,4,4,5,-8,3,4,4,4,-8,2,5,90,90,70,80,70.0,80,70,70,70,3,19,7,5,2,2,4
1,1,1,1,1,1,1,10,4.0,1996.0,180000,1,100.0,0,0,1,0,0,0,0,0,0,175,140,5,5,5,2,1.0,4,3,2,3,5,3,4,5,5,1,4,4,2,5,1,5,1,5,3,5,5.0,2.0,4,4,5,5,5,3,19.0,1.0,1,1,250000.0,3,3,1,1,1,0,0,0,0,0,1,3,2000.0,1972.0,2000.0,12.0,1.0,2.0,70000.0,1.0,3.0,2.0,1949,4,3,1948,3,1,2,2,2,4,2,5,3,3,3,4,4,3,4,3,4,4,3,4,75,75,60,70,70.0,75,75,80,70,4,15,10,4,5,5,4
2,22,66,106,2,1,1,1,5.0,-2.0,2000,1,150.0,0,0,1,0,0,0,0,0,0,165,100,4,4,4,1,1.0,1,1,1,2,1,1,2,5,5,5,5,4,4,5,5,3,5,4,4,1,1.0,5.0,1,5,5,4,5,4,0.0,0.0,1,1,3000.0,2,3,1,2,1,0,0,0,0,0,3,3,1941.0,1922.0,1941.0,1.0,1.0,1.0,1000.0,4.0,0.0,0.0,-2,1,2,-2,1,1,-8,2,2,4,2,5,4,4,4,5,3,3,3,3,3,4,2,5,70,80,80,70,80.0,80,80,80,80,3,8,7,2,0,2,5
1,12,34,63,1,1,1,6,4.0,2002.0,80000,1,10.0,0,0,0,0,0,0,0,0,1,165,130,4,5,4,2,3.0,2,2,1,1,5,2,5,3,3,3,5,4,2,1,4,5,1,2,3,4,7.0,2.0,2,2,1,1,-8,4,10.0,1.0,1,1,80000.0,1,2,2,1,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,12,1,-2,6,1,1,3,2,4,2,3,3,-8,-8,3,3,3,3,3,3,3,2,2,50,50,50,50,50.0,50,50,50,50,3,16,8,4,6,5,2
2,10,24,46,1,1,1,6,4.0,2001.0,30000,1,130.0,0,1,0,0,0,0,0,0,0,175,140,5,4,3,1,1.0,2,2,3,4,4,2,2,4,5,5,4,4,3,3,3,4,2,2,3,1,3.0,4.0,5,4,5,5,6,5,2.0,2.0,1,1,50000.0,3,3,1,2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960,4,-8,1965,4,1,-8,2,1,3,3,5,4,4,4,4,4,4,4,4,4,5,4,2,70,60,50,70,60.0,70,60,80,50,3,20,7,5,6,4,3
2,2,4,11,1,1,1,3,2.0,-2.0,-3,1,120.0,0,1,0,0,0,0,0,0,0,170,170,5,5,4,1,1.0,1,1,1,5,1,1,2,5,4,5,5,4,4,5,5,5,5,2,2,1,4.0,5.0,1,3,5,4,6,3,20.0,1.0,1,1,8000.0,5,3,1,1,1,0,0,0,0,0,1,3,-2.0,1969.0,-2.0,1.0,1.0,1.0,-3.0,3.0,0.0,0.0,1949,1,2,1959,1,1,2,2,2,3,2,5,4,4,4,5,3,3,-8,3,-8,-8,2,5,90,85,90,70,65.0,80,90,90,70,3,15,7,4,4,0,3
1,13,36,67,2,6,1,12,4.0,2012.0,25200,4,110.0,0,0,0,0,0,0,0,1,0,155,96,5,5,5,1,3.0,1,3,1,5,5,1,1,3,3,2,3,3,3,1,5,2,1,3,3,4,7.0,3.0,3,2,5,3,6,3,3.0,1.0,1,1,50000.0,2,2,0,2,1,0,0,0,0,0,0,3,2015.0,1988.0,2015.0,10.0,1.0,2.0,25200.0,1.0,3.0,1.0,1964,1,16,1965,1,1,2,3,1,5,3,4,4,5,5,5,5,4,4,4,4,5,3,2,70,60,50,60,60.0,60,60,70,70,3,10,9,2,6,4,4
2,17,50,83,2,1,1,3,2.0,-2.0,0,1,260.0,0,0,1,0,0,0,0,0,0,149,120,4,4,4,1,1.0,1,1,1,5,1,1,1,5,-8,5,5,4,4,4,5,1,5,5,4,1,1.0,1.0,1,2,5,3,6,2,0.0,0.0,1,1,20000.0,5,3,1,2,1,0,0,0,0,0,0,3,1990.0,1968.0,1990.0,4.0,1.0,1.0,-2.0,1.0,5.0,1.0,1929,-8,2,-2,-8,1,2,2,2,4,2,5,5,-8,-8,5,3,4,-8,1,3,-8,1,5,80,80,80,80,80.0,80,80,80,80,3,18,7,5,4,1,5
1,19,59,95,1,1,1,5,4.0,1998.0,24000,1,75.0,0,1,0,0,0,0,0,0,0,175,120,5,5,5,5,1.0,2,1,1,2,4,1,1,4,4,4,4,4,4,3,2,5,1,1,3,3,8.0,8.0,1,3,5,4,5,5,15.0,1.0,1,1,60000.0,4,3,2,2,1,0,0,0,0,0,0,3,2003.0,1980.0,2003.0,7.0,1.0,5.0,20000.0,1.0,3.0,1.0,1947,4,1,1952,3,1,1,3,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,60,50,60,55,60.0,60,55,60,55,3,9,7,2,5,6,4
1,21,64,100,2,1,1,4,4.0,1996.0,30000,1,120.0,0,1,0,0,1,0,0,0,0,162,100,5,4,4,1,1.0,2,2,1,4,5,1,1,4,3,4,4,3,3,4,3,4,1,3,2,2,4.0,4.0,2,2,5,3,-8,4,15.0,1.0,2,2,100000.0,3,3,1,1,0,1,0,0,0,0,1,3,2006.0,1982.0,2006.0,4.0,1.0,1.0,70000.0,1.0,1.0,1.0,1955,6,2,1965,3,1,2,1,3,4,3,3,3,3,3,4,-8,3,3,3,-8,3,1,4,80,60,60,80,60.0,80,70,80,80,3,16,7,4,6,4,4
2,6,14,30,2,1,1,3,2.0,-2.0,5000,1,120.0,0,0,1,0,0,0,0,0,0,155,90,3,4,4,1,1.0,1,1,1,4,1,1,1,5,3,5,5,4,4,5,5,5,5,2,2,1,3.0,3.0,2,4,3,2,3,2,0.0,0.0,1,2,30000.0,2,3,1,2,1,0,0,0,0,0,0,3,1991.0,1968.0,1991.0,3.0,1.0,1.0,20000.0,1.0,3.0,1.0,-2,1,-8,-2,-8,1,2,3,2,3,2,5,4,4,3,5,4,4,4,3,-8,-8,2,4,85,80,-2,-2,-2.0,70,70,80,70,3,12,8,3,5,2,4
1,19,56,90,2,1,1,12,4.0,1990.0,50000,4,100.0,0,0,1,0,0,0,0,0,0,150,90,3,4,3,4,1.0,5,4,2,5,5,5,1,4,3,1,4,4,4,4,4,3,1,2,3,3,2.0,5.0,3,4,5,5,5,3,25.0,1.0,1,1,130000.0,3,3,1,1,1,0,0,0,0,0,1,3,1992.0,1966.0,1992.0,12.0,4.0,4.0,80000.0,1.0,3.0,1.0,1943,3,2,1947,3,1,2,2,2,4,3,3,3,-8,3,5,5,4,4,3,4,4,3,4,70,70,70,70,70.0,80,80,80,70,3,12,7,3,4,5,4
2,2,2,9,2,8,1,3,2.0,-2.0,0,1,250.0,0,0,0,0,1,0,0,0,0,158,100,4,5,4,1,1.0,1,1,1,4,1,1,1,5,5,5,4,4,4,2,5,3,5,2,3,1,4.0,4.0,1,2,4,3,6,4,0.0,0.0,1,1,30000.0,7,2,1,2,1,0,0,0,0,0,2,3,2012.0,1993.0,2012.0,3.0,1.0,1.0,20000.0,1.0,3.0,-8.0,1972,1,2,1972,1,1,2,3,1,3,-8,4,4,4,4,4,4,3,4,4,4,4,2,4,90,70,90,80,90.0,80,80,90,90,3,11,7,2,7,1,4
2,26,76,116,1,1,1,7,4.0,2001.0,100000,1,90.0,0,1,0,0,0,0,0,0,0,170,140,5,4,4,1,1.0,2,2,2,4,3,3,2,4,4,3,3,3,3,3,3,5,3,3,3,2,5.0,3.0,2,4,4,3,5,2,20.0,1.0,1,1,180000.0,7,4,1,1,1,0,0,0,0,0,1,3,2013.0,1986.0,2013.0,5.0,1.0,1.0,50000.0,1.0,3.0,1.0,1948,3,2,1950,1,1,2,2,2,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,70,70,70,70,70.0,70,70,70,70,3,13,9,3,6,5,4
1,24,70,110,2,1,0,3,2.0,-2.0,6240,1,30.0,0,0,0,0,0,0,0,0,1,160,100,3,3,4,5,1.0,1,1,1,5,1,1,1,5,3,5,5,4,4,5,2,5,5,2,1,1,3.0,4.0,5,1,1,3,2,1,0.0,0.0,2,2,6240.0,1,1,0,2,1,0,0,0,0,0,3,7,1964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,17,-2,1,1,17,3,2,3,4,4,4,3,3,3,3,2,4,4,4,4,1,4,50,30,0,10,10.0,20,60,20,0,3,16,8,4,2,2,3
2,23,69,109,2,1,0,1,5.0,-2.0,-1,1,100.0,1,0,0,0,0,0,0,0,0,155,110,1,2,4,1,1.0,1,1,1,2,1,1,3,5,4,5,5,4,5,5,5,4,5,2,4,1,5.0,7.0,2,5,5,2,5,1,0.0,0.0,1,2,15000.0,7,2,2,2,1,0,0,0,0,0,1,3,1977.0,1953.0,1977.0,3.0,1.0,1.0,8000.0,4.0,0.0,0.0,1904,1,13,1912,1,1,13,2,1,5,3,4,5,5,4,5,2,1,2,3,2,3,1,3,90,40,25,30,50.0,60,55,70,35,3,14,8,4,3,0,5
1,19,59,95,1,1,1,3,2.0,-2.0,35000,1,50.0,0,1,0,0,0,0,0,0,0,170,135,2,4,3,5,2.0,2,1,5,5,1,1,1,5,5,5,5,4,5,2,5,5,5,3,4,1,3.0,7.0,3,4,-8,-8,-8,-8,0.0,0.0,1,1,38000.0,1,2,1,2,1,0,0,0,0,0,1,7,1960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1915,-8,2,-2,-8,1,16,3,2,2,3,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3,-2,70,70,70,70.0,90,70,60,80,3,16,7,4,2,4,4
2,28,81,122,1,1,1,4,2.0,1976.0,50000,1,170.0,0,1,0,0,0,0,0,0,0,164,100,5,5,3,1,1.0,1,1,1,5,1,1,1,5,3,5,5,4,5,5,5,5,5,3,3,1,5.0,5.0,1,4,1,1,1,1,0.0,0.0,1,2,50000.0,2,2,1,2,1,0,0,0,0,0,0,3,1985.0,1965.0,1985.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,1937,2,3,1938,1,1,2,3,1,3,2,3,3,5,4,5,5,4,5,5,-8,5,1,5,80,100,90,100,80.0,100,100,60,80,3,9,8,2,4,5,4
