happiness,survey_type,province,city,county,gender,nationality,religion,edu,edu_yr,income,political,floor_area,property_0,property_2,property_3,property_4,property_5,property_6,property_7,property_8,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_type,insur_1,insur_2,family_income,family_m,family_status,house,car,invest_1,invest_2,invest_3,invest_4,invest_5,invest_8,daughter,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_work_14,m_birth,m_edu,m_work_14,status_peer,status_3_before,view,inc_ability,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,quarter,hour,month,hour_cut,income_cut
5,2,11,31,54,1,1,1,4,2005.0,12000,1,170.0,0,0,0,1,0,0,0,0,175,160,4,3,4,1,1.0,2,2,2,5,4,3,1,5,4,4,4,3,3,2,4,4,2,2,3,2,5.0,5.0,1,2,3,3,5,2,1.0,1,1,20000.0,5,2,1,2,1,0,0,0,0,0,1,3,2014.0,1990.0,2014.0,4.0,1.0,1.0,0.0,6.0,0.0,0.0,1965,4,1,1967,4,15,2,3,4,2,4,3,4,3,4,3,3,3,2,-8,-8,1,5,80,80,-2,80,70.0,80,80,80,80,3,15,7,4,3
3,1,1,1,1,1,1,1,13,2015.0,48000,1,67.0,0,0,0,0,0,0,0,0,189,160,4,4,4,5,2.0,3,3,3,4,4,4,1,3,3,3,3,3,3,2,3,5,1,2,3,3,6.0,3.0,4,3,7,5,7,5,2.0,1,1,70000.0,2,3,1,2,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,2,1,-2,2,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,70,50,50,20,20.0,20,30,50,50,3,9,9,2,5
4,1,28,81,123,2,1,1,1,-2.0,0,1,90.0,0,0,1,0,0,0,0,0,160,120,2,2,3,4,1.0,1,1,1,4,1,1,1,5,3,5,5,4,3,5,5,5,5,4,3,1,1.0,1.0,2,2,5,4,6,2,0.0,1,1,6000.0,2,3,1,2,1,0,0,0,0,0,1,3,1981.0,1955.0,1981.0,1.0,1.0,4.0,6000.0,4.0,0.0,0.0,-2,1,2,-2,1,2,3,2,4,2,4,4,3,-8,4,-8,4,4,4,4,4,1,4,80,80,80,80,80.0,88,90,90,90,3,10,8,2,1
5,1,31,87,132,1,1,1,7,1972.0,48000,1,40.0,0,0,0,0,0,0,0,0,168,120,4,5,4,2,1.0,5,1,1,4,1,1,2,5,5,2,5,4,4,5,1,5,5,2,4,1,7.0,6.0,1,3,4,3,4,2,2.0,1,1,60000.0,2,3,1,2,1,0,0,0,0,0,0,3,1980.0,1957.0,1980.0,4.0,1.0,2.0,22000.0,5.0,0.0,0.0,-2,3,1,-2,3,1,2,1,5,2,2,2,-8,-8,3,2,1,2,2,2,-8,1,1,-2,-3,-3,-3,-3.0,-3,-3,-3,-3,3,17,8,4,5
4,1,26,76,116,2,1,1,6,1973.0,0,4,145.0,0,0,1,0,0,0,0,0,155,100,4,4,4,1,2.0,3,3,2,3,4,3,1,2,2,1,2,2,2,2,2,3,2,1,2,2,8.0,8.0,1,1,3,8,5,7,0.0,1,2,1000000.0,2,3,1,2,1,0,0,0,0,0,1,5,1981.0,1955.0,1981.0,6.0,4.0,1.0,50000.0,1.0,3.0,1.0,1938,3,16,1939,3,16,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,50,80,90,50,50.0,50,50,50,50,4,15,10,4,1
3,1,6,12,28,2,1,1,4,1971.0,24000,1,110.0,0,0,0,0,0,0,0,0,160,120,2,4,3,5,1.0,1,1,1,4,1,1,1,5,1,5,5,5,4,5,4,5,5,4,4,1,1.0,1.0,3,2,5,5,5,5,0.0,1,1,50000.0,3,3,1,2,1,0,0,0,0,0,0,3,1978.0,1952.0,1978.0,4.0,1.0,5.0,24000.0,5.0,0.0,0.0,-2,1,5,-2,1,5,3,2,5,3,2,2,2,2,2,2,2,2,2,2,2,2,5,60,60,60,60,60.0,60,60,60,60,3,8,7,2,6
5,1,4,7,20,2,1,1,6,1962.0,34632,1,160.0,0,1,0,0,0,0,0,0,158,130,2,3,4,2,2.0,4,4,4,4,4,4,1,5,2,1,4,2,1,1,1,5,1,2,4,4,6.0,5.0,2,3,5,5,6,6,0.0,1,1,60000.0,2,3,1,2,1,0,0,0,0,0,2,3,1969.0,1945.0,1969.0,6.0,1.0,2.0,27600.0,5.0,0.0,0.0,-2,2,1,-2,2,15,2,1,3,2,5,1,5,5,5,5,2,3,4,5,5,1,4,80,100,80,70,70.0,90,80,100,90,4,16,10,4,4
4,2,6,14,30,1,1,1,4,1980.0,6000,4,150.0,0,0,0,0,0,0,0,0,165,115,4,4,4,1,1.0,2,1,1,4,1,2,2,5,3,4,5,4,3,5,5,5,5,4,3,2,3.0,3.0,1,4,6,4,7,4,0.0,1,1,10000.0,2,3,1,2,1,0,0,0,0,0,1,3,1986.0,1962.0,1986.0,4.0,1.0,1.0,5000.0,3.0,0.0,0.0,-2,3,2,-2,3,2,-8,2,3,3,4,3,3,3,4,4,3,4,3,4,-8,3,4,80,80,80,80,80.0,80,80,80,80,3,11,8,2,2
4,1,31,87,131,1,1,1,4,-2.0,0,1,70.0,0,0,0,1,0,0,0,0,183,180,2,1,5,2,1.0,1,1,3,4,1,1,1,5,5,5,5,5,4,5,5,5,5,2,4,1,7.0,5.0,1,1,1,1,5,5,0.0,1,1,40000.0,5,2,1,2,1,0,0,0,0,0,2,3,-2.0,1965.0,-2.0,4.0,1.0,2.0,15360.0,5.0,0.0,0.0,1939,1,1,1943,1,1,3,2,4,3,4,3,-8,-8,4,4,2,4,4,4,-8,1,5,100,50,100,80,0.0,0,-2,100,80,3,8,8,2,1
4,1,7,18,38,2,1,1,7,1960.0,36000,4,60.0,0,0,0,0,0,0,0,0,160,132,3,4,4,2,1.0,3,3,2,4,1,1,1,5,2,1,4,4,4,4,1,5,5,1,4,2,8.0,8.0,3,4,5,5,6,2,0.0,1,1,70000.0,2,4,1,2,1,0,0,0,0,0,0,3,1967.0,1939.0,1967.0,10.0,4.0,2.0,34000.0,5.0,0.0,0.0,1904,1,1,1911,1,15,2,1,4,2,4,3,-8,-8,4,4,3,4,3,-8,-8,1,3,70,70,70,80,80.0,90,90,80,80,3,17,8,4,4
5,1,11,30,53,2,1,1,10,1978.0,36000,1,80.0,0,1,0,0,0,0,0,0,160,140,4,4,4,2,1.0,2,2,1,4,1,1,1,5,4,4,5,4,4,5,1,5,5,3,3,3,2.0,2.0,1,4,5,6,5,4,0.0,1,1,-3.0,3,4,1,2,1,0,0,0,0,0,1,3,1980.0,1950.0,1980.0,6.0,1.0,2.0,36000.0,5.0,0.0,0.0,-3,-8,-8,-3,-8,17,1,2,4,2,4,3,-8,-8,5,4,3,4,3,3,3,3,3,70,80,70,90,60.0,70,80,90,90,3,8,7,2,4
3,2,31,87,131,2,1,1,4,2005.0,15000,1,60.0,0,0,0,0,1,0,0,0,163,110,4,5,5,1,1.0,1,2,1,4,3,2,2,5,4,3,5,4,4,3,4,5,2,3,3,1,5.0,5.0,1,3,5,4,6,5,0.0,1,2,70000.0,3,4,1,2,1,0,0,0,0,0,0,3,2011.0,1989.0,2011.0,4.0,1.0,1.0,50000.0,3.0,0.0,0.0,-2,3,2,-2,3,2,2,2,4,3,3,5,3,3,4,5,3,3,5,3,-8,2,2,60,60,60,60,60.0,60,50,50,50,3,9,8,2,3
3,2,10,28,51,1,1,1,4,1966.0,35000,4,60.0,0,0,0,1,0,0,0,0,170,126,3,3,3,1,1.0,4,2,1,5,1,1,1,5,3,1,5,5,5,5,5,5,5,2,2,2,6.0,6.0,1,1,4,3,4,2,1.0,1,1,35000.0,2,2,0,2,1,0,0,0,0,0,1,3,1971.0,1951.0,1971.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,1923,3,2,1918,1,2,3,1,4,3,4,3,3,3,4,3,3,4,3,3,3,2,3,70,60,70,70,70.0,60,60,70,70,3,11,7,2,4
4,2,26,74,114,2,1,1,4,1976.0,1000,1,450.0,0,0,1,0,0,0,0,0,155,98,4,4,4,1,1.0,2,2,2,4,1,1,1,5,4,5,5,4,4,2,4,5,5,4,2,1,1.0,6.0,2,4,5,4,6,3,0.0,1,1,40000.0,2,3,2,1,1,0,0,0,0,0,1,3,1981.0,1957.0,1981.0,3.0,1.0,1.0,40000.0,3.0,0.0,0.0,-2,1,2,-2,1,2,2,3,4,2,3,3,3,3,4,3,3,3,3,3,3,2,5,90,70,60,50,50.0,60,70,60,40,3,13,8,3,1
3,2,13,36,66,2,8,1,1,-2.0,0,1,180.0,0,1,0,0,0,0,0,0,155,130,1,2,2,1,1.0,1,1,1,3,1,1,2,5,5,5,5,4,4,5,5,5,5,2,1,1,6.0,6.0,1,3,1,1,1,1,0.0,1,2,-2.0,4,1,1,2,1,0,0,0,0,0,1,3,1977.0,1949.0,1977.0,3.0,1.0,1.0,0.0,4.0,0.0,0.0,-2,1,2,-2,1,2,3,2,-8,3,5,5,5,5,5,5,-8,5,5,5,5,5,5,98,98,98,98,98.0,98,60,98,98,3,8,9,2,1
4,1,13,36,66,2,8,1,9,2013.0,12000,1,70.0,0,0,0,0,1,0,0,0,150,102,4,4,4,2,1.0,2,2,2,2,4,1,2,5,3,3,5,3,2,2,5,4,1,4,3,2,1.0,5.0,2,3,2,1,-8,1,-8.0,1,1,-2.0,5,2,1,2,1,0,0,0,0,0,1,3,2004.0,1972.0,2004.0,4.0,1.0,2.0,-2.0,1.0,-8.0,-8.0,1938,-8,2,-2,1,2,3,1,4,3,4,3,3,3,4,3,3,4,3,3,3,2,4,80,80,-2,59,80.0,60,80,59,80,3,13,9,3,3
3,2,18,54,88,2,1,1,1,-2.0,1000,1,60.0,0,0,0,0,0,0,0,0,158,106,3,4,4,1,1.0,1,1,2,2,1,1,2,5,5,5,5,4,5,5,4,3,5,4,3,1,1.0,5.0,2,3,4,3,5,1,0.0,1,1,1220.0,1,2,1,2,1,0,0,0,0,0,1,3,1971.0,1947.0,1971.0,3.0,1.0,1.0,-1.0,3.0,0.0,0.0,-2,1,2,-2,1,2,3,1,4,2,4,4,3,4,3,4,4,3,3,4,4,3,4,50,60,50,40,70.0,50,40,60,50,3,11,7,2,1
4,2,9,22,44,1,1,1,4,1996.0,20000,1,90.0,0,0,0,0,0,0,0,0,165,136,5,5,5,1,1.0,3,3,3,5,3,3,2,3,4,4,3,4,3,5,5,5,5,3,3,2,2.0,2.0,2,5,5,3,9,3,0.0,1,1,30000.0,4,3,1,2,1,0,0,0,0,0,1,3,1993.0,1974.0,1993.0,3.0,1.0,1.0,10000.0,3.0,0.0,0.0,1949,1,1,1951,3,2,2,1,4,2,5,4,4,4,4,4,4,5,4,2,2,2,5,90,80,80,60,60.0,60,60,50,50,3,15,7,4,3
2,1,22,65,103,1,1,1,6,-1.0,30000,4,80.0,0,0,0,0,0,0,0,1,170,116,4,5,4,2,3.0,2,2,1,4,1,1,1,5,4,-8,5,4,4,5,3,5,5,3,3,2,4.0,4.0,1,2,5,3,6,2,1.0,1,1,30000.0,2,2,0,2,1,0,0,0,0,0,2,3,1987.0,1987.0,1987.0,4.0,1.0,1.0,0.0,5.0,0.0,0.0,1937,3,2,1935,1,2,3,1,2,-8,4,4,3,3,5,4,3,-8,-8,-8,-8,1,4,70,70,70,70,70.0,70,70,70,70,3,20,7,5,4
3,1,12,32,55,2,1,1,6,1981.0,0,1,12.0,0,0,0,0,0,0,0,1,157,130,3,3,2,5,3.0,4,1,1,2,1,1,4,3,2,1,4,4,4,5,1,5,5,2,3,4,7.0,5.0,1,4,3,3,-8,8,0.0,1,1,70000.0,2,2,1,2,1,0,0,0,0,0,1,3,1988.0,1960.0,1988.0,6.0,1.0,5.0,36000.0,1.0,3.0,1.0,1935,12,1,1938,3,1,3,2,3,-8,4,-8,-8,-8,4,3,2,4,4,2,-8,2,2,80,40,30,60,30.0,40,30,30,50,3,14,9,4,1
4,1,21,64,100,1,1,1,3,1970.0,15000,4,50.0,0,0,1,0,0,0,0,0,167,105,4,4,4,2,1.0,4,3,3,4,2,5,1,5,3,2,5,4,2,2,2,5,5,3,4,4,4.0,3.0,6,2,5,5,6,4,0.0,1,1,25000.0,3,3,2,1,1,0,0,0,0,0,0,3,1983.0,1957.0,1983.0,6.0,1.0,2.0,12000.0,5.0,0.0,0.0,1934,2,1,1931,1,2,1,2,3,2,4,3,-8,-8,5,5,3,4,3,4,3,2,4,70,65,70,70,65.0,70,70,65,70,3,10,7,2,3
2,1,21,63,99,1,1,1,3,-2.0,10000,1,200.0,0,0,1,0,0,0,0,0,174,140,5,5,4,5,1.0,5,1,1,5,1,1,1,5,2,2,5,5,5,5,2,5,5,1,5,4,8.0,8.0,1,1,3,4,3,2,1.0,2,1,60000.0,5,1,1,2,1,0,0,0,0,0,0,3,1983.0,1962.0,1983.0,3.0,1.0,5.0,15000.0,5.0,0.0,0.0,1922,2,1,1928,1,12,2,1,2,4,5,3,4,4,5,5,1,5,3,4,-8,1,5,50,70,70,80,70.0,80,60,60,70,3,10,7,2,2
4,1,13,36,67,1,6,1,5,1963.0,24000,1,65.0,0,0,1,0,0,0,0,0,162,120,2,2,4,2,3.0,2,2,2,5,2,2,1,4,4,4,4,4,3,4,4,4,4,4,4,1,2.0,2.0,2,4,5,4,6,5,0.0,1,1,40000.0,2,3,1,2,1,0,0,0,0,0,2,3,1964.0,1944.0,1964.0,4.0,1.0,1.0,20000.0,4.0,0.0,0.0,-2,3,2,-2,1,2,1,2,4,2,4,3,4,3,4,4,3,4,3,3,2,2,4,60,60,60,60,60.0,60,60,60,50,3,18,9,5,6
5,2,23,69,109,2,1,1,3,-2.0,-1,1,90.0,0,0,1,0,0,0,0,0,154,90,1,2,3,1,1.0,1,1,1,4,1,1,1,5,3,5,5,3,5,5,5,4,5,3,2,1,3.0,7.0,1,5,2,1,3,1,0.0,1,1,30000.0,4,1,1,2,1,0,0,0,0,0,2,3,1965.0,1949.0,1965.0,1.0,1.0,1.0,-1.0,3.0,0.0,0.0,1915,3,3,1925,1,15,3,1,3,2,5,5,5,5,5,1,1,3,2,3,1,1,4,90,30,20,40,50.0,40,20,50,60,3,16,9,4,0
4,1,10,26,48,2,1,1,1,-2.0,7200,1,54.0,0,1,0,0,0,0,0,0,156,110,4,4,4,4,1.0,2,2,2,3,1,1,2,4,3,4,5,3,4,4,4,4,5,3,3,2,3.0,4.0,6,4,2,4,2,3,0.0,2,2,7200.0,1,1,1,2,1,0,0,0,0,0,1,7,1959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,16,1919,1,2,3,3,4,2,4,4,-8,-8,4,5,2,4,4,4,4,3,4,80,60,60,70,60.0,50,70,80,80,3,18,7,5,2
4,1,4,7,14,2,1,0,9,1988.0,60000,4,74.0,0,0,0,0,0,0,0,0,158,120,5,5,5,5,1.0,5,2,1,5,2,1,1,4,3,1,4,4,4,1,2,5,4,4,4,4,7.0,4.0,6,4,8,7,9,9,0.0,1,1,120000.0,2,3,2,2,1,0,0,0,0,0,1,3,1979.0,1948.0,1979.0,9.0,4.0,5.0,60000.0,5.0,0.0,0.0,1924,3,1,1928,5,1,2,1,4,2,5,5,-8,-8,5,5,2,5,4,5,5,1,2,80,80,80,50,50.0,80,70,80,80,4,9,10,2,5
3,1,1,1,1,2,1,1,3,1957.0,36000,1,79.0,0,0,1,0,0,0,0,0,160,95,4,4,4,2,1.0,4,2,5,5,1,1,1,4,1,2,4,4,4,1,1,2,5,2,4,2,6.0,5.0,3,2,5,6,5,4,0.0,1,1,72000.0,2,3,1,2,1,0,0,0,0,0,2,3,1969.0,1943.0,1969.0,6.0,1.0,2.0,36000.0,5.0,0.0,0.0,-2,3,2,1922,3,2,2,2,3,3,3,3,3,3,4,3,3,4,3,3,3,3,2,80,90,80,70,80.0,80,80,80,70,4,15,10,4,4
5,2,31,86,129,2,1,1,3,1962.0,0,1,84.0,0,0,0,0,0,0,0,0,160,100,3,5,5,1,1.0,1,1,1,2,1,1,1,5,5,5,5,5,5,5,5,5,5,1,4,1,8.0,8.0,1,1,1,1,1,1,0.0,1,1,0.0,2,2,1,2,1,0,0,0,0,0,2,3,1967.0,1948.0,1967.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,-2,1,2,-2,1,2,3,3,3,4,5,-8,-8,-8,5,-8,-8,-8,-8,-8,-8,1,5,100,100,100,-2,-3.0,100,-3,-3,-3,3,8,8,2,1
4,2,5,10,26,2,1,1,4,1989.0,8000,1,100.0,0,1,0,0,0,0,0,0,160,160,3,3,4,1,1.0,1,1,1,3,1,1,2,5,3,5,4,4,4,4,4,4,5,4,2,2,2.0,3.0,1,2,7,2,8,2,0.0,1,1,15000.0,3,3,1,2,1,0,0,0,0,0,0,3,1994.0,1970.0,1994.0,4.0,1.0,1.0,7000.0,3.0,0.0,0.0,1925,2,2,1935,2,2,2,2,4,2,4,4,4,4,4,4,3,3,3,-8,2,2,4,60,60,60,60,60.0,60,60,60,60,3,9,8,2,2
4,1,21,64,100,2,1,1,6,1998.0,20000,1,91.0,0,0,0,0,0,0,0,0,162,96,5,4,4,2,3.0,1,2,1,4,4,2,1,4,3,4,4,4,3,4,2,4,1,4,4,3,1.0,1.0,4,4,1,1,3,1,1.0,2,1,100000.0,3,3,2,2,1,0,0,0,0,0,0,3,2005.0,1980.0,2005.0,7.0,1.0,1.0,80000.0,1.0,2.0,1.0,1961,6,9,1965,4,15,2,2,4,2,4,4,4,4,4,4,4,4,4,4,4,3,4,70,70,70,70,70.0,70,70,70,70,3,9,7,2,3
4,2,24,72,112,2,1,0,1,-2.0,24000,1,70.0,0,1,0,0,0,0,0,0,168,140,5,5,4,1,1.0,2,1,1,3,1,1,3,5,2,5,5,4,4,5,5,5,5,1,2,1,8.0,8.0,6,3,4,3,5,2,1.0,1,2,24000.0,1,2,1,2,1,0,0,0,0,0,1,3,1983.0,1962.0,1983.0,6.0,1.0,1.0,0.0,1.0,5.0,1.0,-2,1,2,1932,1,2,3,1,3,2,5,5,5,5,5,4,4,4,-8,-8,-8,5,5,90,70,50,60,80.0,70,80,80,80,3,18,8,5,6
4,1,9,20,42,1,1,1,11,2004.0,30000,4,220.0,0,0,0,1,0,0,0,0,175,130,4,3,3,2,1.0,4,3,1,3,3,2,3,4,3,2,4,3,3,3,3,5,1,3,3,4,5.0,5.0,2,4,5,4,7,5,1.0,1,1,50000.0,5,3,1,1,0,0,1,0,0,0,1,3,2006.0,1982.0,2006.0,7.0,1.0,2.0,20000.0,1.0,3.0,1.0,1955,3,2,1956,4,2,2,1,4,2,5,4,4,4,5,5,3,4,3,3,4,3,5,90,80,80,80,80.0,80,80,80,80,3,13,7,3,4
3,2,13,35,65,1,6,0,3,-2.0,8000,1,200.0,0,0,0,0,0,0,0,0,165,160,4,4,3,1,1.0,1,1,1,4,1,1,1,5,5,5,5,4,4,5,5,5,5,3,3,1,2.0,3.0,2,4,4,3,4,2,0.0,1,1,30000.0,6,3,1,1,1,0,0,0,0,0,1,3,-2.0,1966.0,-2.0,3.0,2.0,1.0,8000.0,2.0,0.0,0.0,-2,3,2,-2,1,2,2,1,3,2,4,4,4,4,4,4,3,4,3,-8,-8,2,5,70,70,60,70,70.0,70,70,60,60,3,19,9,5,2
5,2,18,53,87,1,1,1,6,1969.0,4000,4,140.0,0,0,1,0,0,0,0,0,171,135,4,4,4,1,1.0,2,2,3,5,1,1,1,5,5,3,4,4,4,3,5,5,5,4,3,3,2.0,5.0,4,4,1,1,1,1,0.0,1,1,8000.0,2,2,1,2,1,0,0,0,0,0,3,3,1970.0,1948.0,1970.0,1.0,1.0,1.0,4000.0,3.0,0.0,0.0,-2,1,2,-2,1,2,3,2,3,2,4,4,4,4,4,4,3,4,4,3,4,3,5,75,85,85,80,80.0,80,85,80,75,3,15,7,4,2
4,2,31,88,133,1,1,1,3,1969.0,40000,1,88.0,0,0,0,0,0,0,0,0,170,110,3,5,5,1,1.0,2,2,3,4,1,1,1,5,3,5,5,4,4,5,5,5,5,4,4,2,2.0,2.0,1,4,5,3,7,2,0.0,1,1,40000.0,2,2,2,2,1,0,0,0,0,0,0,3,1981.0,1959.0,1981.0,3.0,1.0,1.0,0.0,4.0,0.0,0.0,1928,3,2,1930,1,2,2,1,4,2,4,4,4,4,5,4,4,4,3,-8,-8,2,4,90,90,90,90,80.0,90,90,90,90,3,9,8,2,5
4,1,27,79,119,2,1,1,9,2009.0,25000,4,87.0,0,0,0,1,0,0,0,0,160,100,4,4,4,5,1.0,1,2,2,3,5,1,2,3,3,4,4,4,3,3,4,4,1,4,3,2,6.0,3.0,3,2,2,3,6,3,1.0,1,1,45000.0,2,3,1,2,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1956,4,1,1951,4,1,3,2,4,3,4,3,3,3,4,4,4,5,2,3,3,2,3,60,50,70,65,70.0,75,80,60,65,3,10,7,2,4
4,2,2,4,11,1,1,1,1,-2.0,0,1,80.0,0,0,1,0,0,0,0,0,160,104,4,3,3,1,1.0,1,1,2,3,1,1,2,5,5,5,5,3,2,5,5,5,5,4,1,1,2.0,3.0,1,3,2,1,3,1,0.0,1,1,5000.0,1,2,1,2,1,0,0,0,0,0,2,3,1967.0,1944.0,1967.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,-2,1,2,-2,1,2,2,2,3,2,4,3,3,3,4,3,3,4,4,3,2,2,4,80,80,80,40,50.0,40,60,40,60,3,14,7,4,1
4,2,21,61,97,1,1,1,4,1973.0,10000,1,200.0,0,0,1,0,0,0,0,0,178,120,4,5,5,1,1.0,4,2,1,2,1,1,3,5,5,1,5,5,5,5,5,5,5,3,3,1,1.0,7.0,1,4,3,3,1,1,2.0,1,1,40000.0,1,3,1,2,1,0,0,0,0,0,0,3,1979.0,1958.0,1979.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,-2,1,2,-2,1,2,2,2,3,2,3,2,3,3,3,3,3,2,2,-8,-8,1,3,40,35,15,30,5.0,40,20,20,5,3,19,7,5,2
1,2,23,68,108,1,1,1,1,-2.0,4000,1,70.0,0,0,0,0,0,0,0,0,170,110,1,2,2,1,1.0,1,1,1,3,1,1,1,5,4,5,5,5,5,5,5,5,5,1,3,1,8.0,8.0,1,1,1,1,1,1,0.0,2,1,11000.0,2,1,1,2,1,0,0,0,0,0,0,3,1987.0,1968.0,1987.0,1.0,1.0,1.0,-1.0,3.0,0.0,0.0,1920,1,2,1927,1,2,3,1,4,4,5,5,4,4,5,5,4,-8,5,5,5,2,4,90,70,90,65,55.0,55,0,75,25,3,14,7,4,2
4,1,15,43,74,1,1,1,4,1998.0,30000,1,100.0,0,0,0,1,0,0,0,0,169,120,4,4,4,2,1.0,5,2,1,5,2,1,1,5,4,1,5,4,4,3,5,5,3,2,2,1,4.0,4.0,1,4,5,4,6,4,1.0,1,1,60000.0,4,3,1,2,1,0,0,0,0,0,1,3,2010.0,1986.0,2010.0,6.0,1.0,2.0,30000.0,1.0,2.0,1.0,1952,3,1,1957,5,9,3,1,-8,2,4,4,5,4,5,4,4,4,4,-8,-8,4,5,90,80,80,80,70.0,80,80,80,70,3,18,7,5,4
2,2,17,48,81,1,1,1,4,1986.0,4000,1,60.0,0,0,0,0,1,0,0,0,170,130,2,2,2,1,1.0,1,1,1,5,1,1,1,5,4,5,5,4,4,5,5,5,5,2,4,2,5.0,5.0,1,2,1,1,1,1,0.0,1,2,5000.0,3,2,1,2,1,0,0,0,0,0,1,3,1994.0,1971.0,1994.0,3.0,1.0,1.0,1000.0,4.0,0.0,0.0,-2,1,1,-2,1,2,3,2,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,80,60,60,80,80.0,80,60,80,80,3,15,7,4,2
3,2,18,52,86,1,1,1,3,-2.0,17000,1,140.0,0,0,0,1,0,0,0,0,169,160,4,4,3,1,1.0,1,1,1,5,1,1,1,5,2,5,5,4,5,5,5,5,5,2,3,1,2.0,2.0,1,3,4,3,5,2,0.0,2,1,30000.0,4,2,1,2,1,0,0,0,0,0,1,3,1996.0,1974.0,1996.0,3.0,1.0,1.0,15000.0,3.0,0.0,0.0,-2,1,2,-2,1,2,3,1,3,2,2,2,3,3,3,-8,3,-8,2,-8,-8,2,5,70,80,-2,60,-2.0,80,80,60,60,3,14,7,4,3
1,2,21,64,102,2,1,1,4,-2.0,10000,1,150.0,0,1,0,0,0,0,0,0,163,120,4,4,4,1,1.0,1,1,1,5,1,1,1,5,3,5,5,4,4,5,5,4,5,4,4,1,2.0,2.0,2,1,1,1,1,1,1.0,1,2,20000.0,2,2,1,2,1,0,0,0,0,0,2,3,1984.0,1964.0,1984.0,3.0,1.0,1.0,10000.0,1.0,5.0,1.0,1932,1,2,1934,1,15,3,2,4,3,3,3,3,3,4,3,3,3,3,-8,-8,2,4,70,70,70,60,60.0,70,60,70,60,3,13,7,3,2
4,1,15,39,70,2,1,1,1,-2.0,2000,1,100.0,0,1,0,0,0,0,0,0,165,125,3,4,4,1,1.0,1,1,1,5,1,1,1,5,5,5,5,5,5,5,5,5,5,4,4,1,7.0,7.0,1,1,1,1,1,1,0.0,1,1,60000.0,2,3,1,2,1,0,0,0,0,0,1,3,1978.0,1955.0,1978.0,7.0,1.0,2.0,58000.0,1.0,3.0,1.0,-2,1,2,-2,1,2,2,2,4,-8,5,4,4,4,5,-8,3,5,5,-8,-8,1,5,90,100,80,-2,-2.0,-2,90,-2,-2,3,10,7,2,2
4,2,18,51,84,1,1,1,4,1981.0,20000,1,100.0,0,0,0,0,0,0,0,0,167,130,5,5,4,1,1.0,1,1,1,5,1,1,1,5,5,5,5,4,4,5,5,5,5,2,1,1,7.0,7.0,6,4,5,3,5,2,0.0,1,1,20000.0,3,3,1,2,1,0,0,0,0,0,1,3,1986.0,1962.0,1986.0,3.0,1.0,1.0,6000.0,2.0,0.0,0.0,1936,3,2,1940,1,2,2,3,4,2,4,4,4,4,4,4,3,2,2,2,2,1,5,80,80,80,80,50.0,40,70,80,80,3,10,7,2,3
4,1,6,12,28,1,1,1,4,1987.0,24000,4,90.0,0,0,0,0,0,0,0,0,170,135,3,5,5,2,3.0,2,2,2,5,1,1,1,5,4,4,5,4,2,5,5,5,5,2,4,3,5.0,2.0,1,3,5,4,6,3,1.0,1,1,60000.0,3,3,1,2,1,0,0,0,0,0,1,3,1995.0,1971.0,1995.0,6.0,1.0,2.0,40000.0,1.0,3.0,1.0,-2,3,1,-2,3,1,3,2,4,3,4,2,3,3,4,4,3,3,3,4,4,1,4,80,80,80,80,80.0,80,80,80,80,3,12,7,3,6
4,1,9,21,43,1,1,1,10,-2.0,24000,4,240.0,0,1,0,0,0,0,0,0,177,160,4,4,4,2,1.0,5,4,5,5,3,1,1,5,4,1,5,4,4,2,5,5,2,3,3,4,7.0,5.0,1,5,7,4,9,4,1.0,1,1,24000.0,4,4,1,2,1,0,0,0,0,0,1,3,1981.0,1945.0,1981.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,-2,1,2,-2,1,2,1,1,4,2,5,4,5,5,5,4,5,5,4,5,4,4,5,90,90,80,70,80.0,80,80,80,80,3,9,7,2,6
